@relation FeaturesBW

@attribute Area numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}
@attribute Perimeter numeric
@attribute *Feret numeric
@attribute *Breadth numeric
@attribute *AspRatio numeric
@attribute *RFactor numeric
@attribute *ConvexArea numeric
@attribute *ConvexPerimeter numeric
@attribute *ArEquivD numeric
@attribute *PerEquivD numeric
@attribute *MinR numeric
@attribute *MaxR numeric
@attribute *avgR numeric
@attribute *VarianceR numeric
@attribute *EquivEllAr numeric
@attribute *ModRatio numeric
@attribute *HaralickRatio numeric
@attribute *ThinnessR numeric
@attribute *Roundness numeric
@attribute *Compactness numeric
@attribute *Solidity numeric
@attribute *Convexity numeric
@attribute *Concavity numeric
@attribute *ArBBox numeric
@attribute *Rectang numeric
@attribute *Sphericity numeric
@attribute *Elongation numeric
@attribute '*Bending Energy' numeric
@attribute *Jaggedness numeric
@attribute *Circularity numeric
@attribute *Endocarp numeric
@attribute 'Distance CM-FB' numeric

@data
545,'Medicago sativa',94669,36715,21334,1.721,13.156,1517.5,92889,26342,30134,10667,18358,13.379,9.858,615186,581,4261,16.444,515,0.717,359,981,972.5,783279,696,581,1.309,106,0.874,764,450.331,3991
560,'Melilotus officinalis',90184,34482,23,1499,5.52,598,89.98,26.702,28706,11.5,17241,13.494,4561,622886,667,6318,14523,0.6,774,0.936,998,38,793.083,706,667,1156,94,0.93,865,469816,1102
553,'Melilotus officinalis',88527,31.953,21,1.522,5.927,595,88964,26535,28.179,10.5,15977,14.121,1285,527014,657,12456,14172,0.69,0.83,929,1005,42,671015,0.824,657,1128,1554,0.942,887,464473,7651
554,'Melilotus officinalis',89355,34482,22,1567,5.502,596,89604,26559,28443,11,17241,13.473,2958,595804,638,7834,14412,593,0.77,0.93,1003,42,758.601,0.73,638,1147,0.412,934,872,464645,6403
550,'Melilotus officinalis',89012,31765,22,1444,5.877,586.5,88404,26463,28.333,11,15882,13.824,2055,548856,693,9644,14.406,0.694,833,938,993,36.5,698825,787,693,1146,0.093,934,872,460.988,8521
515,'Melilotus officinalis',86184,32202,23,1.4,5.372,543.5,86.078,25607,27.433,11.5,16101,12.93,3,581711,0.714,7465,14423,632,795,948,0.999,28.5,740.657,695,0.714,1148,162,0.933,871,428816,2245
523,'Melilotus officinalis',91012,35228,22,1601,5254,581.5,89.158,25805,28.97,11,17614,13.097,4885,608693,625,5926,15838,537,733,899,0.98,58.5,775012,675,625,1.26,133,0.891,0.793,431.988,14498
487,'Melilotus officinalis',90.77,31.89,22553,1.414,5.32,533,84.78,24901,28893,11.277,15945,12.277,3488,564887,0.707,6574,16918,0.61,0.781,914,934,46,719.236,677,0.707,1.346,369,862,743,396.23,3.83
395,'Melilotus officinalis',79012,30.48,19799,1.539,4877,467,77572,22426,25.15,9899,15.24,10662,2897,473959,0.65,6.264,15805,541,736,846,982,72,603.463,655,0.65,1258,94,892,795,315988,5727
417,'Melilotus officinalis',77355,30232,20.4,1482,5.212,495,78173,23.042,24623,10.2,15116,11388,4584,484.388,675,5319,14.35,581,762,0.842,1011,78,616742,0.676,675,1.142,218,0.936,0.876,339645,0.1
370,'Melilotus officinalis',73.698,28425,19436,1463,4.446,397,74048,21705,23459,9718,14213,10981,2795,433912,684,6569,14.68,583,764,932,1005,27,552.473,0.67,684,1168,0.472,925,856,296302,0.801
398,'Melilotus officinalis',75355,28844,20,1442,4789,434,76.121,22511,23986,10,14422,11238,2.92,453087,693,6.577,14.267,609,0.78,917,1.01,36,576888,0.69,693,1135,0.558,938,0.881,322645,4897
398,'Melilotus officinalis',75355,28844,19,1518,5308,481,76.231,22511,23986,9.5,14422,11114,3275,430.433,659,6142,14.267,609,0.78,0.827,1012,83,548044,726,659,1135,1.664,938,0.881,322645,5357
352,'Melilotus officinalis',71941,26.249,17,1544,5.372,443,71949,21.17,22.9,8.5,13124,10.96,2793,350468,648,6558,14703,0.65,807,795,1,91,446.23,789,648,1.17,0.17,924,855,280059,5566
315,'Melilotus officinalis',67.698,26.249,15,1.75,4742,391,68975,20027,21549,7.5,13124,10.767,2552,309237,0.571,6.74,14.549,0.582,763,0.806,1.019,76,393.732,0.8,0.571,1158,0.994,929,0.864,247.302,8713
335,'Melilotus officinalis',69.698,27.731,16,1733,4873,424.5,71.24,20.653,22186,8,13865,11.08,3266,348476,0.577,6131,14501,555,745,789,1022,89.5,443694,755,0.577,1.154,385,0.931,867,265302,11.631
504,'Melilotus officinalis',85113,33106,19,1742,7,728,86.621,25.332,27092,9.5,16553,13.767,3469,494025,574,7391,14373,586,765,0.692,1018,224,629012,0.801,574,1.144,0.37,935,0.874,418.887,12.859
523,'Melilotus officinalis',86.77,32802,21913,1.497,6938,715,86738,25805,27.62,10957,16401,12.83,4234,564556,0.668,6235,14.396,619,787,731,1,192,718815,728,0.668,1146,0.037,934,873,436.23,5.736
524,'Melilotus officinalis',86.77,33015,23,1435,6.537,678,86.938,25.83,27.62,11.5,16508,12917,3.934,596391,0.697,6.512,14368,612,782,773,1002,154,759.348,0.69,0.697,1143,2.348,935,875,437.23,11275
499,'Melilotus officinalis',84527,32527,22.743,1.43,7.868,804,85.534,25206,26906,11.371,16.263,12.391,3.244,580998,0.699,6.88,14318,601,775,621,1012,305,739.75,675,0.699,1139,141,937,878,414473,5847
504,'Melilotus officinalis',84527,32802,22627,1.45,8054,830,86061,25.332,26906,11314,16401,12319,4198,582.95,0.69,6.012,14.176,596,772,607,1018,326,742.234,679,0.69,1128,3.351,0.942,0.886,419473,4041
464,'Melilotus officinalis',82.77,31.89,21213,1.503,6653,666.5,82.576,24.306,26346,10.607,15945,11975,5436,531321,665,5136,14765,581,762,696,998,202.5,676498,0.686,665,1175,155,0.923,851,381.23,2.976
478,'Melilotus officinalis',81598,30.61,22627,1.353,7965,766,82226,24.67,25.973,11314,15305,12364,3028,543995,0.739,7104,13929,0.65,0.806,624,1008,288,692.636,0.69,0.739,1.108,0.169,0.95,902,396402,1508
459,'Melilotus officinalis',82527,30.083,19,1.583,7401,699.5,81876,24175,26.269,9.5,15042,12956,2543,448.919,632,8125,14838,0.646,804,0.656,992,240.5,571581,0.803,632,1181,863,0.92,847,376473,5567
415,'Melilotus officinalis',76.77,29206,20506,1.424,7.738,710,77.451,22987,24.437,10253,14603,11235,3.337,470.378,0.702,6.15,14.201,619,787,585,1.009,295,598904,693,0.702,1.13,177,941,885,338.23,1891
404,'Melilotus officinalis',76527,29.069,20984,1385,6652,607.5,76.64,22.68,24359,10492,14534,11.351,2.626,479088,722,7004,14.496,609,0.78,665,1001,203.5,609994,662,722,1.154,1.688,0.931,867,327473,721
419,'Melilotus officinalis',79113,31145,20771,1499,7987,781.5,79.18,23.097,25182,10386,15.572,11.15,3457,508084,667,5.997,14.938,0.55,742,536,1001,362.5,646913,648,667,1189,2574,917,841,339.887,4521
398,'Melilotus officinalis',75.698,30.48,20506,1486,7676,735,77.06,22511,24096,10253,15.24,10624,3761,490.886,0.673,5478,14398,545,0.739,541,1018,337,625016,637,0.673,1146,1.92,934,873,322302,265
373,'Melilotus officinalis',73355,28844,19,1518,6.406,580.5,74.42,21.793,23.35,9.5,14422,10944,3261,430.433,659,6061,14.426,0.571,0.756,643,1015,207.5,548044,0.681,659,1148,0.199,0.933,871,299645,11.357
352,'Melilotus officinalis',71113,27.731,17,1631,7553,658,72232,21.17,22636,8.5,13865,10985,2.45,370256,613,7018,14367,583,763,535,1016,306,471.424,747,613,1143,0.81,935,875,280887,3353
386,'Melilotus officinalis',73.698,26926,18,1496,9002,761.5,74408,22169,23459,9,13463,11727,1641,380655,669,9154,14071,0.678,823,507,1.01,375.5,484665,0.796,669,1.12,2218,945,893,312302,8879
540,'Melilotus officinalis',89598,33541,22,1525,9542,1005.5,88713,26221,28.52,11,16771,13073,4306,579547,0.656,6.3,14866,611,782,537,0.99,465.5,737.902,732,0.656,1183,1054,919,845,450402,4766
555,'Melilotus officinalis',89113,34.67,21,1651,10003,1089.5,90694,26.583,28365,10.5,17335,13.979,3969,571823,606,7017,14308,588,767,509,1018,534.5,728067,762,606,1139,0.448,937,878,465.887,5.882
533,'Melilotus officinalis',87355,34132,21,1625,9237,990.5,88772,26051,27.806,10.5,17066,13401,5062,562953,615,5.957,14317,583,763,0.538,1016,457.5,716.774,0.744,615,1139,924,937,878,445645,13.524
525,'Melilotus officinalis',87113,32311,20,1.616,9709,985.5,87.468,25854,27729,10,16155,13988,2.69,507.54,619,8529,14455,0.64,0.8,0.533,1004,460.5,646.22,812,619,1.15,151,932,0.869,437.887,6.883
536,'Melilotus officinalis',100669,34828,23.72,1.468,8948,979,89.5,26.124,32.044,11.86,17414,13136,2.849,648846,0.681,7.783,18907,563,0.75,547,889,443,826.136,649,0.681,1505,198,815,665,435.331,4462
472,'Melilotus officinalis',83012,32558,21213,1535,8.437,863,82993,24515,26424,10.607,16279,11829,3.75,542437,652,6109,14.6,0.567,753,547,1,391,690.652,0.683,652,1162,0.801,0.928,861,388.988,3.018
406,'Melilotus officinalis',77941,29.833,20998,1421,5.964,559,77.66,22736,24809,10499,14.916,11.426,3.44,491999,0.704,6.16,14963,581,762,726,996,153,626432,648,0.704,1.191,633,0.916,0.84,328059,0.829
410,'Melilotus officinalis',78042,31145,21,1483,9515,931,78709,22.848,24.841,10.5,15.572,10.9,2439,513683,674,6.98,14855,0.538,0.734,0.44,1.009,521,654.041,627,674,1182,15,0.92,846,331958,15.479
383,'Melilotus officinalis',73.698,28601,19.8,1444,10974,986,74735,22.083,23459,9.9,14.3,10841,3139,444.766,0.692,6119,14181,596,772,0.388,1014,603,566294,0.676,0.692,1129,1679,941,0.886,309302,3364
349,'Melilotus officinalis',71355,28.653,17889,1.602,6938,624.5,72.63,21.08,22713,8.944,14327,10.551,4056,402565,624,5239,14589,541,736,0.559,1018,275.5,512562,0.681,624,1161,133,0.928,861,277645,1.414
387,'Melilotus officinalis',72.284,26627,19,1401,12.899,1079,73819,22198,23009,9.5,13314,11573,741,397344,0.714,13442,13501,695,0.834,359,1021,692,505914,765,0.714,1074,251,965,0.931,314716,5619
354,'Melilotus officinalis',73355,29155,18,1.62,10694,979.5,73.51,21.23,23.35,9,14577,10752,3852,412166,617,5478,15.201,0.53,728,361,1002,625.5,524786,675,617,1.21,335,909,0.827,280645,11707
344,'Melilotus officinalis',71.698,27.731,16,1733,12012,1046.5,72685,20928,22822,8,13865,11148,3412,348476,0.577,6035,14944,0.57,755,0.329,1014,702.5,443694,775,0.577,1189,2025,917,841,272302,7693
349,'Melilotus officinalis',72184,26.249,17,1544,7.118,587,71828,21.08,22.977,8.5,13124,11022,2696,350468,648,6.713,14.93,645,0.803,595,995,238,446.23,782,648,1188,0.089,917,0.842,276816,8.223
288,'Melilotus officinalis',66.284,25.71,14,1.836,5.417,437.5,67331,19149,21099,7,12855,10796,3495,282695,545,5775,15.256,555,745,0.658,1016,149.5,359939,0.8,545,1214,228,0.908,0.824,221.716,7.46
505,'Melilotus officinalis',86.77,32757,20,1.638,11433,1176.5,86971,25357,27.62,10,16378,13499,3.65,514.541,611,7066,14909,599,774,429,1002,671.5,655134,0.771,611,1186,3.277,0.918,843,418.23,12769
541,'Melilotus officinalis',89598,32757,22,1489,9.528,980.5,88205,26245,28.52,11,16378,13.479,3.151,565995,672,7593,14839,642,0.801,552,0.984,439.5,720.647,0.751,672,1181,205,0.92,847,451402,9.73
574,'Melilotus officinalis',90184,34132,23,1484,8328,893,90.799,27.034,28706,11.5,17066,13.801,3.246,616568,674,7.66,14169,627,792,643,1.007,319,785038,731,674,1128,2714,0.942,887,483816,7572
487,'Melilotus officinalis',85355,31.78,19,1673,5704,569.5,85.582,24901,27169,9.5,15.89,13.598,2485,474.247,598,8626,14.96,614,784,855,1003,82.5,603.829,807,598,1.19,977,917,0.84,401645,11.494
501,'Melilotus officinalis',86527,34132,20,1.707,10338,1108.5,87.028,25.257,27.542,10,17066,13137,5495,536146,586,5605,14944,0.548,0.74,452,1006,607.5,682.642,0.734,586,1189,3963,917,841,414473,14151
501,'Melilotus officinalis',87598,32802,22,1.491,5769,594.5,86439,25.257,27.883,11,16401,12573,3.52,566785,0.671,6.701,15.316,593,0.77,843,987,93.5,721654,0.694,0.671,1219,0.4,0.906,0.82,413402,3.712
488,'Melilotus officinalis',84184,33287,21.466,1551,10567,1105,85132,24927,26.797,10.733,16643,12373,6028,561198,645,5039,14522,561,0.749,442,1011,617,714539,0.683,645,1156,3092,0.93,865,403816,1905
510,'Melilotus officinalis',85355,31906,22,1.45,12411,1244,85.253,25482,27169,11,15953,12832,3208,551298,0.69,7165,14285,638,799,0.41,0.999,734,701934,727,0.69,1137,2041,938,0.88,424645,4275
414,'Melilotus officinalis',78426,29,21079,1376,5.537,504.5,77156,22959,24.964,10.539,14.5,11.29,2432,480098,727,7239,14.857,627,792,821,0.984,90.5,611.28,677,727,1182,306,0.92,846,335574,2.871
388,'Melilotus officinalis',78.77,29206,20,1.46,11.803,1083,76168,22226,25073,10,14603,10.563,3278,458769,685,5834,15991,579,0.761,358,0.967,695,584123,664,685,1273,1.394,0.886,0.786,309.23,12.986
354,'Melilotus officinalis',71355,26.249,17,1544,9804,808.5,72057,21.23,22713,8.5,13124,11.021,3278,350468,648,6.087,14383,654,809,0.438,1.01,454.5,446.23,0.793,648,1145,75,935,0.874,282645,7275
343,'Melilotus officinalis',69941,27.203,16,1.7,16563,1415.5,71.724,20.898,22263,8,13.601,11663,1767,341842,588,8774,14262,0.59,768,242,1025,1072.5,435.247,0.788,588,1135,436,0.939,0.881,273059,7.66
364,'Melilotus officinalis',72.284,26.833,17,1578,15564,1312,73.246,21.528,23009,8.5,13.416,11.428,1517,358.266,634,9.278,14.354,644,802,0.277,1013,948,456158,0.798,634,1.142,171,0.936,875,291716,5.63
351,'Melilotus officinalis',71456,28601,18,1589,15787,1418.5,73.011,21.14,22745,9,14.3,10373,3318,404333,629,5694,14547,546,0.739,247,1022,1067.5,514813,682,629,1158,2012,929,0.864,279.544,12705
312,'Melilotus officinalis',70.77,26.249,15,1.75,14704,1212.5,69808,19.931,22.527,7.5,13124,10.72,3.393,309237,0.571,5.82,16052,0.577,759,257,986,900.5,393.732,792,0.571,1.277,163,885,0.783,241.23,8396
499,'Melilotus officinalis',87012,34132,21913,1558,12884,1381.5,86785,25206,27697,10957,17066,12.77,5.719,587441,642,5.34,15173,545,738,361,997,882.5,747953,667,642,1207,3198,0.91,828,411.988,2.091
508,'Melilotus officinalis',85598,33106,20,1655,12.586,1309,86751,25432,27247,10,16553,13.49,3491,520026,604,7.22,14423,0.59,768,0.388,1013,801,662118,767,604,1148,0.167,0.933,871,422402,5.953
509,'Melilotus officinalis',87113,32311,20,1.616,13698,1390.5,86.974,25.457,27729,10,16155,13287,2.84,507.54,619,7.884,14909,621,0.788,366,998,881.5,646.22,0.788,619,1186,312,0.918,843,421.887,4835
517,'Melilotus officinalis',87355,34409,22,1564,13.654,1476,87779,25.657,27.806,11,17205,12512,4599,594.55,639,5834,14.76,556,746,0.35,1005,959,757005,0.683,639,1175,239,0.923,851,429645,4.741
521,'Melilotus officinalis',85598,31623,20,1581,13282,1319.5,86866,25756,27247,10,15811,13.96,1263,496.729,632,12421,14.063,0.663,0.814,395,1015,798.5,632456,0.824,632,1119,752,945,894,435402,7921
514,'Melilotus officinalis',85113,31385,20,1569,15.736,1551.5,86412,25.582,27092,10,15692,14064,1.927,492.99,637,10.13,14.094,664,815,331,1015,1037.5,627694,0.819,637,1122,0.104,0.944,892,428.887,8331
510,'Melilotus officinalis',85941,33287,22,1.513,12.594,1317,86.442,25482,27.356,11,16643,12.656,4857,575.152,0.661,5.742,14.482,586,0.766,387,1006,807,732306,696,0.661,1.152,0.15,932,868,424059,4959
430,'Melilotus officinalis',78527,30,20,1.5,17.443,1644,78899,23399,24996,10,15,11.721,2839,471.239,667,6.957,14341,608,0.78,262,1005,1214,600,0.717,667,1141,2508,0.936,0.876,351473,12519
366,'Melilotus officinalis',78184,29,18783,1544,10.46,953,74502,21587,24.887,9391,14.5,10792,4166,427811,648,5.288,16701,0.554,0.744,384,953,587,544706,672,648,1329,0.03,867,752,287816,968
421,'Melilotus officinalis',80527,30.48,21,1.451,18762,1796.5,79131,23.152,25.633,10.5,15.24,11192,2991,502709,0.689,6471,15.403,0.577,0.76,0.234,983,1375.5,640.07,0.658,0.689,1226,598,903,816,340473,4239
381,'Melilotus officinalis',74184,28.653,18994,1.509,5.382,484.5,75.06,22025,23.613,9497,14327,11207,2.811,427.448,0.663,6684,14444,591,769,0.786,1012,103.5,544243,0.7,0.663,1149,885,0.933,0.87,306816,3865
388,'Melilotus officinalis',74527,28.653,19,1508,16164,1455,75477,22226,23.723,9.5,14327,11165,3.1,427.578,0.663,6.342,14315,602,0.776,267,1013,1067,544409,713,0.663,1139,631,937,878,313473,1621
380,'Melilotus officinalis',72042,26627,18,1479,19175,1604,74006,21996,22932,9,13314,11.851,1089,376431,0.676,11355,13658,682,826,237,1.027,1224,479287,0.793,0.676,1087,598,0.959,0.92,307.958,9378
345,'Melilotus officinalis',71355,26.571,17,1.563,19904,1661.5,71509,20959,22713,8.5,13285,10.813,1838,354765,0.64,7976,14758,622,789,0.208,1002,1316.5,451.701,764,0.64,1.174,126,0.923,851,273645,4676
335,'Melilotus officinalis',70.284,26926,16,1683,8.99,760.5,71266,20.653,22372,8,13463,11283,2645,338.36,594,6938,14.746,588,767,0.44,1014,425.5,430.813,778,594,1173,639,0.923,852,264716,6309
549,'Melilotus officinalis',89113,33121,21,1577,14.771,1537,89.371,26439,28365,10.5,16.56,14.098,2362,546276,634,9174,14465,637,0.798,0.357,1003,988,695541,789,634,1151,0.403,932,0.869,459.887,8.3
566,'Melilotus officinalis',91598,34,22,1545,14581,1557.5,90556,26845,29.157,11,17,13.947,2.606,587.478,647,8639,14.824,623,0.79,363,0.989,991.5,748,757,647,1.18,126,0.921,848,474402,3968
546,'Melilotus officinalis',88184,32757,21,1.56,14911,1534.5,88725,26366,28.07,10.5,16378,14061,2.52,540268,0.641,8.858,14242,648,805,0.356,1006,988.5,687.89,794,0.641,1133,3284,0.939,882,457816,11.09
501,'Melilotus officinalis',85355,31385,20,1569,16172,1594.5,85229,25.257,27169,10,15692,13546,2137,492.99,637,9.267,14542,648,805,314,0.999,1093.5,627694,0.798,637,1157,0.208,0.93,0.864,415645,9.011
442,'Melilotus officinalis',83255,31145,21213,1.468,11769,1151.5,80528,23.723,26.501,10.607,15.572,11.598,3003,518898,0.681,6692,15682,0.58,762,384,0.967,709.5,660681,669,0.681,1248,114,895,0.801,358745,6.139
399,'Melilotus officinalis',75.698,30.48,19969,1526,11571,1108,77062,22539,24096,9985,15.24,10532,2.482,478034,655,6685,14362,547,0.739,0.36,1018,709,608651,0.656,655,1143,452,935,875,323302,0.567
382,'Melilotus officinalis',75941,27.203,19,1432,7085,605.5,74.53,22.054,24.173,9.5,13.601,11.154,2891,405.938,698,6561,15.097,657,0.811,631,981,223.5,516856,0.739,698,1.201,142,912,0.832,306059,6685
381,'Melilotus officinalis',73941,28178,18,1565,17.978,1591.5,74398,22025,23.536,9,14089,11195,1705,398.357,639,8573,14.35,611,782,239,1006,1210.5,507204,0.751,639,1.142,0.148,0.936,0.876,307059,6358
378,'Melilotus officinalis',75012,26926,18,1496,21.208,1794,74233,21.938,23877,9,13463,11273,2.09,380655,669,7.797,14886,664,815,0.211,0.99,1416,484665,0.78,669,1185,114,919,0.844,302988,8.812
374,'Melilotus officinalis',73.698,28844,18,1.602,21.867,1981.5,74612,21822,23459,9,14422,10989,3327,407778,624,6024,14523,0.572,757,0.189,1012,1607.5,519.199,0.72,624,1156,2853,0.93,865,300302,11.848
365,'Melilotus officinalis',74184,28178,18,1565,20.13,1782,73751,21.558,23.613,9,14089,10.789,4.429,398.357,639,5.127,15077,585,765,205,0.994,1417,507204,0.72,639,1.2,213,0.913,833,290816,8.893
373,'Melilotus officinalis',75355,27.203,18,1511,20.98,1793,73743,21.793,23986,9,13.601,11.119,2049,384.573,662,7768,15224,642,0.801,0.208,0.979,1420,489653,762,662,1.211,0.31,909,825,297645,6265
340,'Melilotus officinalis',69.698,26.571,16,1661,23414,1954.5,71.24,20.806,22186,8,13285,11.358,1749,333897,602,8589,14288,613,0.783,174,1022,1614.5,425131,0.8,602,1137,2863,938,0.88,270302,9.4
369,'Melilotus officinalis',72.284,27.731,17,1631,18.182,1584,73373,21675,23009,8.5,13865,11512,2249,370256,613,7676,14.16,611,782,233,1015,1215,471.424,0.783,613,1127,156,0.942,887,296716,10327
345,'Melilotus officinalis',70527,27.731,17,1631,21.39,1863.5,71712,20959,22449,8.5,13865,11025,3484,370256,613,5907,14418,0.571,0.756,185,1.017,1518.5,471.424,732,613,1147,177,934,872,274473,10.264
534,'Melilotus officinalis',86.77,31.953,21,1.522,18.22,1829,87.34,26075,27.62,10.5,15977,13.79,2.554,527014,657,8629,14099,0.666,816,292,1.007,1295,671015,0.796,657,1122,1197,0.944,0.891,447.23,5456
539,'Melilotus officinalis',87355,32696,21,1557,17.86,1834.5,88102,26197,27.806,10.5,16348,13852,2.956,539.26,642,8057,14158,642,0.801,294,1.009,1295.5,686607,785,642,1127,0.236,0.942,888,451645,5.22
519,'Melilotus officinalis',91.841,35.511,21,1.691,14243,1589,89037,25706,29234,10.5,17755,13.281,4662,585689,591,6151,16252,524,0.724,327,0.969,1070,745722,696,591,1.293,0.874,879,773,427159,2.422
481,'Melilotus officinalis',84184,31.89,22627,1409,17842,1787.5,83.763,24747,26.797,11314,15945,12.21,3322,566742,0.71,6699,14.734,602,0.776,0.269,995,1306.5,721.598,667,0.71,1172,365,924,853,396816,5112
457,'Melilotus officinalis',81941,28425,22,1.292,6.696,598,81278,24122,26.083,11,14213,12.274,1237,491155,774,11034,14692,0.72,0.849,764,992,141,625357,731,774,1169,2167,925,855,375059,4395
464,'Melilotus officinalis',84426,29682,22553,1.316,22971,2142,81.674,24.306,26.874,11.277,14841,12181,1985,525762,0.76,8647,15362,0.671,0.819,217,0.967,1678,669421,693,0.76,1222,213,904,818,379574,1.928
403,'Melilotus officinalis',77.698,30.61,20.4,1501,22.83,2195.5,78.037,22.652,24732,10.2,15305,11.209,4598,490444,0.666,5227,14.98,0.548,0.74,184,1004,1792.5,624453,645,0.666,1192,3.974,0.916,0.839,325302,1375
429,'Melilotus officinalis',77941,30232,21,1.44,22095,2098.5,78859,23371,24809,10.5,15116,11.562,3.526,498634,695,6.158,14.16,598,773,204,1012,1669.5,634881,0.676,695,1127,249,0.942,887,351059,12192
376,'Melilotus officinalis',75.841,28.653,19,1508,21596,1944,74794,21.88,24141,9.5,14327,10.969,3.6,427.578,0.663,5.781,15297,583,764,193,986,1568,544409,691,0.663,1217,223,0.906,821,300159,8.91
371,'Melilotus officinalis',73113,27785,18,1544,24854,2169.5,73862,21734,23272,9,13.892,11.22,3325,392.8,648,6153,14408,612,782,171,1.01,1798.5,500.128,742,648,1147,0.119,934,872,297887,1.741
371,'Melilotus officinalis',72527,27.731,18,1541,14.021,1221.5,73.552,21734,23086,9,13865,11.289,2463,392036,649,7193,14.178,614,784,304,1014,850.5,499155,743,649,1128,94,941,0.886,298473,9628
365,'Melilotus officinalis',72.284,27459,19,1445,14061,1213,73116,21.558,23009,9.5,13.73,10895,3.098,409.76,0.692,6.19,14315,616,785,301,1012,848,521722,0.7,0.692,1139,187,937,878,292716,4295
392,'Melilotus officinalis',73941,28178,19,1483,20701,1832.5,74891,22.341,23.536,9.5,14089,11.479,2392,420.488,674,7.422,13.947,629,0.793,214,1013,1440.5,535382,732,674,1.11,153,0.949,0.901,318059,608
341,'Melilotus officinalis',69941,26.571,17,1.563,15759,1315.5,70782,20837,22263,8.5,13285,10.871,1.977,354765,0.64,7731,14345,615,784,259,1012,974.5,451.701,755,0.64,1.142,0.167,0.936,0.876,271059,4779
326,'Melilotus officinalis',68.87,25.554,16,1597,25.093,2014.5,69819,20373,21.922,8,12.777,10.84,1761,321119,626,8168,14.549,636,797,162,1014,1688.5,408.862,797,626,1158,225,929,0.864,257.13,10099
537,'Melilotus officinalis',90184,34482,22,1567,16.432,1780,88904,26.148,28706,11,17241,13.574,3.934,595804,638,6.844,15145,575,758,302,986,1243,758.601,708,638,1205,0.1,0.911,0.83,446816,11885
548,'Melilotus officinalis',88.77,34,22,1545,11.656,1245,89161,26415,28256,11,17,13465,3925,587.478,647,6796,14.38,604,777,0.44,1004,697,748,733,647,1.144,61,935,0.874,459.23,2657
562,'Melilotus officinalis',90184,33287,23,1.447,17256,1804.5,90.357,26.75,28706,11.5,16643,13579,4658,601295,691,6.292,14.472,0.646,804,311,1002,1242.5,765.593,0.734,691,1.152,3443,932,868,471816,9754
578,'Melilotus officinalis',90.77,34409,23,1496,20495,2215.5,91.11,27128,28893,11.5,17205,13864,3.19,621575,0.668,7763,14255,622,0.788,261,1004,1637.5,791414,0.73,0.668,1.134,1028,0.939,882,487.23,8.188
