@relation FeaturesColour

@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute label {'Amorpha fruticosa_All.jpg','Anagyris foetida_All.jpg','Anthyllis barba-jovis_All.jpg','Anthyllis cytisoides_All.jpg','Astragalus glycyphyllos_All.jpg','Calicotome villosa_All.jpg','Caragana arborescens_All.jpg','Ceratonia siliqua_All.jpg','Colutea arborescens_All.jpg','Cytisus purgans_All.jpg','Cytisus scoparius_All.jpg','Dorycnium pentaphyllum_All.jpg','Dorycnium rectum_All.jpg','Hedysarum coronarium_All.jpg','Lathyrus aphaca_All.jpg','Lathyrus ochrus_All.jpg','Medicago sativa_All.jpg','Melilotus officinalis_All.jpg','Pisum sativum subsp. elatius_All.jpg','Senna alexandrina_All.jpg','Spartium junceum_All.jpg','Trifolium angustifolium_All.jpg','Vicia faba_All.jpg'}

@data
163.229814,56.505424,12.776142,112.043478,44.728931,10.585059,56.906832,36.231482,7.543662,0.129728,0.164293,0.360177,0.659972,0.216657,0.812387,0.643649,0.215727,0.802277,'Medicago sativa_All.jpg'
194.446945,41.637486,13.944423,140.173633,30.59067,11.839495,76.81672,35.901503,8.764515,0.09622,0.037408,0.310194,0.602284,0.183109,0.77607,0.763987,0.160721,0.874064,'Medicago sativa_All.jpg'
91.841924,41.794024,9.583419,52.09622,36.109379,7.217771,42.058419,32.848661,6.485246,0.280425,0.35966,0.529551,0.642499,0.261736,0.80156,0.376551,0.149592,0.613638,'Medicago sativa_All.jpg'
175.05614,47.062182,13.230878,120.217544,32.073118,10.964376,68.277193,33.823022,8.263001,0.091659,0.056843,0.302752,0.600817,0.207729,0.775124,0.688215,0.181775,0.829587,'Medicago sativa_All.jpg'
175.955556,45.13818,13.264824,122.592593,26.354827,11.072154,74.225926,27.734081,8.615447,0.090718,0.048142,0.301194,0.560276,0.178035,0.748516,0.691271,0.174879,0.831427,'Medicago sativa_All.jpg'
181.927481,40.615929,13.48805,138.167939,26.06304,11.754486,68.255725,30.341723,8.261702,0.113839,0.040697,0.3374,0.60872,0.192477,0.780205,0.716105,0.154049,0.84623,'Medicago sativa_All.jpg'
174.545631,44.520176,13.211572,125.805825,30.527355,11.21632,65.636893,33.370783,8.10166,0.109645,0.06234,0.331128,0.619794,0.20458,0.78727,0.689419,0.167453,0.830313,'Medicago sativa_All.jpg'
183.035011,49.359659,13.529043,131.387309,33.072967,11.46243,65.203501,37.446631,8.074868,0.106974,0.049856,0.327068,0.634797,0.209031,0.796742,0.720865,0.188099,0.849038,'Medicago sativa_All.jpg'
169.030172,57.835762,13.00116,118.366379,46.54661,10.879631,63.096983,42.706104,7.943361,0.110392,0.084879,0.332253,0.638209,0.239777,0.79888,0.667681,0.221111,0.817117,'Medicago sativa_All.jpg'
119.158215,42.920224,10.915961,62.070994,32.724413,7.878515,42.393509,31.202253,6.51103,0.158082,0.268519,0.397596,0.660301,0.249436,0.812589,0.474478,0.159498,0.688824,'Medicago sativa_All.jpg'
189.037618,46.850409,13.749095,141.028213,26.266459,11.87553,74.714734,28.476684,8.643768,0.112654,0.051889,0.335639,0.587884,0.18135,0.766736,0.745233,0.176429,0.863269,'Medicago sativa_All.jpg'
172.087349,58.124475,13.118207,126.728916,42.326939,11.257394,54.737952,38.113767,7.39851,0.124452,0.081077,0.352778,0.683044,0.213007,0.826465,0.679813,0.21859,0.824508,'Medicago sativa_All.jpg'
188.694969,47.140819,13.736629,136.36478,27.843846,11.677533,72.610063,31.858503,8.521154,0.106289,0.049987,0.32602,0.60432,0.190554,0.77738,0.743557,0.178839,0.862297,'Medicago sativa_All.jpg'
171.003135,45.428948,13.076817,124.896552,33.607688,11.175713,66.22884,37.71985,8.13811,0.115115,0.086447,0.339286,0.597811,0.234446,0.773182,0.67376,0.173901,0.820829,'Medicago sativa_All.jpg'
110.880137,44.754804,10.529964,55.787671,33.926079,7.469114,40.660959,31.806083,6.376595,0.170825,0.291666,0.41331,0.673517,0.247988,0.820681,0.441888,0.165748,0.664747,'Medicago sativa_All.jpg'
182.410959,40.373032,13.50596,132.280822,22.938658,11.50134,70.910959,31.035712,8.420864,0.114985,0.069417,0.339095,0.591027,0.214218,0.768783,0.720803,0.147969,0.849001,'Medicago sativa_All.jpg'
182.239316,49.979506,13.499604,142.598291,37.670029,11.941453,79.688034,36.41465,8.926815,0.117834,0.063349,0.343269,0.560292,0.206582,0.748526,0.718468,0.190334,0.847625,'Medicago sativa_All.jpg'
173.62406,45.61812,13.176648,121.646617,31.762134,11.029352,60.18797,37.580133,7.758091,0.104771,0.054337,0.323683,0.643861,0.22934,0.80241,0.683827,0.173813,0.826938,'Medicago sativa_All.jpg'
179.317172,49.096229,13.390936,128.646465,31.770723,11.342242,60.935354,34.773062,7.80611,0.110532,0.052821,0.332464,0.653053,0.203771,0.808117,0.706754,0.187179,0.840687,'Medicago sativa_All.jpg'
171.829268,49.347292,13.108366,125.039911,39.27983,11.182125,68.931264,38.794984,8.302485,0.113056,0.083407,0.336238,0.597729,0.237494,0.773129,0.678023,0.188371,0.823421,'Medicago sativa_All.jpg'
148.145652,47.378586,12.17151,95.328261,39.005486,9.763619,50.386957,34.271348,7.098377,0.109826,0.136119,0.331401,0.658621,0.232522,0.811555,0.584945,0.182136,0.764817,'Medicago sativa_All.jpg'
172.790497,55.244335,13.14498,117.231102,41.682636,10.827331,66.855292,35.595287,8.176509,0.098236,0.08198,0.313427,0.610205,0.215011,0.781156,0.680066,0.213208,0.824661,'Medicago sativa_All.jpg'
113.214133,48.450776,10.640213,52.083512,35.335114,7.216891,38.085653,29.993439,6.171357,0.235093,0.349503,0.484864,0.701182,0.256183,0.837366,0.451912,0.180114,0.672244,'Medicago sativa_All.jpg'
154.117155,47.758026,12.414393,95.345188,31.970703,9.764486,48.213389,30.545022,6.943586,0.09198,0.081666,0.303282,0.668325,0.229487,0.817512,0.607138,0.184046,0.77919,'Medicago sativa_All.jpg'
161.908108,53.546497,12.724312,113.297297,43.232694,10.64412,58.481081,38.952141,7.647292,0.118092,0.112632,0.343646,0.645173,0.225827,0.803227,0.640382,0.20091,0.800238,'Medicago sativa_All.jpg'
169.707379,48.180024,13.027178,118.035623,38.531047,10.86442,57.127226,36.56451,7.558256,0.116591,0.112465,0.341454,0.658528,0.230751,0.811497,0.668583,0.184863,0.817669,'Medicago sativa_All.jpg'
167.525074,50.984466,12.943148,122.020649,39.129086,11.046296,68.949853,41.600173,8.303605,0.11043,0.068875,0.33231,0.597883,0.231225,0.773229,0.662745,0.19266,0.814092,'Medicago sativa_All.jpg'
166.358333,39.968538,12.897997,123.491667,28.835233,11.11268,69.538889,34.60793,8.338998,0.108296,0.059188,0.329083,0.574838,0.218438,0.758181,0.656242,0.152278,0.810088,'Medicago sativa_All.jpg'
201.424658,43.911084,14.192415,160.578767,27.213246,12.671968,86.589041,33.505023,9.305323,0.119329,0.041705,0.34544,0.563161,0.174767,0.750441,0.794265,0.163165,0.891216,'Medicago sativa_All.jpg'
156.039683,50.990883,12.491584,101.837302,39.862529,10.091447,60.539683,32.470925,7.780725,0.116345,0.145457,0.341094,0.591978,0.242488,0.769401,0.617305,0.194063,0.785687,'Medicago sativa_All.jpg'
179.648148,53.779443,13.403289,128.119342,41.232133,11.318981,67.952675,40.048679,8.243341,0.104831,0.054149,0.323776,0.624712,0.214002,0.790387,0.707819,0.206668,0.84132,'Medicago sativa_All.jpg'
191.62181,48.396025,13.842753,145.756381,39.208489,12.072961,78.2529,34.279407,8.846067,0.109786,0.044115,0.33134,0.595162,0.180616,0.771468,0.753842,0.186406,0.868241,'Medicago sativa_All.jpg'
168.110619,52.03654,12.965748,128.668142,41.275888,11.343198,67.234513,43.705047,8.199665,0.12101,0.06689,0.347864,0.607638,0.243155,0.779511,0.663404,0.197609,0.814496,'Medicago sativa_All.jpg'
168.94971,54.529821,12.998066,112.87234,44.671531,10.62414,60.222437,42.044905,7.760312,0.106544,0.121489,0.326411,0.643154,0.249282,0.801969,0.6643,0.211277,0.815046,'Medicago sativa_All.jpg'
161.576305,59.015048,12.711267,105.524096,48.395341,10.272492,55.879518,38.519293,7.47526,0.124589,0.172185,0.352972,0.662084,0.234852,0.813685,0.636381,0.228211,0.797735,'Medicago sativa_All.jpg'
172.26158,53.608041,13.124846,122.662125,41.870086,11.075293,65.468665,37.809105,8.091271,0.110368,0.077059,0.332217,0.623006,0.231023,0.789308,0.680836,0.202137,0.825128,'Medicago sativa_All.jpg'
174.115068,53.64641,13.195267,125.780822,37.882789,11.215205,63.208219,33.206736,7.95036,0.113696,0.066158,0.337189,0.63269,0.196166,0.795418,0.687789,0.202167,0.829331,'Medicago sativa_All.jpg'
168.738994,45.465532,12.989957,129.022013,31.297033,11.358786,68.616352,30.490791,8.283499,0.124738,0.078617,0.353183,0.587466,0.200419,0.766463,0.670144,0.166918,0.818623,'Medicago sativa_All.jpg'
171.646526,60.234382,13.101394,123.44713,51.310163,11.110676,64.438066,40.225406,8.027332,0.121153,0.121988,0.34807,0.636747,0.229349,0.797964,0.676109,0.231319,0.822259,'Medicago sativa_All.jpg'
195.135036,49.46157,13.969074,144.79562,36.144528,12.033105,68.390511,33.551077,8.269856,0.110788,0.043341,0.332849,0.63474,0.189444,0.796706,0.767855,0.190153,0.876273,'Medicago sativa_All.jpg'
164.819188,49.843835,12.838193,117.380074,31.078148,10.834208,63.291513,33.378634,7.955596,0.118585,0.084522,0.344362,0.605776,0.226335,0.778316,0.653817,0.185541,0.808589,'Medicago sativa_All.jpg'
130.540881,43.965954,11.425449,93.226415,39.992214,9.655383,55.633124,34.91625,7.458762,0.139372,0.158128,0.373326,0.59275,0.253352,0.769903,0.520681,0.164884,0.721582,'Medicago sativa_All.jpg'
144.019763,51.305372,12.000823,90.974308,36.900848,9.538045,53.146245,27.302384,7.290147,0.115673,0.167347,0.340107,0.638844,0.206568,0.799277,0.568558,0.195064,0.754028,'Medicago sativa_All.jpg'
180.363171,49.466913,13.429936,144.897698,43.607689,12.037346,74.907928,42.398315,8.654937,0.12654,0.071693,0.355724,0.59492,0.211703,0.77131,0.714217,0.186266,0.845114,'Medicago sativa_All.jpg'
171.8,54.401849,13.10725,122.046316,46.348455,11.047457,62.581053,37.791333,7.910819,0.130677,0.152621,0.361492,0.632602,0.224244,0.795363,0.677746,0.209054,0.823253,'Medicago sativa_All.jpg'
186.545455,54.285497,13.658164,130.947368,43.671568,11.443224,69.688995,39.910258,8.347993,0.097745,0.047484,0.312641,0.623663,0.210382,0.789724,0.73338,0.210248,0.856376,'Medicago sativa_All.jpg'
188.058824,48.140128,13.713454,144.5,33.268826,12.020815,65.526144,36.617576,8.094822,0.120551,0.048269,0.347204,0.645663,0.195778,0.803531,0.741792,0.181005,0.861273,'Medicago sativa_All.jpg'
164.189573,57.712549,12.813648,112.618483,42.794032,10.612186,55.054502,37.17538,7.419872,0.113084,0.095539,0.336279,0.6649,0.22594,0.815414,0.649438,0.219519,0.805877,'Medicago sativa_All.jpg'
169.408377,58.736573,13.015697,125.510471,42.368136,11.203146,73.301047,36.25726,8.561603,0.112857,0.072958,0.335942,0.572542,0.210037,0.756665,0.670229,0.224142,0.818675,'Medicago sativa_All.jpg'
175.802439,49.54164,13.259051,127.204878,32.919357,11.278514,62.590244,32.097009,7.9114,0.110589,0.058198,0.332549,0.638465,0.19491,0.79904,0.693496,0.187612,0.832764,'Medicago sativa_All.jpg'
156.13871,42.54596,12.495548,104.022581,28.320567,10.199146,55.422581,34.689732,7.444634,0.099835,0.069231,0.315966,0.627557,0.249449,0.792185,0.615775,0.163481,0.784713,'Medicago sativa_All.jpg'
190.011952,42.5915,13.784482,145.880478,24.596131,12.078099,89.804781,24.570343,9.476538,0.114896,0.069343,0.338964,0.511766,0.168882,0.715379,0.75066,0.156175,0.866406,'Medicago sativa_All.jpg'
106.725681,51.860179,10.330812,50.254864,38.923317,7.089066,42.103113,35.467129,6.488691,0.308852,0.399251,0.555745,0.673444,0.271445,0.820636,0.427596,0.193385,0.653908,'Medicago sativa_All.jpg'
148.62963,52.236384,12.191375,106.254902,49.461448,10.308002,58.455338,42.177568,7.645609,0.132671,0.152067,0.364241,0.626624,0.252573,0.791596,0.587603,0.199828,0.766553,'Medicago sativa_All.jpg'
124.647215,48.642423,11.164552,75.734748,41.806274,8.702571,54.461538,35.588879,7.379806,0.182572,0.281412,0.427284,0.610364,0.261472,0.781258,0.497904,0.178381,0.705623,'Medicago sativa_All.jpg'
164.713068,45.300517,12.834059,119.039773,32.158415,10.910535,72.997159,33.528106,8.543837,0.111734,0.091268,0.334267,0.556987,0.219742,0.746316,0.651203,0.170932,0.806972,'Medicago sativa_All.jpg'
198.778481,51.164549,14.098882,148.693038,35.200254,12.193975,82.566456,28.625086,9.086609,0.109315,0.072441,0.330629,0.581195,0.161597,0.762361,0.782117,0.195158,0.884374,'Medicago sativa_All.jpg'
171.488281,55.930768,13.095353,119.207031,42.038546,10.918197,64.074219,39.670387,8.004637,0.106083,0.086591,0.325704,0.617555,0.238068,0.785847,0.675628,0.214052,0.821966,'Medicago sativa_All.jpg'
117.321429,46.912948,10.831502,62.857143,39.672918,7.92825,45.428571,35.374839,6.740072,0.228547,0.335138,0.478065,0.648087,0.260699,0.805038,0.467354,0.176624,0.683633,'Medicago sativa_All.jpg'
176.67451,49.165316,13.291896,123.768627,28.530226,11.125135,66.572549,30.745617,8.1592,0.100237,0.055985,0.316603,0.597233,0.214965,0.772809,0.695779,0.188667,0.834133,'Medicago sativa_All.jpg'
170.849421,42.406446,13.070938,133.72973,27.044256,11.564157,62.737452,34.479302,7.920698,0.12753,0.058428,0.357113,0.628297,0.210749,0.792652,0.678098,0.154865,0.823467,'Medicago sativa_All.jpg'
95.513011,41.900433,9.773076,55.431227,33.307476,7.445215,44.27881,33.436066,6.654233,0.209453,0.309535,0.45766,0.602438,0.266879,0.776169,0.385976,0.15344,0.621269,'Medicago sativa_All.jpg'
165.59375,55.098477,12.868324,118.09375,39.073272,10.867095,66.082031,38.842835,8.129086,0.116253,0.089292,0.340958,0.599073,0.240862,0.773998,0.656587,0.205272,0.810301,'Medicago sativa_All.jpg'
178.55123,51.351643,13.362306,119.209016,42.123771,10.918288,61.907787,42.602765,7.86815,0.104817,0.097043,0.323755,0.649695,0.244385,0.806037,0.70397,0.196238,0.839029,'Medicago sativa_All.jpg'
136.041485,50.737972,11.663682,91.687773,36.112284,9.575373,61.871179,35.172205,7.865823,0.122753,0.163042,0.350361,0.555127,0.233415,0.745069,0.539943,0.191669,0.734808,'Medicago sativa_All.jpg'
157.956863,48.302889,12.568089,105.201961,33.453783,10.256801,60.209804,35.972991,7.759498,0.09309,0.065608,0.305107,0.61826,0.226106,0.786295,0.622876,0.18474,0.789225,'Medicago sativa_All.jpg'
114.520362,44.404661,10.701419,62.959276,33.509306,7.934688,37.341629,30.467239,6.11078,0.179064,0.267474,0.42316,0.693429,0.263009,0.832724,0.457714,0.163932,0.676546,'Medicago sativa_All.jpg'
161.901809,49.263074,12.724064,111.635659,42.677961,10.565778,55.741602,39.96359,7.46603,0.109819,0.08846,0.33139,0.655064,0.252411,0.80936,0.638324,0.189573,0.798952,'Medicago sativa_All.jpg'
208.009772,43.391702,14.422544,156.462541,25.631649,12.508499,75.947883,26.109446,8.714808,0.111931,0.035753,0.334561,0.615995,0.168767,0.784853,0.818101,0.165913,0.904489,'Medicago sativa_All.jpg'
126.417127,45.229792,11.243537,72.51105,33.777029,8.515342,46.654696,32.873544,6.830424,0.130008,0.202766,0.360566,0.627613,0.275251,0.79222,0.501289,0.171641,0.708018,'Medicago sativa_All.jpg'
137.869048,39.177128,11.741765,89.698413,24.281145,9.470925,47.797619,27.76959,6.913582,0.108304,0.099128,0.329096,0.634673,0.232018,0.796663,0.545752,0.146976,0.73875,'Medicago sativa_All.jpg'
123.266667,54.152957,11.102552,62.239216,40.642692,7.889183,44.945098,31.238682,6.704111,0.214121,0.332511,0.462732,0.660274,0.246688,0.812573,0.489904,0.202747,0.699931,'Medicago sativa_All.jpg'
132.120301,41.270308,11.49436,76.785714,28.755888,8.762746,43.992481,28.20705,6.632683,0.106325,0.166568,0.326074,0.644168,0.253124,0.802601,0.520433,0.158818,0.721411,'Medicago sativa_All.jpg'
143.654762,39.657345,11.985606,90.321429,26.256243,9.503759,53.52381,32.997094,7.315997,0.100201,0.111384,0.316545,0.606441,0.254221,0.778743,0.567087,0.150204,0.753052,'Medicago sativa_All.jpg'
190.095628,53.728278,13.787517,137.401639,36.741748,11.721845,83.193989,32.187176,9.121074,0.10507,0.071301,0.324145,0.555796,0.172216,0.745517,0.749598,0.203378,0.865793,'Melilotus officinalis_All.jpg'
184.952719,50.736356,13.599732,121.6974,35.716607,11.031654,76.869976,33.479139,8.767552,0.090797,0.104088,0.301325,0.572279,0.194344,0.756491,0.728188,0.193477,0.853339,'Melilotus officinalis_All.jpg'
159.455357,55.578513,12.627563,106.979167,47.287146,10.343073,75.33631,43.020266,8.679649,0.101809,0.135706,0.319074,0.555395,0.237606,0.745248,0.630521,0.210803,0.794053,'Melilotus officinalis_All.jpg'
182.010274,51.261172,13.491118,131.770548,34.643378,11.479135,80.212329,33.297412,8.956134,0.107151,0.080683,0.32734,0.553047,0.185721,0.743671,0.718883,0.193921,0.847869,'Melilotus officinalis_All.jpg'
177.507752,40.660158,13.323204,126.160853,25.560347,11.232135,84.676357,28.446746,9.201976,0.093233,0.077578,0.305342,0.515295,0.169508,0.71784,0.699514,0.154036,0.836369,'Melilotus officinalis_All.jpg'
190.361564,54.298884,13.797158,140.557003,35.109341,11.855674,82.013029,29.953229,9.056105,0.106239,0.057737,0.325943,0.564387,0.16351,0.751257,0.75031,0.205925,0.866204,'Melilotus officinalis_All.jpg'
136.553371,38.461174,11.685605,116.044944,29.130753,10.772416,73.713483,33.012621,8.585656,0.149187,0.10369,0.386247,0.479402,0.200822,0.692389,0.547444,0.138505,0.739895,'Melilotus officinalis_All.jpg'
181.933535,53.877036,13.488274,126.486405,37.871581,11.246617,92.287009,28.751481,9.606613,0.098281,0.136851,0.313498,0.486061,0.144031,0.697181,0.715266,0.208171,0.845734,'Melilotus officinalis_All.jpg'
210.051051,50.321979,14.493138,193.243243,34.30354,13.901196,101.318318,24.13967,10.0657,0.156376,0.053783,0.395444,0.514958,0.120608,0.717606,0.837119,0.175127,0.914942,'Melilotus officinalis_All.jpg'
179.162037,46.902393,13.385142,127.106481,29.051562,11.274151,81.666667,30.922551,9.036961,0.097459,0.066574,0.312184,0.538572,0.168963,0.733875,0.706255,0.176627,0.84039,'Melilotus officinalis_All.jpg'
163.812386,44.67763,12.798921,105.071038,27.003725,10.250416,72.839709,32.061696,8.534618,0.093795,0.129572,0.30626,0.537007,0.232146,0.732808,0.645252,0.169362,0.803276,'Melilotus officinalis_All.jpg'
160.006682,54.633049,12.649375,103.227171,44.857085,10.160077,68.623608,37.115571,8.283937,0.124265,0.19917,0.352512,0.582083,0.221509,0.762943,0.630019,0.21117,0.793737,'Melilotus officinalis_All.jpg'
168.997512,51.190978,12.999904,119.68408,39.349286,10.940022,81.699005,38.917285,9.03875,0.10716,0.123488,0.327353,0.522135,0.227053,0.722589,0.668091,0.194658,0.817368,'Melilotus officinalis_All.jpg'
180.140127,64.374648,13.421629,127.38535,46.536542,11.286512,77.55414,38.121949,8.806483,0.113009,0.102218,0.336169,0.578343,0.185321,0.760489,0.713163,0.240772,0.84449,'Melilotus officinalis_All.jpg'
160.775,55.946117,12.679708,111.53125,40.756548,10.560836,68.3875,41.722322,8.269674,0.12061,0.151011,0.347289,0.58621,0.227632,0.765643,0.635135,0.213194,0.796953,'Melilotus officinalis_All.jpg'
155.729097,57.719324,12.479146,99.508361,46.825061,9.975388,68.381271,42.592676,8.269297,0.105335,0.162731,0.324553,0.583173,0.231541,0.763658,0.614152,0.221073,0.783678,'Melilotus officinalis_All.jpg'
184.516827,46.40331,13.583697,135.5,32.448736,11.640447,88.254808,30.498074,9.394403,0.097549,0.063143,0.312329,0.511252,0.165613,0.715019,0.72648,0.177465,0.852338,'Melilotus officinalis_All.jpg'
183.188764,51.009806,13.534724,134.669663,31.762223,11.604726,92.957303,30.441207,9.641437,0.101639,0.089784,0.318809,0.488535,0.159429,0.698953,0.723111,0.19092,0.850359,'Melilotus officinalis_All.jpg'
161.69337,48.420165,12.715871,109.348066,31.378581,10.456963,78.709945,34.285527,8.871863,0.131437,0.203864,0.362543,0.511918,0.200036,0.715484,0.63771,0.184215,0.798567,'Melilotus officinalis_All.jpg'
174.903614,42.68285,13.225113,121.53012,25.012755,11.02407,82.746988,28.059083,9.096537,0.093968,0.096393,0.306543,0.510219,0.192464,0.714296,0.688676,0.163214,0.829865,'Melilotus officinalis_All.jpg'
177.744186,49.991182,13.332074,127.904393,30.504797,11.309482,89.79845,29.109329,9.476204,0.091012,0.075706,0.301682,0.4888,0.149981,0.699143,0.700826,0.187749,0.837153,'Melilotus officinalis_All.jpg'
166.795841,34.674896,12.914946,106.638941,17.905795,10.326613,77.47448,20.83948,8.801959,0.086899,0.137453,0.294786,0.514405,0.182004,0.717221,0.656318,0.130734,0.810134,'Melilotus officinalis_All.jpg'
197.245763,43.052466,14.044421,140.896186,26.763171,11.86997,91.853814,23.478088,9.58404,0.095632,0.086259,0.309244,0.519811,0.147221,0.72098,0.776113,0.162658,0.880973,'Melilotus officinalis_All.jpg'
168.495918,41.475459,12.980598,116.659184,26.234201,10.800888,90,32.868829,9.486833,0.107872,0.179727,0.328439,0.456487,0.197945,0.675638,0.663697,0.157848,0.814676,'Melilotus officinalis_All.jpg'
169.51145,55.626679,13.019656,117.183206,35.111492,10.825119,71.648855,36.029452,8.464565,0.100312,0.074033,0.31672,0.578896,0.202503,0.760852,0.669406,0.211761,0.818172,'Melilotus officinalis_All.jpg'
188.546816,56.09485,13.731235,137.202247,37.48549,11.713336,92.966292,29.56735,9.641903,0.094707,0.061074,0.307746,0.4925,0.144799,0.701783,0.741808,0.215752,0.861283,'Melilotus officinalis_All.jpg'
169.063758,58.714334,13.002452,118.778523,46.269209,10.898556,80.573826,41.929028,8.976292,0.099218,0.104335,0.314989,0.532655,0.207046,0.729832,0.666509,0.225992,0.8164,'Melilotus officinalis_All.jpg'
180.668258,39.298906,13.441289,126.412888,24.414658,11.243349,69.921241,30.242971,8.361892,0.102208,0.059535,0.3197,0.597264,0.196989,0.772828,0.711807,0.148894,0.843686,'Melilotus officinalis_All.jpg'
157.105495,56.032419,12.534173,100.859341,41.116226,10.042875,69.806593,35.561666,8.355034,0.123335,0.187132,0.351191,0.564564,0.216435,0.751375,0.622323,0.210668,0.788874,'Melilotus officinalis_All.jpg'
182.742775,54.782365,13.518239,131.855491,37.6683,11.482835,87.390173,32.22243,9.348271,0.102109,0.081381,0.319545,0.526525,0.181347,0.72562,0.721093,0.206418,0.849172,'Melilotus officinalis_All.jpg'
176.656604,62.100473,13.291223,123.403774,49.756901,11.108725,73.396226,40.576032,8.56716,0.106924,0.11745,0.326992,0.592811,0.204995,0.769942,0.695701,0.23965,0.834087,'Melilotus officinalis_All.jpg'
181.812672,49.271692,13.483793,134.77135,34.499741,11.609106,66.115702,38.373749,8.131156,0.113219,0.050987,0.336481,0.630695,0.217466,0.794163,0.716761,0.188213,0.846618,'Melilotus officinalis_All.jpg'
153.866126,39.839698,12.404279,97.237323,27.725397,9.860899,65.98783,35.882824,8.123289,0.098371,0.151582,0.313641,0.572143,0.234137,0.756401,0.606475,0.149791,0.778765,'Melilotus officinalis_All.jpg'
192.056818,52.101871,13.858457,129.861364,34.615248,11.395673,87.020455,28.982707,9.328475,0.083675,0.07175,0.289267,0.539618,0.152146,0.734587,0.755223,0.199596,0.869036,'Melilotus officinalis_All.jpg'
161.783482,48.548691,12.719414,104.301339,35.423684,10.212803,75.676339,32.740594,8.699215,0.103122,0.179001,0.321125,0.528629,0.193747,0.727069,0.636572,0.187252,0.797855,'Melilotus officinalis_All.jpg'
185.119898,54.71244,13.605877,132.221939,35.685314,11.49878,73.591837,29.154878,8.578568,0.104271,0.057996,0.322911,0.591894,0.177773,0.769347,0.729062,0.209248,0.853851,'Melilotus officinalis_All.jpg'
164.733766,54.177599,12.834865,116.594156,37.450348,10.797877,64.668831,40.557364,8.041693,0.106033,0.069752,0.325626,0.61396,0.214939,0.783556,0.650624,0.206057,0.806613,'Melilotus officinalis_All.jpg'
149.543554,55.223044,12.2288,102.616725,42.097782,10.129991,68.261324,39.336161,8.262041,0.144641,0.207944,0.380318,0.562153,0.218126,0.749769,0.592785,0.210674,0.769926,'Melilotus officinalis_All.jpg'
168.289753,56.01476,12.972654,113.600707,41.479033,10.658363,67.918728,39.879923,8.241282,0.091625,0.064965,0.302696,0.606457,0.218237,0.778754,0.663244,0.21569,0.814398,'Melilotus officinalis_All.jpg'
192.805085,46.647419,13.885427,142.771186,26.239606,11.94869,95.830508,24.857773,9.789306,0.100117,0.068997,0.316412,0.492744,0.13841,0.701957,0.76053,0.1742,0.872083,'Melilotus officinalis_All.jpg'
183.295349,48.261272,13.538661,125.132558,33.471327,11.186266,80.876744,31.982092,8.99315,0.086991,0.077321,0.294942,0.551581,0.18335,0.742685,0.720438,0.186975,0.848786,'Melilotus officinalis_All.jpg'
193.892473,50.308143,13.924528,173.322581,38.758196,13.165203,77.526882,32.767414,8.804935,0.149792,0.043564,0.38703,0.599917,0.160374,0.774543,0.769991,0.182592,0.877491,'Melilotus officinalis_All.jpg'
183.775956,50.285476,13.556399,131.344262,33.07404,11.460552,93.191257,28.103654,9.653562,0.102874,0.127707,0.32074,0.481794,0.165209,0.694114,0.723979,0.191941,0.85087,'Melilotus officinalis_All.jpg'
158.872651,48.854477,12.604469,103.227557,33.856645,10.160096,65.40501,35.485321,8.087336,0.100034,0.124409,0.316282,0.589592,0.218266,0.767849,0.626526,0.186414,0.791534,'Melilotus officinalis_All.jpg'
173.089796,47.788133,13.15636,121.620408,30.095941,11.028164,74.02449,37.272821,8.603749,0.099175,0.06886,0.31492,0.57224,0.212588,0.756466,0.683177,0.180322,0.826545,'Melilotus officinalis_All.jpg'
172.802974,44.531267,13.145454,120.570632,30.695046,10.980466,85.884758,30.577765,9.267403,0.105382,0.141848,0.324625,0.492147,0.184437,0.701532,0.681347,0.169127,0.825437,'Melilotus officinalis_All.jpg'
176.34308,42.125408,13.279423,120.021442,27.101688,10.95543,75.202729,33.698656,8.671951,0.088498,0.075402,0.297486,0.562832,0.202613,0.750221,0.693506,0.161827,0.83277,'Melilotus officinalis_All.jpg'
159.67562,44.9795,12.636282,107.43595,28.023689,10.365131,76.466942,34.728836,8.744538,0.105489,0.140692,0.324791,0.515088,0.225093,0.717697,0.631624,0.16759,0.794748,'Melilotus officinalis_All.jpg'
174.177489,62.819608,13.197632,119.372294,41.137626,10.925763,75.341991,36.213496,8.679976,0.097547,0.086922,0.312326,0.5645,0.180482,0.751332,0.686427,0.241894,0.828509,'Melilotus officinalis_All.jpg'
182.45045,43.380373,13.507422,128.048048,28.061852,11.315832,88.513514,28.087599,9.408162,0.08559,0.065056,0.292558,0.502168,0.171039,0.708638,0.717482,0.166811,0.847043,'Melilotus officinalis_All.jpg'
