@relation FeaturesGray_RGB

@attribute Mean numeric
@attribute Min numeric
@attribute Max numeric
@attribute Mode numeric
@attribute StD numeric
@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute IntensitySum numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute SmothnessR numeric
@attribute GLCM_Contrast numeric
@attribute GLCM_Correlation numeric
@attribute GLCM_Energy numeric
@attribute GLCM_Homogeneity numeric
@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
133.764344,31,210,116,4921,25734,661488,112708,997,0.018,0.000372,707523,884,382,769,177.566598,43.038536,13.325412,124.553279,32.401571,11.160344,66.137295,37.172689,8.132484,0.10066,0.060277,0.317269,0.623177,0.211649,0.789415,0.699329,0.163187,0.836259,'Hedysarum coronarium'
59.405043,0,246,28,0,19461,377.886,102425,1,-0,0,621048,0.896,405,772,89.029945,51.364542,9.435568,47.506698,43.994866,6.89251,42.894405,39.861332,6.549382,0.219831,0.336417,0.468861,0.635602,0.272639,0.797247,0.359159,0.192843,0.599299,'Hedysarum coronarium'
60.612688,1,210,29,0,19461,377.886,121295,1,-0,0,886425,865,0.291,722,101.737062,54.389773,10.086479,44.487479,43.015174,6.669893,35.761269,39.125334,5.980073,0.29526,0.389117,0.543378,0.7479,0.263597,0.864812,0.413519,0.195904,0.643055,'Hedysarum coronarium'
127.982976,14,217,115,5899,19461,377.886,96819,995,31,0.000535,499.951,907,0.468,799,182.148779,43.015975,13.496251,112.951147,32.967962,10.627848,63.349371,44.888958,7.959232,0.077927,0.064546,0.279154,0.646116,0.23964,0.803814,0.715188,0.166906,0.845688,'Hedysarum coronarium'
72.398829,1,198,28,0,36.428,1325001,100385,1,-0,0,567.042,0.9,445,0.783,114.080268,53.505862,10.680836,56.912207,51.569215,7.544018,42.787625,43.339238,6.541225,0.254569,0.37373,0.504548,0.688334,0.280337,0.829659,0.45201,0.204811,0.672317,'Hedysarum coronarium'
95.532505,2,212,24,0,36.428,1325001,110755,1,-0,0,740.116,884,0.338,0.749,135.595602,58.747094,11.644552,84.292543,54.180864,9.181097,48.260994,42.254365,6.947013,0.154657,0.23244,0.393264,0.686955,0.258325,0.828827,0.539613,0.220906,0.734584,'Hedysarum coronarium'
145.897941,17,216,172,0,36.428,1325001,105485,1,-0,0,561121,903,428,0.781,189.116383,42.74257,13.751959,138.283796,35.178463,11.759413,71.52641,38.589008,8.457329,0.103759,0.045048,0.322117,0.627061,0.190463,0.791872,0.74395,0.163064,0.862525,'Hedysarum coronarium'
72.9133,2,178,31,0,36.428,1325001,117725,1,-0,0,945194,858,265,0.692,118.170034,47.638024,10.870604,55.848485,43.162949,7.473184,42.079125,41.165339,6.486842,0.224161,0.348331,0.473457,0.683895,0.292678,0.826979,0.469661,0.179266,0.685318,'Hedysarum coronarium'
80.79344,1,209,36,0,36.428,1325001,108460,1,-0,0,687472,887,387,0.771,123.91578,44.375335,11.131747,64.414894,44.418113,8.025889,51.876773,43.8424,7.202553,0.149573,0.283388,0.386747,0.62288,0.277165,0.789227,0.490617,0.16808,0.70044,'Hedysarum coronarium'
120.909385,8,204,122,3.811,36.428,1325001,113189,998,0.009,0.000223,687597,892,341,757,166.558792,51.216777,12.905766,110.11219,42.864097,10.493436,56.583603,44.491114,7.522207,0.098371,0.075599,0.313641,0.662766,0.253059,0.814105,0.656239,0.19568,0.810086,'Hedysarum coronarium'
109.095595,1,237,93,3.68,32016,1023.001,87498,998,0.011,0.000208,506092,907,461,0.796,153.84911,42.693799,12.403593,95.913777,36.477371,9.793558,59.538894,43.644534,7.716145,0.094952,0.138208,0.308142,0.611128,0.265218,0.781747,0.605428,0.164185,0.778093,'Hedysarum coronarium'
103.000951,6,221,107,0,34828,1211001,92395,1,-0,0,556619,0.896,474,0.801,144.43197,47.266619,12.017985,90.287345,46.485914,9.501965,59.749762,47.74858,7.729797,0.109596,0.168454,0.331053,0.609713,0.274121,0.780841,0.570691,0.180369,0.755441,'Hedysarum coronarium'
70.966034,1,206,27,4416,34828,1211001,103514,998,0.01,0.0003,875.777,867,0.29,0.71,104.352647,50.010064,10.215314,56.926074,47.844525,7.544937,55.705295,49.335343,7.463598,0.462243,0.44207,0.679884,0.588962,0.303261,0.767438,0.419992,0.18407,0.648068,'Hedysarum coronarium'
66.363218,1,203,29,4792,26005,678.126,113722,997,0.018,0.000353,814664,0.874,306,723,102.982375,49.09035,10.148023,50.721073,51.197249,7.121873,50.823755,49.741228,7.129078,0.469824,0.440693,0.685437,0.642423,0.316767,0.801513,0.415245,0.182262,0.644395,'Hedysarum coronarium'
147.903226,7,218,194,2905,36097,1301001,111115,998,0.009,0.00013,913018,862,0.286,711,189.568548,51.382083,13.768389,141.207661,44.032407,11.883083,72.930444,40.63234,8.539932,0.106793,0.043985,0.326792,0.624866,0.193623,0.790484,0.745027,0.198755,0.863149,'Hedysarum coronarium'
154.904053,50,222,160,3628,34132,1163001,99404,998,0.01,0.000202,587582,0.901,409,0.761,196.295285,42.003662,14.010542,146.733664,29.791914,12.113367,88.259719,34.311782,9.394664,0.100675,0.048903,0.317293,0.544159,0.17541,0.737671,0.772004,0.160318,0.878638,'Hedysarum coronarium'
93.426716,2,188,131,0,35468,1256001,102510,1,-0,0,569235,899,0.448,0.776,126.184601,43.751411,11.233192,82.499072,38.397635,9.0829,63.493506,37.228989,7.968281,0.108033,0.176201,0.328684,0.535485,0.227149,0.731768,0.50092,0.163223,0.707757,'Hedysarum coronarium'
141.416667,6,219,148,0,35468,1256001,100895,1,-0,0,750698,878,373,763,187.314103,49.64901,13.686274,132.988248,41.31425,11.532053,64.32265,38.933957,8.02014,0.110683,0.08742,0.332691,0.658727,0.200263,0.81162,0.737385,0.188812,0.858711,'Hedysarum coronarium'
65.726027,0,203,25,3605,35468,1256001,107313,998,0.009,0.0002,602182,895,436,778,97.65834,46.933972,9.882223,52.319098,46.439864,7.233194,50.935536,45.50855,7.136914,0.376688,0.43405,0.613749,0.596093,0.289807,0.772071,0.391635,0.175269,0.625808,'Hedysarum coronarium'
95.895339,2,218,34,0,34438,1184001,89505,1,-0,0,578495,898,0.44,777,142.385936,51.772066,11.932558,79.483238,51.020979,8.915337,58.430908,51.297453,7.644011,0.191071,0.318867,0.437117,0.632575,0.285496,0.795346,0.56266,0.196056,0.750107,'Hedysarum coronarium'
70.560647,1,202,28,3103,34438,1184001,101172,998,0.01,0.000148,650.277,889,409,764,103.993711,56.124163,10.197731,56.544474,53.675467,7.519606,55.050314,51.724985,7.41959,0.400178,0.431571,0.632596,0.617104,0.302318,0.785559,0.421158,0.207261,0.648967,'Hedysarum coronarium'
78.652968,2,177,62,0,11.652,134491,87210,1,-0,0,575376,893,0.471,807,122.108676,38.869774,11.050279,61.916895,36.644613,7.868729,50.902283,40.664617,7.134584,0.238885,0.366382,0.488759,0.614638,0.275838,0.783989,0.485701,0.144013,0.696923,'Hedysarum coronarium'
64.581094,2,224,28,0,11.652,134491,99705,1,-0,0,777955,0.876,361,754,95.620945,41.099724,9.778596,51.021316,44.701323,7.142921,52.855422,45.910167,7.270173,0.448622,0.44212,0.669792,0.585254,0.31263,0.765019,0.386309,0.15073,0.621538,'Hedysarum coronarium'
69.442191,1,194,29,0,11.652,134491,120445,1,-0,0,731668,889,0.197,642,101.891481,45.592895,10.094131,55.61359,40.12713,7.457452,55.399594,41.019552,7.44309,0.390242,0.438903,0.624693,0.554265,0.258068,0.74449,0.40807,0.17068,0.638803,'Hedysarum coronarium'
64.924721,2,191,34,0,11.652,134491,98345,1,-0,0,696637,887,371,0.761,98.166357,43.106717,9.907894,51.121747,43.98559,7.149947,48.704461,43.841151,6.978858,0.380308,0.426093,0.616692,0.613545,0.295484,0.783291,0.39617,0.157217,0.62942,'Hedysarum coronarium'
124.187043,8,230,123,11083,11.652,134491,93942,985,84,2,614479,0.891,446,0.783,160.876698,47.665144,12.683718,114.829676,36.822474,10.715861,75.969697,38.670371,8.71606,0.108558,0.098818,0.329481,0.531822,0.22612,0.729261,0.637032,0.177528,0.798143,'Hedysarum coronarium'
125.133398,14,221,125,5466,25303,638641,109417,997,0.018,0.000459,773.59,0.88,317,743,173.873418,41.394851,13.186107,112.320351,27.931649,10.59813,63.222006,38.284044,7.951227,0.089224,0.094082,0.298704,0.623299,0.229673,0.789493,0.683495,0.15926,0.826737,'Hedysarum coronarium'
72.632331,0,189,25,0,18.59,353.427,96475,1,-0,0,606.397,895,425,0.766,110.218045,51.49204,10.498478,57.090226,46.41945,7.555807,54.097744,45.163354,7.355117,0.333204,0.421806,0.577238,0.612523,0.276388,0.782639,0.439481,0.193158,0.662934,'Hedysarum coronarium'
78.696279,1,197,76,7584,18.59,353.427,109165,0.994,0.037,0.000884,693.089,889,366,759,115.249051,42.437853,10.735411,63.823083,38.355042,7.988935,59.311314,38.894647,7.701384,0.299285,0.414646,0.54707,0.536119,0.238163,0.732201,0.456849,0.159849,0.675906,'Hedysarum coronarium'
60.369095,2,202,18,5479,26.49,702096,118864,997,17,0.000461,679717,897,0.219,0.64,100.803042,47.701593,10.040072,44.009608,44.0766,6.633974,38.531625,41.665535,6.207385,0.263994,0.386123,0.513804,0.707225,0.290059,0.840967,0.402069,0.181132,0.634089,'Hedysarum coronarium'
59.835833,1,218,7,0,20641,425861,112880,1,-0,0,704342,0.891,165,655,87.293333,53.246784,9.34309,48.566667,47.253815,6.968979,45.8725,43.994384,6.772924,0.33678,0.402983,0.580327,0.637886,0.309877,0.798677,0.357425,0.196455,0.59785,'Hedysarum coronarium'
70.865277,1,217,35,0,20641,425861,109225,1,-0,0,667012,895,158,0.666,102.281476,50.513782,10.11343,58.040096,47.172577,7.618405,54.365678,45.76955,7.373308,0.234001,0.366759,0.483736,0.571682,0.278739,0.756097,0.408497,0.189984,0.639138,'Hedysarum coronarium'
81.547203,1,203,45,0,20641,425861,116365,1,-0,0,614123,895,111,0.646,115.600524,39.540365,10.751768,68.502622,39.915681,8.276631,59.223776,45.103077,7.695699,0.27313,0.378768,0.522618,0.545226,0.295467,0.738395,0.460808,0.146118,0.678829,'Hedysarum coronarium'
120.339688,18,228,97,0,20641,425861,100385,1,-0,0,900.536,0.864,271,0.702,163.045061,36.661666,12.76891,110.162045,31.595265,10.495811,60.614385,45.273127,7.785524,0.093533,0.071774,0.305832,0.628828,0.265472,0.792986,0.641136,0.140739,0.800709,'Hedysarum coronarium'
75.259549,2,193,81,0,20641,425861,109140,1,-0,0,633382,0.901,161,645,117.230035,35.985179,10.827282,58.527778,37.590032,7.650345,51.296007,39.032434,7.162123,0.213991,0.359342,0.462591,0.601758,0.264058,0.775731,0.463868,0.137086,0.681079,'Hedysarum coronarium'
76.633278,1,195,29,0,20641,425861,98685,1,-0,0,750752,884,327,0.744,112.200331,45.471018,10.592466,62.39404,40.494933,7.89899,56.594371,42.393932,7.522923,0.305737,0.402294,0.552935,0.562752,0.274191,0.750168,0.449536,0.169266,0.670474,'Hedysarum coronarium'
191.170018,117,229,209,6393,20641,425861,108344,995,0.028,0.000628,872079,868,257,672,218.95064,34.300057,14.796981,192.486289,22.94278,13.873943,111.387569,14.896827,10.554031,0.133422,0.033043,0.365269,0.483563,0.10224,0.695387,0.863304,0.125349,0.929142,'Hedysarum coronarium'
79.657498,1,189,52,0,36497,1330001,113900,1,-0,0,594849,0.906,152,0.683,121.349601,41.158795,11.015879,63.416149,41.330834,7.963426,53.962733,44.323717,7.345933,0.255855,0.382004,0.505821,0.592331,0.286167,0.769631,0.480714,0.156305,0.693335,'Hedysarum coronarium'
169.721124,69,223,197,0,36497,1330001,88995,1,-0,0,697002,887,0.37,763,212.407908,38.777304,14.574221,165.060354,33.973527,12.847582,81.537981,34.618138,9.029838,0.112899,0.032656,0.336004,0.6126,0.172951,0.782688,0.834662,0.148347,0.913598,'Hedysarum coronarium'
74.203229,3,206,46,0,36497,1330001,79730,1,-0,0,550187,0.896,0.471,0.811,112.119658,34.658394,10.588657,59.79962,35.221201,7.733021,48.802469,40.49622,6.985876,0.210339,0.332452,0.458627,0.596507,0.295444,0.772339,0.446105,0.128865,0.667911,'Hedysarum coronarium'
158.725694,52,220,143,3312,36497,1330001,113596,0.999,0.009,0.000169,584818,0.908,156,0.658,204.22338,36.995567,14.290675,148.994213,28.746645,12.206319,89.271991,33.017799,9.448386,0.093106,0.033063,0.305132,0.560179,0.154715,0.748451,0.801934,0.142657,0.895507,'Hedysarum coronarium'
75.410618,1,150,98,0,23239,539538,96390,1,-0,0,155444,895,0.014,442,105.437703,39.017255,10.268286,63.793066,31.233038,7.987056,56.406284,31.527914,7.510412,0.219954,0.348986,0.468992,0.530205,0.235273,0.728152,0.420402,0.144285,0.648384,'Lathyrus aphaca'
59.637488,1,131,22,0,23239,539538,99705,1,-0,0,162276,0.916,0.018,465,83.424358,39.880903,9.133694,49.725975,36.007659,7.051665,48.367269,35.289392,6.954658,0.36532,0.41015,0.604417,0.576871,0.287233,0.75952,0.343609,0.142159,0.586182,'Lathyrus aphaca'
104.99187,3,157,130,0,23239,539538,93415,1,-0,0,126245,0.808,0.013,434,137.526649,34.215517,11.727176,95.247516,28.173355,9.759483,69.710027,29.879594,8.349253,0.096009,0.121702,0.309852,0.510653,0.190379,0.7146,0.544195,0.126559,0.737696,'Lathyrus aphaca'
116.213748,1,195,175,0,23239,539538,93330,1,-0,0,143701,914,16,462,148.851224,53.241456,12.20046,109.129944,50.338384,10.446528,66.96516,45.453187,8.183224,0.127006,0.143091,0.356379,0.59535,0.249047,0.771589,0.590484,0.198617,0.76843,'Lathyrus aphaca'
94.383446,1,173,132,0,23239,539538,90185,1,-0,0,202176,898,19,0.459,120.414696,51.034218,10.973363,87.444257,47.561237,9.351163,61.767736,40.765489,7.859245,0.140205,0.193098,0.37444,0.571736,0.255682,0.756133,0.480382,0.188981,0.693096,'Lathyrus aphaca'
50.712707,1,138,27,0,23239,539538,93075,1,-0,0,198857,903,21,0.468,79.530387,38.804562,8.917981,37.893186,32.2162,6.155744,41.084715,34.784103,6.409736,0.533592,0.430567,0.730474,0.645795,0.285991,0.803614,0.328776,0.137414,0.57339,'Lathyrus aphaca'
137.262014,4,208,181,0,23239,539538,93500,1,-0,0,238.17,0.896,0.022,0.471,161.145309,46.646762,12.694302,136.696796,41.688814,11.691741,77.517162,37.981008,8.804383,0.134882,0.070222,0.367263,0.55285,0.185111,0.743539,0.63848,0.171638,0.799049,'Lathyrus aphaca'
85.646941,1,179,104,0,23239,539538,86105,1,-0,0,131042,868,0.013,431,108.233701,34.516607,10.403543,77.800401,26.653008,8.820454,66.725176,26.145421,8.168548,0.1362,0.221903,0.369053,0.43217,0.177472,0.657396,0.434429,0.12325,0.659112,'Lathyrus aphaca'
68.403458,0,163,27,0,23239,539538,98005,1,-0,0,705446,887,0.351,0.702,104.059558,48.849084,10.200959,54.627281,43.824183,7.391027,45.707012,39.774746,6.760696,0.299697,0.392006,0.547446,0.658703,0.288721,0.811605,0.416779,0.180919,0.645584,'Lathyrus aphaca'
79.029204,0,153,25,0,23239,539538,89590,1,-0,0,617.022,905,258,672,114.622356,43.947565,10.706183,66.732125,40.255794,8.168973,48.869084,37.027276,6.990643,0.145925,0.25413,0.382002,0.635527,0.266939,0.797199,0.454752,0.165169,0.674353,'Lathyrus aphaca'
66.595308,1,158,26,5284,23239,539538,91790,996,21,0.000429,692.589,892,0.32,0.692,104.695015,48.582599,10.232058,52.329423,43.04144,7.233908,39.967742,36.232749,6.322005,0.235132,0.349224,0.484904,0.69548,0.266689,0.833954,0.419826,0.178377,0.64794,'Lathyrus aphaca'
58.07276,2,161,23,0,10.809,115.717,87465,1,-0,0,662.749,897,0.291,0.68,92.910382,43.396249,9.639003,44.18811,38.191558,6.647414,38.093168,35.425318,6.171966,0.242864,0.368639,0.492813,0.675751,0.269646,0.822041,0.373537,0.159712,0.611177,'Lathyrus aphaca'
96.132163,1,213,126,10929,10.809,115.717,90740,983,94,2,698812,892,297,674,135.626617,44.02536,11.645884,83.378004,41.082467,9.131156,58.012939,41.12864,7.616623,0.126301,0.213091,0.355388,0.608142,0.261226,0.779835,0.536523,0.164114,0.732477,'Lathyrus aphaca'
64.181628,1,185,92,0,15.154,227859,91375,1,-0,0,616715,904,0.286,691,88.086639,41.818859,9.385448,53.767223,32.845465,7.332614,55.111691,34.658282,7.423725,0.453241,0.432889,0.673232,0.537465,0.264328,0.73312,0.364108,0.148011,0.603414,'Lathyrus aphaca'
77.664879,1,148,74,6.673,15.154,227859,79287,991,49,0.000684,663313,897,289,0.678,106.494191,43.953725,10.319602,67.747989,37.900077,8.230917,53.020554,36.0548,7.281521,0.179816,0.267325,0.424047,0.592483,0.265785,0.769729,0.432193,0.156841,0.657414,'Lathyrus aphaca'
91.495292,2,154,129,0,14569,210.441,79475,1,-0,0,673929,0.896,268,679,129.741996,41.929604,11.390434,78.071563,38.889444,8.835811,60.19774,40.111984,7.75872,0.146541,0.269387,0.382806,0.578852,0.258849,0.760823,0.512053,0.158767,0.715579,'Lathyrus aphaca'
54.067568,1,131,22,0,14569,210.441,100640,1,-0,0,704378,857,525,767,80.415315,46.684478,8.967459,43.100901,37.777918,6.565128,41.425225,35.432727,6.436243,0.359062,0.415233,0.599218,0.653629,0.298112,0.808473,0.329232,0.1693,0.573787,'Lathyrus aphaca'
77.901075,1,184,97,0,14569,210.441,91035,1,-0,0,688738,865,501,757,113.543011,40.322072,10.655656,65.166667,39.064011,8.072587,49.937634,37.086934,7.066657,0.15791,0.270286,0.397379,0.61597,0.273251,0.784837,0.453144,0.147906,0.673159,'Lathyrus aphaca'
65.307897,1,147,81,0,14569,210.441,97835,1,-0,0,782498,835,542,774,106.538598,45.236384,10.321754,49.933452,38.173415,7.066361,36.227152,33.315594,6.0189,0.20686,0.330651,0.454819,0.713588,0.255572,0.844742,0.425923,0.165846,0.652628,'Lathyrus aphaca'
67.549393,1,170,24,0,14569,210.441,90865,1,-0,0,725831,855,522,763,98.097054,55.457735,9.904396,55.92461,47.479803,7.478276,47.138648,41.55724,6.865759,0.295974,0.377893,0.544035,0.65062,0.289794,0.80661,0.398858,0.202811,0.631552,'Lathyrus aphaca'
69.835853,0,199,17,0,14569,210.441,95285,1,-0,0,716173,853,527,0.766,91.290497,43.58136,9.554606,61.541037,42.105529,7.84481,56.305616,41.82011,7.503707,0.227879,0.329567,0.477367,0.527814,0.290822,0.726508,0.372494,0.160064,0.610323,'Lathyrus aphaca'
97.927427,2,220,130,0,14569,210.441,94520,1,-0,0,714225,0.85,542,777,135.341188,49.889827,11.633623,87.522149,49.754764,9.355327,53.328935,43.307699,7.302666,0.145093,0.216454,0.380911,0.646516,0.262451,0.804062,0.536434,0.187635,0.732417,'Lathyrus aphaca'
89.971429,2,190,132,0,14569,210.441,85680,1,-0,0,719.338,856,515,758,118.110204,46.005508,10.867852,80.306122,40.748916,8.961368,65.965306,40.192093,8.121903,0.128459,0.218261,0.358411,0.51038,0.242923,0.714409,0.470688,0.172003,0.686067,'Lathyrus aphaca'
69.119595,1,139,106,8638,14569,210.441,73522,991,0.052,1,722155,846,0.554,782,103.234591,45.57734,10.160442,55.942042,38.07465,7.479441,47.417663,36.08194,6.886048,0.216471,0.334172,0.465265,0.632914,0.270949,0.795559,0.417014,0.16378,0.645766,'Lathyrus aphaca'
97.253033,2,183,76,0,10.06,99713,99110,1,-0,0,698959,805,645,0.839,134.264298,41.170161,11.587247,86.905546,34.756777,9.322314,53.304159,38.234977,7.30097,0.115203,0.158551,0.339415,0.624509,0.253399,0.790259,0.531305,0.153238,0.728906,'Lathyrus aphaca'
71.556102,1,155,110,0,10.06,99713,94265,1,-0,0,654673,816,0.651,0.842,96.109252,39.708778,9.803533,61.722441,40.060567,7.856363,57.732283,40.170268,7.598176,0.241118,0.359112,0.491037,0.516892,0.29271,0.718952,0.387907,0.146679,0.622822,'Lathyrus aphaca'
111.038715,2,188,99,0,10.06,99713,88995,1,-0,0,599547,0.83,655,847,143.51318,47.940256,11.979699,102.878089,41.319019,10.142884,67.799012,40.632235,8.234016,0.123938,0.1535,0.352048,0.565697,0.242566,0.752129,0.5697,0.177159,0.754785,'Lathyrus aphaca'
52.122526,1,136,86,0,10.06,99713,95880,1,-0,0,680883,0.811,0.65,841,61.953817,37.091279,7.871075,47.193214,30.807365,6.869732,51.652215,33.495855,7.186948,0.546833,0.393613,0.739482,0.490543,0.282575,0.700388,0.27044,0.133456,0.520039,'Lathyrus aphaca'
57.330457,1,159,22,0,10.06,99713,88400,1,-0,0,630085,0.822,652,0.844,91.963762,49.996964,9.589774,43.729077,42.064829,6.612796,36.621225,36.529718,6.051547,0.255969,0.370172,0.505933,0.706332,0.274606,0.840436,0.370028,0.18651,0.608299,'Lathyrus aphaca'
70.450562,1,136,105,13.039,10.06,99713,88447,981,107,3,615198,0.817,665,0.854,97.14382,47.652704,9.856156,61.144944,35.349839,7.819523,48.264045,32.682661,6.947233,0.170885,0.254483,0.413382,0.608803,0.264821,0.780258,0.396457,0.169935,0.629649,'Lathyrus aphaca'
72.516275,1,199,28,0,19142,365772,80240,1,-0,0,616382,0.814,0.676,857,113.63472,47.300641,10.659959,57.330018,45.539308,7.571659,42.732369,40.553844,6.537,0.222466,0.351467,0.471663,0.686902,0.276113,0.828796,0.450239,0.178605,0.670999,'Lathyrus aphaca'
90.273224,1,150,106,0,19142,365772,81600,1,-0,0,541.801,831,682,863,128.138434,44.78089,11.319825,77.026412,35.913096,8.776469,59.079235,36.783336,7.686302,0.151932,0.258833,0.389784,0.579365,0.253517,0.76116,0.509065,0.165048,0.713488,'Lathyrus aphaca'
71.588803,1,146,84,6166,19142,365772,93428,995,32,0.000584,572866,0.814,693,865,99.333012,39.212589,9.966595,60.909266,33.26726,7.804439,53.710425,32.322068,7.32874,0.222878,0.327717,0.472099,0.561267,0.261893,0.749177,0.403744,0.135319,0.635408,'Lathyrus aphaca'
106.312562,3,208,137,0,32.97,1085001,97920,1,-0,0,570977,0.822,0.683,865,138.371909,49.708379,11.763159,98.284866,44.845212,9.913872,63.446093,43.922657,7.965306,0.117067,0.137043,0.342151,0.585306,0.255612,0.765053,0.548659,0.185873,0.740715,'Lathyrus aphaca'
94.547387,1,188,126,2605,32.97,1085001,92736,998,0.011,0.000104,619151,0.808,677,0.86,124.418069,52.049372,11.154285,86.36581,53.047182,9.293321,58.213463,45.078021,7.629775,0.174713,0.247364,0.417986,0.614714,0.278735,0.784037,0.4964,0.193415,0.704556,'Lathyrus aphaca'
69.941627,0,151,110,0,30.968,957.001,96900,1,-0,0,587182,0.822,675,856,104.545455,54.806042,10.224747,56.908134,39.951661,7.543748,46.229665,34.994319,6.79924,0.258144,0.356364,0.508079,0.659899,0.263771,0.812342,0.421878,0.200925,0.649522,'Lathyrus aphaca'
64.121782,1,164,6,0,30.968,957.001,96220,1,-0,0,556918,823,691,863,91.092079,53.633067,9.544217,53.393069,38.711289,7.307056,48.557426,35.824746,6.968316,0.260502,0.359469,0.510394,0.605907,0.266284,0.7784,0.37079,0.19867,0.608925,'Lathyrus aphaca'
123.286976,1,243,188,0,30.968,957.001,88230,1,-0,0,548.171,833,0.676,853,140.277042,63.916325,11.843861,124.600442,62.149716,11.162457,72.076159,49.999003,8.489768,0.161179,0.124461,0.401471,0.582218,0.241843,0.763032,0.561178,0.238786,0.749118,'Lathyrus aphaca'
90.665358,1,167,133,0,30.968,957.001,87720,1,-0,0,583462,0.824,674,852,121.041217,44.133396,11.001873,81.658489,38.442378,9.036509,57.364082,36.517939,7.573908,0.146589,0.212949,0.38287,0.578405,0.244988,0.760529,0.483003,0.161389,0.694984,'Lathyrus aphaca'
78.250954,1,149,115,0,30.968,957.001,89250,1,-0,0,612112,823,657,0.844,106.744275,48.017402,10.331712,67.895992,39.885458,8.239902,56.645038,38.240279,7.52629,0.180275,0.275939,0.424588,0.573536,0.266481,0.757322,0.434991,0.170332,0.659538,'Lathyrus aphaca'
93.584279,1,186,72,0,30.968,957.001,99280,1,-0,0,621674,831,649,838,131.497817,50.422552,11.46725,82.720524,46.540686,9.095082,50.006114,40.294729,7.0715,0.137013,0.2109,0.370153,0.666692,0.253395,0.816512,0.521572,0.188386,0.722199,'Lathyrus aphaca'
77.592251,0,164,98,0,30.968,957.001,104720,1,-0,0,638539,0.829,644,835,115.612546,44.435385,10.752327,64.008303,42.314512,8.000519,47.718635,38.487796,6.907868,0.161592,0.282645,0.401985,0.643361,0.268698,0.802098,0.458549,0.166431,0.677162,'Lathyrus aphaca'
143.091768,11,225,177,0,30.968,957.001,92990,1,-0,0,656795,0.82,655,0.842,163.392713,45.198851,12.782516,144.311741,44.494655,12.012982,83.607287,46.696327,9.143702,0.141543,0.059918,0.376222,0.527524,0.223497,0.726309,0.647392,0.166287,0.804607,'Lathyrus aphaca'
70.896515,1,140,112,0,30.968,957.001,90780,1,-0,0,576264,836,672,852,104.20169,45.577531,10.207923,58.190074,39.673186,7.628242,48.794087,36.43226,6.985276,0.23616,0.349717,0.485963,0.616297,0.27831,0.785046,0.417587,0.167954,0.64621,'Lathyrus aphaca'
85.260179,1,154,116,0,30.968,957.001,93160,1,-0,0,635615,0.822,0.663,846,122.802383,46.337551,11.081624,72.046673,38.302095,8.488031,54.709037,37.288965,7.396556,0.153623,0.260031,0.391948,0.612805,0.266512,0.782819,0.490523,0.167608,0.700374,'Lathyrus aphaca'
83.144239,2,176,79,0,30.968,957.001,90270,1,-0,0,656.536,0.822,0.65,0.837,122.043096,35.712921,11.047312,69.59015,30.321734,8.342071,50.724714,31.177124,7.122128,0.102449,0.183887,0.320077,0.603419,0.239599,0.776801,0.482798,0.133574,0.694837,'Lathyrus aphaca'
71.504613,1,144,27,0,30.968,957.001,86445,1,-0,0,620672,0.822,0.671,0.849,102.337638,41.888746,10.116207,59.265683,39.684065,7.698421,53.589483,38.710855,7.320484,0.250675,0.362726,0.500674,0.586095,0.278132,0.765569,0.413841,0.152507,0.643305,'Lathyrus aphaca'
94.143281,0,164,102,0,30.968,957.001,86190,1,-0,0,594472,823,682,0.854,130.112648,54.029292,11.406693,82.59585,35.617816,9.088226,59.212451,33.754471,7.694963,0.161378,0.242916,0.401718,0.596434,0.244605,0.772292,0.523979,0.193576,0.723864,'Lathyrus aphaca'
76.736887,2,169,78,0,30.968,957.001,102510,1,-0,0,655.027,855,0.57,0.8,113.280034,43.167499,10.643309,63.994924,39.787262,7.999683,46.368866,37.651429,6.809469,0.152444,0.258182,0.39044,0.646879,0.271169,0.804288,0.452215,0.158314,0.672469,'Lathyrus aphaca'
123.515936,4,200,112,3321,30.968,957.001,81873,998,12,0.00017,735.82,0.85,528,0.776,144.9751,37.389497,12.040561,120.313745,32.848184,10.968762,83.581673,36.14213,9.142301,0.130326,0.096495,0.361007,0.446212,0.200346,0.667991,0.576432,0.136961,0.759231,'Lathyrus aphaca'
