 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
17,3095,1027.000,28.858,0,85,131,494.165,197.978,494.066,193.395,214.409,465,162,57,71,78.241,50.366,66.697,0.846,78.032,124298.000,0.000,0.425,-0.995,0,124298.000,472,230,59.162,49.964,1.553,0.644,0.968,Test,214.409,78.032,49.964,1.562,18.991,4655.500,209.601,62.775,68.249,24.982,39.016,31.539,25.661,3062.104,0.640,6.226,14.853,0.647,0.804,0.665,0.978,1560.500,3898.792,0.794,0.640,1.182,0.142,0.920,0.846,2880.591,11.338,0.827,55.606,3090.000,263121,0.999,0.004,1.051E-5,413.824,0.933,0.369,0.807,254.954,15.967,2.534,0.044,0.210,2.463,0.046,0.215,2.570,85.015,0.044,2.445,254.934,3.667,254.964,2.013
18,3213,1067.000,28.182,0,85,148,266.205,196.175,263.955,187.379,221.037,232,163,68,68,85.602,47.790,136.886,0.826,86.052,94648.000,0.000,0.871,-0.349,0,94648.000,232,169,141.132,47.360,1.791,0.558,0.973,Test,221.037,86.052,47.360,1.817,18.848,5095.500,218.447,63.960,70.358,23.680,43.026,30.072,47.764,3200.854,0.550,4.351,15.206,0.552,0.743,0.631,0.988,1882.500,4075.454,0.788,0.550,1.210,0.184,0.909,0.826,2991.963,0.270,1.111,56.657,3208.000,273168,0.999,0.004,1.900E-5,394.913,0.935,0.395,0.823,254.968,15.968,1.817,0.046,0.215,2.629,0.045,0.212,2.540,85.020,0.008,0.459,254.925,4.269,254.968,1.817
19,3358,1115.000,30.112,0,85,221,38.457,196.297,38.730,189.782,220.409,4,166,68,63,75.947,56.297,146.828,0.869,78.568,120751.000,0.000,0.932,0.536,0,120751.000,11,169,132.421,55.454,1.349,0.741,0.978,Test,220.409,78.568,55.454,1.417,21.977,5424.500,214.043,65.388,70.158,27.727,39.284,32.391,17.433,3421.958,0.706,7.758,14.467,0.693,0.832,0.619,0.971,2066.500,4356.973,0.771,0.706,1.151,0.042,0.932,0.869,3137.591,6.245,2.814,43.312,1930.605,285656,0.999,0.008,1.218E-4,430.572,0.929,0.394,0.817,254.978,15.968,1.090,0.115,0.339,4.740,0.108,0.329,4.473,85.067,0.007,0.307,254.873,5.210,254.978,1.090
20,2745,911.000,29.936,0,85,85,189.171,197.065,188.884,191.953,209.823,156,168,68,58,78.935,44.277,149.866,0.784,79.202,94288.000,0.000,0.653,-0.691,0,94288.000,160,169,142.696,44.407,1.783,0.561,0.952,Test,209.823,79.202,44.407,1.784,18.001,4479.000,203.934,59.119,66.789,22.203,39.601,28.891,39.686,2762.321,0.561,4.586,16.039,0.557,0.746,0.613,0.972,1734.000,3517.097,0.780,0.561,1.276,0.134,0.885,0.784,2535.177,7.830,0.000,NaN,NaN,233325,1.000,-0.000,0.000,369.453,0.938,0.413,0.822,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
21,2599,864.000,32.535,0,85,185,114.296,197.235,113.658,192.167,196.125,80,175,68,45,73.126,45.253,167.849,0.849,73.164,99671.000,0.000,0.768,-0.160,0,99671.000,80,184,158.344,45.000,1.616,0.619,0.977,Test,196.125,73.164,45.000,1.626,23.752,5459.500,193.794,57.525,62.428,22.500,36.582,30.365,22.532,2585.836,0.615,6.397,14.800,0.618,0.786,0.476,0.988,2860.500,3292.389,0.789,0.615,1.178,0.235,0.921,0.849,2402.875,3.520,3.582,23.370,554.764,221320,0.996,0.024,1.972E-4,378.988,0.937,0.399,0.821,254.872,15.965,2.951,0.295,0.543,6.739,0.300,0.547,6.848,85.156,0.484,11.027,254.601,9.099,254.872,2.951
22,3108,1037.000,32.927,0,85,238,38.364,276.489,38.225,270.184,229.622,6,241,64,71,85.518,46.274,54.034,0.741,86.023,134024.000,0.500,0.841,0.938,0,134024.000,14,311,54.462,46.040,1.848,0.541,0.962,Test,229.622,86.023,46.040,1.868,22.205,6001.000,216.808,62.907,73.091,23.020,43.012,29.905,49.805,3110.586,0.535,4.238,16.965,0.535,0.731,0.518,0.944,2893.000,3960.521,0.785,0.535,1.350,0.408,0.861,0.741,2878.378,8.808,6.979,15.539,254.601,265674,0.990,0.066,7.484E-4,353.566,0.938,0.452,0.855,254.602,15.956,5.962,0.945,0.972,13.299,0.894,0.946,12.586,85.480,0.366,5.909,253.813,16.532,254.645,5.311
23,2717,902.000,24.286,0,85,85,113.297,275.978,113.988,268.388,198.368,92,241,44,71,74.161,46.647,90.781,0.868,73.498,89406.000,0.000,0.506,-0.737,0,89406.000,101,241,104.982,44.000,1.590,0.629,0.984,Test,198.368,73.498,44.000,1.670,21.353,4930.500,196.458,58.817,63.142,22.000,36.749,32.507,7.536,2539.919,0.599,11.842,14.483,0.640,0.800,0.551,0.990,2213.500,3233.925,0.840,0.599,1.153,0.094,0.931,0.868,2518.632,13.025,0.000,NaN,NaN,230945,1.000,-0.000,0.000,421.595,0.931,0.382,0.817,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
24,2917,968.000,29.917,0,85,136,341.834,275.281,342.606,268.947,212.894,313,241,58,71,78.112,47.548,60.918,0.809,77.473,116827.000,0.000,0.536,-0.829,0,116827.000,332,312,66.413,47.505,1.643,0.609,0.967,Test,212.894,77.473,47.505,1.631,22.791,5547.000,206.348,60.943,67.766,23.753,38.736,29.729,32.436,2890.535,0.613,5.220,15.538,0.619,0.787,0.526,0.969,2630.000,3680.343,0.793,0.613,1.236,0.022,0.899,0.809,2704.106,5.444,0.944,53.981,2912.000,247996,0.999,0.004,1.371E-5,357.369,0.937,0.450,0.853,254.959,15.967,2.203,0.046,0.214,2.463,0.048,0.219,2.592,85.018,0.064,3.481,254.917,4.499,254.961,2.129
25,2637,877.000,31.452,0,85,251,417.245,275.354,418.596,272.769,200.569,397,241,41,71,75.976,44.192,88.919,0.824,74.041,133611.000,0.000,0.207,-0.080,0,133611.000,409,312,73.523,41.000,1.719,0.582,0.984,Test,200.569,74.041,41.000,1.806,23.435,5451.000,197.677,57.944,63.843,20.500,37.020,33.265,9.053,2384.203,0.554,11.056,15.255,0.612,0.783,0.484,0.986,2814.000,3035.662,0.869,0.554,1.214,0.037,0.908,0.824,2436.431,13.829,5.046,26.603,754.427,224693,0.996,0.024,3.914E-4,395.304,0.936,0.378,0.814,254.903,15.966,2.713,0.363,0.602,8.500,0.358,0.599,8.402,85.208,0.015,0.422,254.553,10.257,254.903,2.713
26,2690,893.000,27.773,0,85,171,492.535,276.707,492.631,269.834,202.510,469,241,49,71,75.994,45.070,107.587,0.824,75.273,103901.000,0.000,0.489,-0.591,0,103901.000,479,241,109.398,45.485,1.686,0.593,0.971,Test,202.510,75.273,45.485,1.655,19.359,4578.000,197.252,58.524,64.461,22.743,37.636,30.241,29.899,2689.059,0.604,5.531,15.245,0.604,0.777,0.588,0.974,1888.000,3423.816,0.786,0.604,1.213,0.117,0.908,0.824,2487.490,6.462,2.078,37.663,1440.181,228801,0.999,0.010,6.641E-5,415.822,0.930,0.421,0.828,254.939,15.967,2.240,0.116,0.340,4.249,0.113,0.336,4.140,85.056,0.005,0.191,254.834,6.080,254.939,2.240
