 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
21,4843,1608.000,31.669,0,85,192,747.424,127.343,748.664,122.168,270.936,708,90,79,75,81.527,75.635,161.948,0.829,84.119,407891.000,0,-0.199,1.160,0,407891.000,711,105,151.607,75.000,1.078,0.928,0.966,Test,270.936,84.119,75.000,1.122,24.581,6496.000,253.465,78.526,86.242,37.500,42.059,39.712,1.711,4955.016,0.892,30.361,15.157,0.871,0.934,0.746,0.936,1653.000,6308.922,0.768,0.892,1.206,0.298,0.911,0.829,4572.064,13.352,1.538,69.570,4838.000,411762,1.000,0.003,3.635E-5,465.880,0.927,0.329,0.784,254.979,15.968,1.437,0.043,0.208,3.003,0.044,0.209,3.032,85.022,0.027,1.854,254.961,2.701,254.991,0.632
22,5025,1668.000,26.068,0,85,85,131.424,128.191,132.588,123.047,277.279,92,91,80,76,81.840,78.178,12.261,0.821,86.764,349033.000,0,0.450,3.557,0,349033.000,93,150,25.974,76.000,1.047,0.955,0.968,Test,277.279,86.764,76.000,1.142,25.226,6876.000,259.687,79.988,88.261,38.000,43.382,40.871,1.471,5178.969,0.876,33.704,15.300,0.850,0.922,0.731,0.937,1851.000,6594.068,0.762,0.876,1.218,0.059,0.906,0.821,4747.721,5.122,0.000,NaN,NaN,427125,1.000,-0.000,0.000,499.860,0.922,0.313,0.780,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
23,4763,1583.000,34.159,0,85,239,42.498,214.001,40.762,208.500,257.522,6,175,74,79,80.599,75.242,73.443,0.903,82.462,430873.000,0,0.276,1.149,0,430873.000,28,253,67.166,74.000,1.071,0.934,0.979,Test,257.522,82.462,74.000,1.114,19.793,5127.500,249.426,77.875,81.972,37.000,41.231,39.202,1.562,4792.654,0.897,31.368,13.923,0.892,0.944,0.929,0.969,364.500,6102.196,0.781,0.897,1.108,0.015,0.950,0.903,4505.478,6.183,4.232,34.533,1192.171,405439,0.998,0.011,2.754E-4,411.424,0.924,0.491,0.830,254.988,15.968,0.489,0.198,0.445,6.833,0.182,0.427,6.287,85.123,0.030,1.079,254.806,6.688,254.988,0.477
24,5235,1760.000,36.944,0,85,249,396.073,214.928,396.530,209.128,271.865,356,175,81,79,83.327,79.991,158.796,0.890,86.452,490197.000,0,0.493,1.974,0,490197.000,369,181,131.248,79.000,1.042,0.960,0.975,Test,271.865,86.452,79.000,1.094,20.407,5542.500,262.187,81.642,86.537,39.500,43.226,41.201,1.540,5364.059,0.914,33.197,14.119,0.892,0.944,0.945,0.964,307.500,6829.732,0.767,0.914,1.124,0.028,0.943,0.890,4963.135,18.008,12.750,11.512,130.961,450748,0.985,0.094,0.002,442.330,0.912,0.536,0.832,254.857,15.964,2.007,1.793,1.339,20.708,1.658,1.288,19.153,86.103,0.431,5.341,253.259,20.108,254.903,1.336
25,5028,1669.000,33.316,0,85,85,131.540,214.408,133.168,208.701,267.522,91,176,81,76,81.888,78.178,175.043,0.883,84.433,441258.000,0,-0.414,0.424,0,441258.000,92,199,161.350,76.000,1.047,0.955,0.973,Test,267.522,84.433,76.000,1.111,30.090,7981.500,257.629,80.012,85.155,38.000,42.217,40.267,0.882,5039.852,0.900,42.866,14.234,0.898,0.948,0.630,0.963,2953.500,6416.939,0.784,0.900,1.133,0.004,0.940,0.883,4760.478,15.434,0.000,NaN,NaN,427380,1.000,-0.000,0.000,445.676,0.913,0.524,0.826,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
26,5005,1661.000,33.997,0,85,85,219.040,214.187,220.320,209.502,268.250,179,176,82,77,81.918,77.792,9.707,0.874,83.934,561884.000,0,-0.571,-0.197,0,561884.000,180,200,164.805,77.000,1.053,0.950,0.973,Test,268.250,83.934,77.000,1.090,26.844,7078.500,256.078,79.828,85.387,38.500,41.967,40.021,1.461,5075.994,0.917,33.105,14.377,0.905,0.951,0.707,0.955,2073.500,6462.956,0.774,0.917,1.144,0.008,0.935,0.874,4736.750,14.889,0.000,NaN,NaN,425425,1.000,-0.000,0.000,436.711,0.914,0.534,0.830,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
27,5303,1760.000,28.416,0,85,85,308.011,213.580,306.883,208.758,288.693,267,176,81,76,83.898,80.479,162.580,0.800,89.308,457451.000,0,0.302,2.832,0,457451.000,283,176,124.046,76.000,1.042,0.959,0.973,Test,288.693,89.308,76.000,1.175,31.345,8794.500,267.547,82.170,91.894,38.000,44.654,42.219,3.206,5330.845,0.851,23.578,15.716,0.847,0.920,0.603,0.927,3491.500,6787.443,0.781,0.851,1.251,0.016,0.894,0.800,5014.307,27.953,0.000,NaN,NaN,450755,1.000,-0.000,0.000,438.700,0.914,0.528,0.831,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
28,4328,1437.000,27.104,0,85,234,482.665,214.047,484.109,208.837,254.350,448,176,71,78,79.050,69.710,111.132,0.841,80.081,294142.000,0,0.731,3.343,0,294142.000,468,177,105.945,69.871,1.134,0.882,0.968,Test,254.350,80.081,69.871,1.146,23.372,5880.000,240.399,74.233,80.962,34.935,40.041,37.454,4.236,4394.550,0.872,18.199,14.948,0.859,0.927,0.736,0.945,1552.000,5595.315,0.774,0.872,1.190,0.601,0.917,0.841,4073.650,6.522,2.265,65.765,4323.000,368029,1.000,0.003,7.888E-5,408.714,0.926,0.478,0.824,254.990,15.968,0.669,0.057,0.239,3.755,0.056,0.237,3.694,85.034,0.028,1.854,254.950,3.314,254.998,0.122
29,4991,1657.000,29.799,0,85,85,571.449,214.283,570.466,208.401,273.966,533,176,76,78,81.230,78.231,80.212,0.836,84.315,414670.000,0,-0.314,1.007,0,414670.000,544,246,56.121,76.000,1.038,0.963,0.977,Test,273.966,84.315,76.000,1.109,29.923,7926.000,256.907,79.717,87.206,38.000,42.157,40.533,0.852,5032.778,0.901,43.911,15.038,0.894,0.945,0.630,0.938,2935.000,6407.931,0.779,0.901,1.197,0.028,0.914,0.836,4717.034,18.603,0.000,NaN,NaN,424235,1.000,-0.000,0.000,417.941,0.921,0.508,0.826,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
30,4958,1646.000,28.344,0,85,85,658.852,214.444,658.074,207.815,266.066,622,176,75,77,81.030,77.906,96.093,0.880,85.446,343679.000,0,0.206,2.294,0,343679.000,634,179,124.992,74.895,1.040,0.961,0.974,Test,266.066,85.446,74.895,1.141,28.802,7731.500,257.661,79.453,84.691,37.448,42.723,40.911,1.292,5026.140,0.877,35.995,14.278,0.865,0.930,0.641,0.968,2773.500,6399.480,0.775,0.877,1.136,0.127,0.938,0.880,4691.934,13.879,0.000,NaN,NaN,421430,1.000,-0.000,0.000,426.303,0.919,0.508,0.827,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
