 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
166,510,169.000,28.939,0,85,193,45.675,437.102,45.690,435.997,86.527,36,422,20,30,31.439,20.655,104.181,0.856,33.541,64286.000,0,-0.936,2.017,0,64286.000,37,422,116.565,20.000,1.522,0.657,0.962,Test,86.527,33.541,20.000,1.677,21.049,2218.000,87.239,25.482,27.542,10.000,16.771,13.509,2.873,526.861,0.596,7.969,14.680,0.577,0.760,0.230,1.008,1708.000,670.820,0.760,0.596,1.168,4.055,0.925,0.856,423.473,9.499,4.782,22.517,505.002,43458,0.996,0.020,3.516E-4,878.284,0.815,0.517,0.773,254.925,15.966,1.683,0.361,0.601,8.148,0.347,0.589,7.838,85.211,0.014,0.310,254.592,9.210,254.925,1.683
167,456,151.000,38.106,0,85,85,77.018,436.908,76.471,435.435,84.426,68,422,18,30,30.630,18.955,93.512,0.804,31.321,62563.000,0,-0.669,0.604,0,62563.000,72,422,106.699,18.000,1.616,0.619,0.943,Test,84.426,31.321,18.000,1.740,24.213,2382.500,82.991,24.096,26.874,9.000,15.660,13.352,2.277,442.789,0.575,8.849,15.631,0.592,0.769,0.191,0.983,1926.500,563.777,0.809,0.575,1.244,0.061,0.897,0.804,371.574,8.152,0.000,NaN,NaN,38760,1.000,-0.000,0.000,757.130,0.838,0.511,0.772,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
168,537,178.000,34.570,0,85,85,107.115,437.267,107.087,435.488,89.113,97,422,21,30,32.205,21.231,73.783,0.850,34.132,67935.000,0,-0.646,-0.240,0,67935.000,98,452,58.173,21.000,1.517,0.659,0.961,Test,89.113,34.132,21.000,1.625,15.052,1614.000,89.760,26.148,28.365,10.500,17.066,13.737,4.193,562.953,0.615,6.708,14.788,0.587,0.766,0.333,1.007,1077.000,716.774,0.749,0.615,1.177,1.936,0.922,0.850,447.887,0.291,0.000,NaN,NaN,45645,1.000,-0.000,0.000,749.393,0.853,0.474,0.755,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
169,511,169.000,37.867,0,85,85,139.050,436.666,139.348,434.619,86.770,129,422,20,30,31.587,20.598,83.564,0.853,32.311,60275.000,0,-0.494,0.231,0,60275.000,133,452,68.199,20.000,1.534,0.652,0.960,Test,86.770,32.311,20.000,1.616,23.954,2431.500,86.477,25.507,27.620,10.000,16.155,13.236,3.212,507.540,0.619,7.385,14.734,0.623,0.789,0.210,0.997,1920.500,646.220,0.791,0.619,1.172,0.930,0.924,0.853,424.230,5.714,0.000,NaN,NaN,43435,1.000,-0.000,0.000,834.217,0.825,0.505,0.767,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
170,572,189.000,27.945,0,85,85,169.918,436.855,169.794,435.745,88.426,159,422,22,30,31.218,23.329,92.299,0.919,31.623,83114.000,0,-1.335,2.876,0,83114.000,164,422,108.435,22.000,1.338,0.747,0.969,Test,88.426,31.623,22.000,1.437,29.302,2911.000,89.518,26.987,28.147,11.000,15.811,14.315,1.246,546.402,0.696,12.822,13.670,0.728,0.853,0.196,1.012,2339.000,695.701,0.822,0.696,1.088,0.243,0.959,0.919,483.574,8.217,0.000,NaN,NaN,48620,1.000,-0.000,0.000,733.148,0.851,0.488,0.760,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
171,486,161.000,39.998,0,85,85,200.718,436.607,200.555,435.155,84.184,190,423,22,27,28.861,21.440,60.049,0.862,31.401,74245.000,0,-0.951,0.905,0,74245.000,192,450,52.765,22.000,1.346,0.743,0.946,Test,84.184,31.401,22.000,1.427,9.498,937.000,84.236,24.876,26.797,11.000,15.700,12.502,3.074,542.564,0.701,7.131,14.582,0.628,0.792,0.519,1.001,451.000,690.814,0.704,0.701,1.160,0.183,0.928,0.862,401.816,3.803,0.000,NaN,NaN,41310,1.000,-0.000,0.000,781.581,0.843,0.478,0.750,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
172,459,152.000,41.758,0,85,85,294.123,436.119,294.122,434.386,79.355,283,424,23,24,27.126,21.545,51.703,0.916,29.206,59942.000,0,-0.839,9.869E-4,0,59942.000,285,448,51.953,22.465,1.259,0.794,0.957,Test,79.355,29.206,22.465,1.300,23.710,2175.500,80.247,24.175,25.260,11.233,14.603,12.022,2.155,515.321,0.769,8.190,13.720,0.685,0.828,0.211,1.011,1716.500,656.127,0.700,0.769,1.092,0.218,0.957,0.916,379.645,4.249,0.000,NaN,NaN,39015,1.000,-0.000,0.000,850.995,0.838,0.454,0.734,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
173,427,141.000,40.648,0,85,85,262.715,436.727,262.930,435.057,78.770,252,426,23,22,26.059,20.863,40.399,0.865,29.206,54511.000,0,-0.530,-0.098,0,54511.000,252,447,38.047,22.000,1.249,0.801,0.957,Test,78.770,29.206,22.000,1.328,35.039,3215.000,78.403,23.317,25.073,11.000,14.603,11.650,2.372,504.646,0.753,7.564,14.531,0.637,0.798,0.133,0.995,2788.000,642.536,0.665,0.753,1.156,0.222,0.930,0.865,348.230,12.017,0.000,NaN,NaN,36295,1.000,-0.000,0.000,820.635,0.844,0.450,0.736,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
174,436,144.000,38.992,0,85,85,325.216,436.532,325.076,435.220,78.184,313,426,25,21,27.228,20.389,151.530,0.896,29.411,57009.000,0,-0.607,0.039,0,57009.000,313,428,144.689,21.000,1.335,0.749,0.960,Test,78.184,29.411,21.000,1.401,34.882,3223.000,78.549,23.561,24.887,10.500,14.705,11.797,2.136,485.084,0.714,8.072,14.020,0.642,0.801,0.135,1.005,2787.000,617.629,0.706,0.714,1.116,0.177,0.947,0.896,357.816,4.093,0.000,NaN,NaN,37060,1.000,-0.000,0.000,910.051,0.844,0.401,0.695,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
175,349,115.000,36.526,0,85,85,15.540,436.672,15.495,435.735,71.113,3,428,25,17,26.489,16.775,14.171,0.867,27.313,48220.000,0,-0.721,0.334,0,48220.000,3,443,23.749,17.000,1.579,0.633,0.947,Test,71.113,27.313,17.000,1.607,21.752,1866.500,71.850,21.080,22.636,8.500,13.657,11.025,2.956,364.677,0.622,6.412,14.490,0.596,0.772,0.187,1.010,1517.500,464.321,0.752,0.622,1.153,0.068,0.931,0.867,277.887,9.574,0.000,NaN,NaN,29665,1.000,-0.000,0.000,857.641,0.842,0.452,0.722,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
176,351,116.000,40.961,0,85,85,232.303,436.816,232.487,435.546,72.284,220,429,25,16,26.715,16.729,7.878,0.844,27.313,41923.000,0,-0.539,-0.036,0,41923.000,220,443,23.749,16.000,1.597,0.626,0.956,Test,72.284,27.313,16.000,1.707,49.274,4228.000,73.073,21.140,23.009,8.000,13.657,10.984,3.453,343.225,0.586,5.911,14.886,0.599,0.774,0.083,1.011,3877.000,437.008,0.803,0.586,1.185,0.287,0.919,0.844,278.716,9.298,0.000,NaN,NaN,29835,1.000,-0.000,0.000,790.403,0.862,0.406,0.706,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
