 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
11,2072,689.000,35.996,0,85,231,659.966,26.371,659.567,24.129,194.652,635,3,53,48,54.215,48.661,18.982,0.687,56.727,225627.000,0,-0.343,1.110,0,225627.000,640,48,40.711,48.000,1.114,0.898,0.951,Test,194.652,56.727,48.000,1.182,12.432,2215.500,168.962,51.363,61.960,24.000,28.364,26.112,2.520,2138.573,0.846,16.450,18.286,0.820,0.905,0.935,0.868,143.500,2722.916,0.761,0.846,1.455,0.036,0.829,0.687,1877.348,9.956,4.221,32.428,1055.600,176391,0.998,0.012,2.740E-4,604.758,0.691,0.047,0.571,254.942,15.967,1.890,0.227,0.476,7.306,0.225,0.474,7.252,85.131,0.120,3.871,254.797,6.539,254.982,0.677
12,1707,566.000,43.838,0,85,85,726.011,28.379,725.947,26.352,178.551,697,3,53,48,57.072,38.082,42.519,0.673,59.034,206988.000,0,-0.449,-0.242,0,206988.000,701,46,38.811,39.257,1.499,0.667,0.927,Test,178.551,59.034,39.257,1.504,10.013,1857.000,159.499,46.620,56.835,19.629,29.517,23.757,15.982,1820.165,0.665,5.943,18.676,0.624,0.790,0.919,0.893,150.000,2317.507,0.737,0.665,1.486,0.309,0.820,0.673,1528.449,5.049,0.000,NaN,NaN,145095,1.000,-0.000,0.000,664.412,0.742,0.051,0.585,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
13,1533,509.000,41.108,0,85,221,280.906,25.923,280.747,25.392,172.510,255,8,57,37,58.042,33.629,7.916,0.647,58.822,187419.000,0,-0.266,-0.567,0,187419.000,256,43,17.819,34.599,1.726,0.579,0.910,Test,172.510,58.822,34.599,1.700,9.162,1693.000,157.614,44.180,54.912,17.300,29.411,23.931,27.442,1598.431,0.588,4.568,19.413,0.564,0.751,0.905,0.914,160.000,2035.186,0.753,0.588,1.545,0.152,0.805,0.647,1360.490,11.681,3.474,39.115,1528.001,130441,0.999,0.008,1.855E-4,495.906,0.608,0.034,0.526,254.960,15.967,1.558,0.158,0.397,6.181,0.149,0.386,5.823,85.089,0.075,2.937,254.866,5.236,254.992,0.332
14,1726,573.000,44.117,0,85,85,659.865,79.260,660.763,74.667,184.894,636,55,49,51,55.455,39.629,53.265,0.634,58.796,155708.000,0,0.143,-0.367,0,155708.000,643,102,48.447,41.800,1.399,0.715,0.932,Test,184.894,58.796,41.800,1.407,10.319,1906.000,158.184,46.879,58.854,20.900,29.398,23.655,11.859,1930.247,0.711,6.869,19.806,0.636,0.797,0.906,0.856,180.000,2457.666,0.702,0.711,1.576,0.089,0.797,0.634,1541.106,3.839,0.000,NaN,NaN,146710,1.000,-0.000,0.000,597.723,0.902,0.166,0.756,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
15,1902,642.000,41.029,0,85,242,786.845,79.909,786.114,78.430,197.078,761,55,51,51,50.066,48.370,57.760,0.615,54.562,256203.000,0,-0.084,-0.055,0,256203.000,777,106,63.905,49.977,1.035,0.966,0.928,Test,197.078,54.562,49.977,1.092,12.123,2078.000,162.236,49.211,62.732,24.989,27.281,24.793,1.833,2141.667,0.916,18.311,20.421,0.813,0.902,0.915,0.823,176.000,2726.856,0.698,0.916,1.625,0.223,0.784,0.615,1704.922,2.389,14.547,9.711,92.981,164510,0.979,0.124,0.003,586.236,0.907,0.185,0.768,254.639,15.957,4.455,2.498,1.581,24.271,2.343,1.531,22.755,86.493,0.865,9.266,252.660,22.742,254.833,2.024
16,1685,560.000,38.726,0,85,230,30.308,81.607,28.904,80.748,178.066,9,56,43,50,53.173,40.347,61.815,0.668,58.258,141555.000,0,0.731,0.711,0,141555.000,10,104,50.572,42.128,1.318,0.759,0.945,Test,178.066,58.258,42.128,1.383,10.963,2006.500,155.489,46.319,56.680,21.064,29.129,23.321,8.096,1927.577,0.723,8.196,18.818,0.632,0.795,0.840,0.873,321.500,2454.267,0.687,0.723,1.497,0.037,0.817,0.668,1506.934,2.072,3.532,41.012,1680.001,143370,0.999,0.007,1.919E-4,891.014,0.840,0.119,0.706,254.966,15.968,1.413,0.147,0.383,6.017,0.146,0.382,5.993,85.086,0.075,3.070,254.879,4.970,254.995,0.195
17,1779,595.000,56.381,0,85,239,95.041,78.727,94.146,73.794,187.865,69,56,49,48,49.934,45.361,150.423,0.633,53.254,184202.000,0,0.182,-0.876,0,184202.000,78,59,124.287,48.000,1.101,0.908,0.923,Test,187.865,53.254,48.000,1.109,14.698,2459.000,159.733,47.593,59.799,24.000,26.627,23.815,3.965,2007.633,0.901,11.961,19.839,0.799,0.894,0.723,0.850,680.000,2556.197,0.696,0.901,1.579,0.038,0.796,0.633,1591.135,3.434,9.814,14.105,198.340,152455,0.990,0.062,0.001,768.334,0.872,0.149,0.739,254.747,15.961,3.894,1.193,1.092,16.753,1.148,1.072,16.118,85.696,0.543,7.803,253.894,15.544,254.908,1.472
18,1575,575.000,39.780,0,85,248,156.938,81.764,156.924,79.995,209.179,136,56,40,51,53.506,37.479,75.780,0.452,56.436,244778.000,0,-0.782,0.967,0,244778.000,138,105,60.255,38.541,1.428,0.700,0.905,Test,209.179,56.436,38.541,1.464,12.499,2216.000,156.019,44.781,66.584,19.270,28.218,22.875,11.785,1708.296,0.683,6.663,27.781,0.630,0.793,0.711,0.746,641.000,2175.070,0.724,0.683,2.211,0.474,0.673,0.452,1365.821,9.891,32.273,3.592,11.228,147326,0.871,0.712,0.016,993.544,0.823,0.117,0.695,250.485,15.827,19.052,15.122,3.889,56.726,15.015,3.875,56.244,93.541,7.518,29.129,241.434,51.212,253.427,6.687
19,1718,571.000,38.292,0,85,217,218.417,81.937,217.785,79.866,180.794,196,56,49,49,53.439,40.933,132.003,0.660,56.080,197175.000,0,-0.626,0.770,0,197175.000,203,57,129.936,43.709,1.305,0.766,0.933,Test,180.794,56.080,43.709,1.283,11.724,2065.500,157.067,46.770,57.548,21.855,28.040,23.819,8.326,1925.184,0.779,8.254,19.026,0.696,0.834,0.832,0.869,347.500,2451.220,0.701,0.779,1.514,1.565,0.813,0.660,1537.206,5.583,4.385,29.290,856.548,146287,0.998,0.014,2.956E-4,738.364,0.880,0.165,0.751,254.923,15.966,2.255,0.267,0.517,7.829,0.258,0.508,7.556,85.149,0.139,4.059,254.755,7.180,254.970,0.878
20,1987,664.000,50.412,0,85,244,346.162,79.564,345.413,76.551,205.279,320,56,53,48,56.542,44.744,31.666,0.593,62.201,245165.000,0,-0.405,-0.360,0,245165.000,320,93,36.501,46.921,1.264,0.791,0.926,Test,205.279,62.201,46.921,1.326,13.986,2733.000,170.871,50.298,65.342,23.460,31.101,25.745,8.259,2292.206,0.754,8.958,21.208,0.654,0.809,0.727,0.832,746.000,2918.527,0.681,0.754,1.688,0.163,0.770,0.593,1781.721,6.566,9.529,14.927,222.497,170167,0.991,0.055,0.001,674.750,0.892,0.177,0.765,254.817,15.963,3.301,1.079,1.039,16.010,1.024,1.012,15.184,85.640,0.425,6.704,254.001,14.845,254.930,1.266
