 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
46,2331,778.000,39.763,0,85,204,673.920,268.794,673.485,264.957,184.652,644,241,56,56,56.535,52.497,131.960,0.859,59.615,213549.000,0,0.388,-0.535,0,213549.000,664,241,112.694,51.675,1.077,0.929,0.961,Test,184.652,59.615,51.675,1.154,23.883,4473.000,178.189,54.479,58.776,25.838,29.808,26.814,4.629,2419.537,0.867,12.464,14.627,0.835,0.914,0.521,0.965,2142.000,3080.650,0.757,0.867,1.164,0.132,0.927,0.859,2146.348,5.866,7.001,15.255,231.616,199204,0.991,0.053,7.532E-4,627.963,0.890,0.448,0.755,254.858,15.964,2.313,0.752,0.867,11.459,0.765,0.875,11.666,85.458,0.861,14.669,254.132,13.239,254.858,2.313
47,2048,687.000,41.688,0,85,206,351.640,267.916,351.082,262.163,172.953,324,247,56,44,57.159,45.620,176.220,0.860,59.464,129913.000,0,0.817,-0.075,0,129913.000,324,276,19.654,44.000,1.253,0.798,0.973,Test,172.953,59.464,44.000,1.351,29.781,5563.500,168.448,51.065,55.053,22.000,29.732,26.467,3.930,2054.938,0.740,13.351,14.606,0.737,0.859,0.368,0.974,3515.500,2616.428,0.783,0.740,1.162,2.637,0.928,0.860,1875.047,4.729,9.439,10.765,115.488,175886,0.983,0.105,0.001,592.353,0.896,0.454,0.756,254.480,15.952,5.801,1.525,1.235,16.227,1.638,1.280,17.421,85.881,1.959,20.927,253.030,20.942,254.501,5.498
48,2093,697.000,46.932,0,85,209,734.196,267.149,733.292,261.697,177.882,708,247,56,44,59.098,45.093,19.247,0.831,64.070,179727.000,0,0.582,-0.473,0,179727.000,711,287,34.186,44.000,1.311,0.763,0.977,Test,177.882,64.070,44.000,1.456,35.187,7082.500,173.733,51.623,56.622,22.000,32.035,26.754,9.589,2214.110,0.687,8.640,15.118,0.649,0.806,0.296,0.977,4989.500,2819.092,0.742,0.687,1.203,0.046,0.912,0.831,1915.118,25.543,6.489,18.604,344.208,178633,0.994,0.034,6.472E-4,603.353,0.890,0.475,0.768,254.989,15.968,0.264,0.545,0.738,10.161,0.508,0.713,9.476,85.347,0.020,0.371,254.484,9.627,254.989,0.264
49,3139,1042.000,37.689,0,85,188,158.547,348.215,158.976,339.893,216.024,132,313,55,67,70.467,56.718,85.351,0.845,75.180,202433.000,0,0.552,-0.616,0,202433.000,138,380,61.390,55.000,1.242,0.805,0.977,Test,216.024,75.180,55.000,1.367,27.525,6501.000,209.808,63.219,68.763,27.500,37.590,32.452,8.141,3247.534,0.732,11.374,14.867,0.707,0.841,0.483,0.971,3362.000,4134.888,0.759,0.732,1.183,5.023,0.919,0.845,2922.976,23.160,1.838,56.000,3134.000,266918,0.999,0.004,5.197E-5,477.251,0.886,0.618,0.834,254.985,15.968,0.839,0.057,0.238,3.177,0.057,0.238,3.177,85.033,0.000,0.000,254.930,3.909,254.985,0.839
50,3110,1034.000,42.122,0,85,187,734.929,346.718,734.339,338.189,215.439,708,313,55,66,70.571,56.110,109.772,0.842,74.404,214918.000,0,0.670,-0.669,0,214918.000,715,316,126.254,55.000,1.258,0.795,0.974,Test,215.439,74.404,55.000,1.353,26.375,6165.000,206.368,62.927,68.576,27.500,37.202,32.445,8.403,3214.035,0.739,11.193,14.924,0.715,0.846,0.504,0.958,3055.000,4092.237,0.760,0.739,1.188,0.027,0.918,0.842,2894.561,27.919,3.541,27.850,774.007,264745,0.997,0.017,1.928E-4,492.043,0.885,0.610,0.829,254.930,15.967,1.972,0.224,0.473,6.239,0.229,0.478,6.372,85.127,0.239,7.669,254.714,7.973,254.930,1.972
51,3119,1040.000,44.748,0,85,204,224.506,346.190,225.672,338.315,217.296,196,315,55,63,68.211,58.220,109.588,0.830,75.432,238354.000,0,0.553,-0.801,0,238354.000,204,317,128.541,55.000,1.172,0.854,0.981,Test,217.296,75.432,55.000,1.371,32.685,7745.500,208.937,63.018,69.168,27.500,37.716,32.666,4.073,3258.432,0.729,16.186,15.139,0.698,0.835,0.403,0.962,4626.500,4148.765,0.752,0.729,1.205,0.081,0.911,0.830,2901.704,20.686,6.706,16.127,259.069,266412,0.992,0.049,6.911E-4,508.803,0.880,0.614,0.830,254.841,15.964,2.717,0.710,0.843,11.442,0.696,0.834,11.202,85.416,0.183,6.331,254.165,13.472,254.841,2.717
52,2709,899.000,44.029,0,85,190,416.400,343.778,416.381,337.199,199.196,389,316,54,61,62.406,55.271,71.054,0.858,67.119,208313.000,0,0.655,-0.755,0,208313.000,408,377,65.344,54.000,1.129,0.886,0.966,Test,199.196,67.119,54.000,1.243,36.531,7703.000,194.017,58.730,63.406,27.000,33.560,29.919,5.377,2846.630,0.805,12.902,14.647,0.766,0.875,0.352,0.974,4994.000,3624.442,0.747,0.805,1.166,0.818,0.926,0.858,2509.804,7.675,2.017,52.019,2704.000,230370,0.999,0.005,6.258E-5,520.424,0.881,0.598,0.825,254.984,15.968,0.807,0.068,0.260,3.516,0.065,0.254,3.362,85.039,0.003,0.154,254.922,4.035,254.984,0.807
53,2513,880.000,49.611,0,85,226,608.548,344.730,607.577,338.799,193.338,580,318,56,56,61.654,51.897,136.254,0.845,66.483,209288.000,0,0.737,-0.477,0,209288.000,583,325,133.781,52.771,1.188,0.842,0.966,Test,193.338,66.483,52.771,1.260,29.203,6099.500,185.326,56.565,61.541,26.386,33.242,28.285,6.165,2755.485,0.794,11.392,14.875,0.724,0.851,0.412,0.959,3586.500,3508.392,0.716,0.794,1.184,0.174,0.919,0.845,2319.662,5.492,22.237,4.597,19.458,225376,0.916,0.473,0.008,466.933,0.885,0.633,0.841,253.302,15.915,8.489,7.678,2.771,36.315,8.079,2.842,38.208,89.686,9.739,47.608,245.893,43.007,253.302,8.489
54,2350,792.000,41.834,0,85,198,543.908,344.357,544.314,339.648,186.853,516,320,56,51,56.743,52.731,5.979,0.846,60.539,174311.000,0,0.858,-0.038,0,174311.000,516,355,22.329,51.000,1.076,0.929,0.968,Test,186.853,60.539,51.000,1.187,37.163,7068.000,178.859,54.700,59.477,25.500,30.270,27.862,3.197,2424.918,0.842,15.584,14.857,0.816,0.904,0.332,0.957,4718.000,3087.501,0.761,0.842,1.182,0.055,0.920,0.846,2163.147,1.741,11.463,8.752,74.982,202804,0.975,0.151,0.002,473.895,0.885,0.625,0.837,254.267,15.946,6.590,2.314,1.521,20.371,2.319,1.523,20.406,86.300,1.082,15.378,252.034,26.112,254.271,6.545
55,2306,784.000,45.261,0,85,202,32.463,344.441,31.035,339.595,183.782,4,321,56,50,59.196,49.599,157.324,0.858,62.968,157418.000,0,0.917,-0.184,0,157418.000,8,325,133.069,49.332,1.193,0.838,0.969,Test,183.782,62.968,49.332,1.276,33.935,6713.000,178.098,54.186,58.500,24.666,31.484,27.504,4.696,2439.698,0.783,12.693,14.647,0.741,0.861,0.344,0.969,4407.000,3106.320,0.742,0.783,1.166,0.171,0.926,0.858,2122.218,5.749,13.965,6.642,42.766,200818,0.956,0.255,0.003,490.083,0.889,0.598,0.826,253.463,15.921,10.460,3.724,1.930,24.844,4.073,2.018,27.132,87.087,4.059,29.238,249.988,33.371,253.548,9.794
