Area,Mean,Mode,Min,Max,Median,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,Label
151149,125,0,0,245,0,2060.532,484.869,408.17400000000004,1.188,102.758,156528.0,1417.713,438.69,655.888,204.08700000000002,242.435,220.22099999999998,178.592,155438.816,0.8420000000000001,16.479,28.09,0.8190000000000001,0.905,0.966,0.688,5379.0,197910.848,0.764,0.8420000000000001,2.235,0.48200000000000004,0.669,0.447,149088.468,47.723,6.785,31.899,1017.58,32182,0.998,0.016,0.0007074,325.38599999999997,0.98,Solanaceae
130243,9,0,0,240,0,1550.8120000000001,454.75699999999995,377.135,1.206,96.766,138246.0,1321.975,407.223,493.639,188.567,227.37900000000002,203.63299999999998,314.47,134699.545,0.8290000000000001,11.482999999999999,18.465999999999998,0.802,0.895,0.9420000000000001,0.852,8003.0,171504.78699999998,0.759,0.8290000000000001,1.469,0.028999999999999998,0.825,0.6809999999999999,128692.18800000001,18.542,2.0269999999999997,104.63,10980.545,2531,1.0,0.002,6.32e-05,291.85900000000004,0.981,Solanaceae
138559,30,0,0,251,0,1628.771,457.81300000000005,406.99300000000005,1.125,128.57399999999998,184923.0,1352.661,420.022,518.4540000000001,203.49599999999998,228.907,210.204,101.734,146340.696,0.889,20.840999999999998,19.146,0.8420000000000001,0.917,0.7490000000000001,0.83,46364.0,186326.76100000003,0.7440000000000001,0.889,1.524,1.774,0.81,0.6559999999999999,136930.229,88.189,3.565,64.398,4168.494000000001,7714,1.0,0.004,0.0001954,308.659,0.98,Solanaceae
152689,107,0,0,242,0,1820.719,496.37199999999996,408.99199999999996,1.214,103.68299999999999,161683.5,1426.309,440.91900000000004,579.553,204.49599999999998,248.18599999999998,220.52,212.40200000000002,159445.409,0.8240000000000001,15.130999999999998,21.711,0.789,0.888,0.9440000000000001,0.7829999999999999,8994.5,203012.2,0.752,0.8240000000000001,1.7280000000000002,0.6779999999999999,0.7609999999999999,0.579,150868.281,51.108000000000004,6.218,34.607,1198.266,27470,0.998,0.013999999999999999,0.0005942,270.073,0.983,Solanaceae
137757,223,0,0,254,0,2070.331,469.282,388.0,1.209,97.87700000000001,144300.0,1361.067,418.805,659.007,194.0,234.641,210.60299999999998,251.457,143006.541,0.8270000000000001,13.280999999999999,31.115,0.7959999999999999,0.892,0.955,0.657,6543.0,182081.583,0.757,0.8270000000000001,2.476,0.625,0.636,0.40399999999999997,135686.669,105.729,9.492,22.854,521.51,57237,0.996,0.03,0.001,265.712,0.983,Solanaceae
131390,590,0,0,255,0,2052.189,461.686,361.0,1.2790000000000001,147.612,214101.5,1325.158,409.01199999999994,653.232,180.5,230.843,206.72299999999998,221.075,130901.26,0.782,13.902999999999999,32.053000000000004,0.785,0.8859999999999999,0.614,0.6459999999999999,82711.5,166668.661,0.7879999999999999,0.782,2.551,0.043,0.626,0.392,129337.811,48.81100000000001,16.261,14.126,198.463,151206,0.99,0.07400000000000001,0.004,271.432,0.982,Solanaceae
127060,317,0,0,246,0,2092.13,456.991,377.0,1.212,92.791,133218.5,1320.18,402.216,665.946,188.5,228.49599999999998,201.46599999999998,216.864,135312.87300000002,0.825,13.681,34.448,0.775,0.88,0.9540000000000001,0.631,6158.5,172285.7,0.737,0.825,2.741,0.3,0.604,0.365,124967.87,49.75,11.71,18.285999999999998,333.10900000000004,81297,0.9940000000000001,0.045,0.002,223.407,0.986,Solanaceae
153692,296,0,0,248,0,2344.179,487.37,420.843,1.158,104.594,160145.5,1439.7279999999998,442.365,746.175,210.422,243.685,220.408,250.322,161090.343,0.863,13.931,35.754,0.8240000000000001,0.9079999999999999,0.96,0.614,6453.5,205106.595,0.7490000000000001,0.863,2.845,1.4040000000000001,0.593,0.35100000000000003,151347.821,51.918,10.319,20.869,434.56699999999995,76001,0.995,0.036000000000000004,0.002,214.84400000000002,0.988,Solanaceae
145999,108,0,0,250,0,1900.785,465.18800000000005,424.0,1.097,179.11599999999999,261765.5,1395.4289999999999,431.152,605.039,212.0,232.59400000000002,215.968,80.366,154911.75199999998,0.9109999999999999,24.090999999999998,24.747,0.8590000000000001,0.927,0.5579999999999999,0.7340000000000001,115766.5,197239.76899999997,0.74,0.9109999999999999,1.969,7.992000000000001,0.713,0.508,144098.215,41.519,6.457999999999999,34.069,1163.6,27767,0.998,0.015,0.0006411,207.71900000000002,0.988,Solanaceae
124525,47,0,0,225,0,1810.861,481.25300000000004,348.398,1.381,133.534,201889.5,1312.013,398.184,576.415,174.199,240.62599999999998,199.15599999999998,631.123,131685.82,0.7240000000000001,7.9270000000000005,26.334,0.685,0.8270000000000001,0.617,0.725,77364.5,167667.593,0.743,0.7240000000000001,2.096,0.29100000000000004,0.691,0.47700000000000004,122714.13900000001,3.117,4.559,46.378,2151.221,12247,0.9990000000000001,0.008,0.00031949999999999996,223.049,0.986,Solanaceae
138736,158,0,0,243,0,2073.486,475.034,378.74699999999996,1.254,157.362,234841.5,1364.03,420.291,660.0110000000001,189.37400000000002,237.517,211.15200000000002,261.678,141307.054,0.797,13.052999999999999,30.989,0.7829999999999999,0.885,0.591,0.6579999999999999,96105.5,179917.729,0.7709999999999999,0.797,2.4659999999999997,0.115,0.637,0.406,136662.514,54.496,7.9110000000000005,27.125,735.4019999999999,40494,0.997,0.022000000000000002,0.0009615,207.613,0.988,Solanaceae
132894,142,0,0,244,0,1982.089,465.465,385.575,1.207,94.44200000000001,138103.0,1332.68,411.346,630.918,192.787,232.733,205.53599999999997,270.884,140956.708,0.828,12.488,29.561999999999998,0.7809999999999999,0.884,0.9620000000000001,0.672,5209.0,179471.655,0.74,0.828,2.353,0.47,0.652,0.425,130911.911,19.237000000000002,7.689,27.999000000000002,783.7289999999999,36530,0.997,0.021,0.0009084,257.09,0.986,Solanaceae
137605,228,0,0,249,0,2306.3379999999997,459.593,410.969,1.1179999999999999,171.351,247405.5,1364.381,418.574,734.13,205.484,229.797,209.043,163.416,148344.751,0.894,16.352999999999998,38.656,0.8290000000000001,0.9109999999999999,0.556,0.5920000000000001,109800.5,188878.40300000002,0.7290000000000001,0.894,3.076,0.003,0.57,0.325,135298.66199999998,45.731,9.54,22.451999999999998,503.162,58473,0.996,0.031,0.001,271.83299999999997,0.986,Solanaceae
126727,16,0,0,245,0,1529.859,435.43699999999995,382.0,1.14,155.083,212148.0,1292.014,401.689,486.969,191.0,217.718,200.922,97.44,130640.591,0.877,20.354,18.469,0.851,0.922,0.597,0.845,85421.0,166336.767,0.762,0.877,1.47,0.278,0.825,0.68,125197.141,49.983000000000004,2.645,79.986,6419.477,4204,1.0,0.003,0.00010759999999999999,233.108,0.987,Solanaceae
