Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       4 |         375 |       00:02:07 |       87.50% |       86.87% |       0.6066 |       0.3905 |      1.0000e-04 |
|       4 |         380 |       00:02:08 |       81.25% |       89.39% |       0.4134 |       0.3030 |      1.0000e-04 |
|       4 |         385 |       00:02:10 |       81.25% |       86.87% |       0.2779 |       0.3797 |      1.0000e-04 |
|       4 |         390 |       00:02:12 |       87.50% |       89.90% |       0.4773 |       0.3809 |      1.0000e-04 |
|       4 |         395 |       00:02:13 |      100.00% |       91.92% |       0.0905 |       0.2693 |      1.0000e-04 |
|       5 |         400 |       00:02:15 |       93.75% |       91.41% |       0.2390 |       0.2907 |      1.0000e-04 |
|       5 |         405 |       00:02:17 |       93.75% |       87.88% |       0.3868 |       0.3539 |      1.0000e-04 |
|       5 |         410 |       00:02:18 |      100.00% |       85.86% |       0.0954 |       0.5740 |      1.0000e-04 |
|       5 |         415 |       00:02:20 |       75.00% |       87.88% |       0.6355 |       0.4511 |      1.0000e-04 |
|       5 |         420 |       00:02:21 |      100.00% |       89.39% |       0.1191 |       0.4062 |      1.0000e-04 |
|       5 |         425 |       00:02:23 |       93.75% |       82.83% |       0.1817 |       0.5893 |      1.0000e-04 |
|       5 |         430 |       00:02:24 |       93.75% |       89.39% |       0.2822 |       0.2759 |      1.0000e-04 |
|       5 |         435 |       00:02:26 |       87.50% |       86.36% |       0.6189 |       0.5174 |      1.0000e-04 |
|       5 |         440 |       00:02:28 |       87.50% |       87.37% |       0.2186 |       0.4306 |      1.0000e-04 |
|       5 |         445 |       00:02:29 |       81.25% |       89.39% |       0.4087 |       0.3562 |      1.0000e-04 |
|       5 |         450 |       00:02:31 |       81.25% |       92.93% |       0.9886 |       0.2624 |      1.0000e-04 |
|       5 |         455 |       00:02:33 |       81.25% |       86.36% |       0.6653 |       0.3857 |      1.0000e-04 |
|       5 |         460 |       00:02:34 |       81.25% |       86.36% |       0.4613 |       0.4271 |      1.0000e-04 |
|       5 |         465 |       00:02:36 |       87.50% |       87.37% |       0.1321 |       0.4756 |      1.0000e-04 |
|       5 |         470 |       00:02:38 |       75.00% |       90.40% |       1.0761 |       0.2958 |      1.0000e-04 |
|       5 |         475 |       00:02:40 |       93.75% |       92.42% |       0.1546 |       0.2250 |      1.0000e-04 |
|       5 |         480 |       00:02:41 |       81.25% |       89.90% |       0.7140 |       0.3723 |      1.0000e-04 |
|       5 |         485 |       00:02:43 |       87.50% |       88.89% |       0.5552 |       0.3529 |      1.0000e-04 |
|       5 |         490 |       00:02:44 |       93.75% |       89.90% |       0.1588 |       0.3302 |      1.0000e-04 |
|       5 |         495 |       00:02:46 |       93.75% |       92.93% |       0.2387 |       0.2693 |      1.0000e-04 |
|       6 |         500 |       00:02:47 |       93.75% |       92.93% |       0.3175 |       0.2941 |      1.0000e-04 |
|       6 |         505 |       00:02:49 |       93.75% |       93.43% |       0.1973 |       0.2115 |      1.0000e-04 |
|       6 |         510 |       00:02:51 |       87.50% |       91.41% |       0.4388 |       0.3321 |      1.0000e-04 |
|       6 |         515 |       00:02:52 |       93.75% |       88.38% |       0.1341 |       0.3609 |      1.0000e-04 |
|       6 |         520 |       00:02:54 |       93.75% |       89.39% |       0.1495 |       0.3530 |      1.0000e-04 |
|       6 |         525 |       00:02:56 |       93.75% |       90.40% |       0.0520 |       0.2968 |      1.0000e-04 |
|       6 |         530 |       00:02:57 |       81.25% |       91.41% |       0.3646 |       0.3222 |      1.0000e-04 |
|       6 |         535 |       00:02:59 |       87.50% |       89.90% |       0.2441 |       0.3254 |      1.0000e-04 |
|       6 |         540 |       00:03:01 |      100.00% |       88.89% |       0.0925 |       0.4073 |      1.0000e-04 |
|       6 |         545 |       00:03:02 |       93.75% |       85.35% |       0.2732 |       0.4349 |      1.0000e-04 |
|       6 |         550 |       00:03:04 |       93.75% |       89.39% |       0.2212 |       0.3524 |      1.0000e-04 |
|       6 |         555 |       00:03:05 |       87.50% |       91.92% |       0.2223 |       0.3900 |      1.0000e-04 |
|       6 |         560 |       00:03:07 |       93.75% |       92.42% |       0.3168 |       0.2409 |      1.0000e-04 |
|       6 |         565 |       00:03:08 |       93.75% |       92.42% |       0.1355 |       0.2478 |      1.0000e-04 |
|       6 |         570 |       00:03:10 |       81.25% |       87.88% |       1.0037 |       0.3464 |      1.0000e-04 |
|       6 |         575 |       00:03:12 |       93.75% |       89.39% |       0.1701 |       0.2958 |      1.0000e-04 |
|       6 |         580 |       00:03:13 |       87.50% |       90.91% |       0.2659 |       0.3935 |      1.0000e-04 |
|       6 |         585 |       00:03:15 |       75.00% |       89.39% |       0.6655 |       0.3433 |      1.0000e-04 |
|       6 |         590 |       00:03:17 |       68.75% |       84.34% |       0.8534 |       0.4638 |      1.0000e-04 |
|       7 |         595 |       00:03:18 |       81.25% |       84.85% |       0.5062 |       0.4666 |      1.0000e-04 |
|       7 |         600 |       00:03:20 |       87.50% |       91.41% |       0.9989 |       0.2541 |      1.0000e-04 |
|       7 |         605 |       00:03:21 |       93.75% |       89.90% |       0.1936 |       0.3777 |      1.0000e-04 |
|       7 |         610 |       00:03:23 |      100.00% |       90.91% |       0.1402 |       0.4205 |      1.0000e-04 |
|       7 |         615 |       00:03:24 |       87.50% |       90.91% |       0.3360 |       0.3826 |      1.0000e-04 |
|       7 |         620 |       00:03:26 |       87.50% |       84.34% |       0.3795 |       0.4557 |      1.0000e-04 |
|       7 |         625 |       00:03:28 |       93.75% |       89.90% |       0.1114 |       0.2511 |      1.0000e-04 |
|       7 |         630 |       00:03:30 |       93.75% |       92.42% |       0.2607 |       0.2173 |      1.0000e-04 |
|       7 |         635 |       00:03:31 |       81.25% |       92.93% |       0.7236 |       0.2721 |      1.0000e-04 |
|       7 |         640 |       00:03:33 |      100.00% |       89.39% |       0.0852 |       0.3440 |      1.0000e-04 |
|       7 |         645 |       00:03:35 |       81.25% |       91.92% |       0.5987 |       0.2800 |      1.0000e-04 |
