Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      53 |        1265 |       00:15:19 |      100.00% |       97.47% |       0.0030 |       0.0778 |      1.0000e-04 |
|      53 |        1270 |       00:15:23 |      100.00% |       96.97% |       0.0007 |       0.0867 |      1.0000e-04 |
|      54 |        1275 |       00:15:26 |      100.00% |       97.47% |       0.0007 |       0.0697 |      1.0000e-04 |
|      54 |        1280 |       00:15:30 |      100.00% |       98.99% |       0.0008 |       0.0467 |      1.0000e-04 |
|      54 |        1285 |       00:15:34 |      100.00% |       97.47% |       0.0005 |       0.0845 |      1.0000e-04 |
|      54 |        1290 |       00:15:37 |      100.00% |       97.98% |       0.0005 |       0.0911 |      1.0000e-04 |
|      54 |        1295 |       00:15:41 |      100.00% |       97.47% |       0.0006 |       0.0767 |      1.0000e-04 |
|      55 |        1300 |       00:15:44 |      100.00% |       98.99% |       0.0007 |       0.0676 |      1.0000e-04 |
|      55 |        1305 |       00:15:48 |      100.00% |       97.47% |       0.0003 |       0.0529 |      1.0000e-04 |
|      55 |        1310 |       00:15:52 |      100.00% |       96.46% |       0.0014 |       0.1145 |      1.0000e-04 |
|      55 |        1315 |       00:15:55 |      100.00% |       97.98% |       0.0008 |       0.0825 |      1.0000e-04 |
|      55 |        1320 |       00:15:59 |      100.00% |       97.98% |       0.0011 |       0.0981 |      1.0000e-04 |
|      56 |        1325 |       00:16:02 |      100.00% |       98.99% |       0.0008 |       0.0562 |      1.0000e-04 |
|      56 |        1330 |       00:16:06 |      100.00% |       97.47% |       0.0003 |       0.0849 |      1.0000e-04 |
|      56 |        1335 |       00:16:09 |      100.00% |       97.98% |       0.0003 |       0.0874 |      1.0000e-04 |
|      56 |        1340 |       00:16:13 |      100.00% |       98.48% |       0.0004 |       0.0893 |      1.0000e-04 |
|      57 |        1345 |       00:16:17 |      100.00% |       98.48% |       0.0007 |       0.0437 |      1.0000e-04 |
|      57 |        1350 |       00:16:20 |      100.00% |       97.98% |       0.0038 |       0.0780 |      1.0000e-04 |
|      57 |        1355 |       00:16:24 |      100.00% |       97.98% |       0.0005 |       0.0908 |      1.0000e-04 |
|      57 |        1360 |       00:16:27 |      100.00% |       96.97% |       0.0003 |       0.1042 |      1.0000e-04 |
|      57 |        1365 |       00:16:31 |      100.00% |       97.98% |       0.0004 |       0.0856 |      1.0000e-04 |
|      58 |        1370 |       00:16:35 |      100.00% |       97.47% |       0.0018 |       0.0742 |      1.0000e-04 |
|      58 |        1375 |       00:16:38 |      100.00% |       98.48% |       0.0007 |       0.1093 |      1.0000e-04 |
|      58 |        1380 |       00:16:42 |      100.00% |       97.98% |       0.0007 |       0.0953 |      1.0000e-04 |
|      58 |        1385 |       00:16:45 |      100.00% |       97.98% |       0.0002 |       0.0986 |      1.0000e-04 |
|      58 |        1390 |       00:16:49 |      100.00% |       96.97% |       0.0004 |       0.0907 |      1.0000e-04 |
|      59 |        1395 |       00:16:53 |      100.00% |       98.99% |       0.0005 |       0.0531 |      1.0000e-04 |
|      59 |        1400 |       00:16:56 |      100.00% |       97.98% |       0.0001 |       0.0680 |      1.0000e-04 |
|      59 |        1405 |       00:17:00 |      100.00% |       96.97% |       0.0003 |       0.0940 |      1.0000e-04 |
|      59 |        1410 |       00:17:03 |      100.00% |       97.98% |       0.0002 |       0.0641 |      1.0000e-04 |
|      59 |        1415 |       00:17:07 |      100.00% |       97.98% |       0.0005 |       0.0791 |      1.0000e-04 |
|      60 |        1420 |       00:17:11 |      100.00% |       96.97% |       0.0003 |       0.0880 |      1.0000e-04 |
|      60 |        1425 |       00:17:14 |      100.00% |       97.98% |       0.0002 |       0.0826 |      1.0000e-04 |
|      60 |        1430 |       00:17:18 |      100.00% |       97.47% |       0.0005 |       0.0748 |      1.0000e-04 |
|      60 |        1435 |       00:17:21 |      100.00% |       97.98% |       0.0005 |       0.0724 |      1.0000e-04 |
|      60 |        1440 |       00:17:25 |      100.00% |       97.47% |       0.0002 |       0.0798 |      1.0000e-04 |
|      61 |        1445 |       00:17:28 |      100.00% |       98.99% |       0.0004 |       0.0402 |      1.0000e-04 |
|      61 |        1450 |       00:17:32 |      100.00% |       96.97% |       0.0003 |       0.0802 |      1.0000e-04 |
|      61 |        1455 |       00:17:36 |      100.00% |       97.47% |       0.0002 |       0.0883 |      1.0000e-04 |
|      61 |        1460 |       00:17:39 |      100.00% |       97.98% |       0.0009 |       0.0652 |      1.0000e-04 |
|      62 |        1465 |       00:17:43 |      100.00% |       97.98% |       0.0004 |       0.0830 |      1.0000e-04 |
|      62 |        1470 |       00:17:46 |      100.00% |       96.97% |       0.0013 |       0.0772 |      1.0000e-04 |
|      62 |        1475 |       00:17:50 |      100.00% |       97.98% |       0.0003 |       0.0664 |      1.0000e-04 |
|      62 |        1480 |       00:17:54 |      100.00% |       97.98% |       0.0002 |       0.0695 |      1.0000e-04 |
|      62 |        1485 |       00:17:57 |      100.00% |       98.48% |       0.0005 |       0.0836 |      1.0000e-04 |
|      63 |        1490 |       00:18:01 |      100.00% |       96.97% |       0.0002 |       0.0903 |      1.0000e-04 |
|      63 |        1495 |       00:18:06 |      100.00% |       97.98% |       0.0004 |       0.0514 |      1.0000e-04 |
|      63 |        1500 |       00:18:11 |      100.00% |       97.98% |       0.0002 |       0.0565 |      1.0000e-04 |
|      63 |        1505 |       00:18:16 |      100.00% |       98.99% |       0.0002 |       0.0260 |      1.0000e-04 |
|      63 |        1510 |       00:18:22 |      100.00% |       97.47% |       0.0014 |       0.0833 |      1.0000e-04 |
|      64 |        1515 |       00:18:27 |      100.00% |       96.97% |       0.0005 |       0.0799 |      1.0000e-04 |
|      64 |        1520 |       00:18:32 |      100.00% |       97.47% |       0.0002 |       0.0951 |      1.0000e-04 |
|      64 |        1525 |       00:18:38 |      100.00% |       97.98% |       0.0003 |       0.0604 |      1.0000e-04 |
|      64 |        1530 |       00:18:43 |      100.00% |       97.98% |       0.0001 |       0.0990 |      1.0000e-04 |
|      64 |        1535 |       00:18:49 |      100.00% |       97.47% |       0.0002 |       0.0561 |      1.0000e-04 |
|      65 |        1540 |       00:18:54 |      100.00% |       96.97% |       0.0004 |       0.0757 |      1.0000e-04 |
|      65 |        1545 |       00:19:00 |      100.00% |       97.47% |       0.0002 |       0.0740 |      1.0000e-04 |
|      65 |        1550 |       00:19:05 |      100.00% |       98.48% |       0.0005 |       0.0412 |      1.0000e-04 |
|      65 |        1555 |       00:19:10 |      100.00% |       96.97% |       0.0008 |       0.0754 |      1.0000e-04 |
|      65 |        1560 |       00:19:16 |      100.00% |       97.98% |       0.0003 |       0.0448 |      1.0000e-04 |
|      66 |        1565 |       00:19:21 |      100.00% |       97.98% |       0.0003 |       0.0616 |      1.0000e-04 |
|      66 |        1570 |       00:19:27 |      100.00% |       98.48% |       0.0001 |       0.0410 |      1.0000e-04 |
|      66 |        1575 |       00:19:32 |      100.00% |       97.98% |       0.0003 |       0.0935 |      1.0000e-04 |
|      66 |        1580 |       00:19:38 |      100.00% |       97.47% |       0.0006 |       0.0763 |      1.0000e-04 |
|      67 |        1585 |       00:19:44 |      100.00% |       96.97% |       0.0003 |       0.0643 |      1.0000e-04 |
|      67 |        1590 |       00:19:50 |      100.00% |       98.48% |       0.0011 |       0.0705 |      1.0000e-04 |
|      67 |        1595 |       00:19:55 |      100.00% |       96.97% |       0.0008 |       0.0885 |      1.0000e-04 |
|      67 |        1600 |       00:20:01 |      100.00% |       97.98% |       0.0004 |       0.0841 |      1.0000e-04 |
|      67 |        1605 |       00:20:07 |      100.00% |       97.47% |       0.0004 |       0.0943 |      1.0000e-04 |
|      68 |        1610 |       00:20:13 |      100.00% |       99.49% |       0.0002 |       0.0375 |      1.0000e-04 |
|      68 |        1615 |       00:20:18 |      100.00% |       97.47% |       0.0002 |       0.0742 |      1.0000e-04 |
|      68 |        1620 |       00:20:24 |      100.00% |       97.47% |       0.0002 |       0.0620 |      1.0000e-04 |
|      68 |        1625 |       00:20:29 |      100.00% |       97.98% |       0.0002 |       0.0692 |      1.0000e-04 |
|      68 |        1630 |       00:20:35 |      100.00% |       97.98% |       0.0002 |       0.0600 |      1.0000e-04 |
|      69 |        1635 |       00:20:41 |      100.00% |       97.98% |       0.0002 |       0.0714 |      1.0000e-04 |
|      69 |        1640 |       00:20:46 |      100.00% |       97.98% |       0.0002 |       0.0643 |      1.0000e-04 |
|      69 |        1645 |       00:20:52 |      100.00% |       97.98% |       0.0003 |       0.0854 |      1.0000e-04 |
|      69 |        1650 |       00:20:57 |      100.00% |       97.47% |       0.0003 |       0.0780 |      1.0000e-04 |
|      69 |        1655 |       00:21:03 |      100.00% |       98.48% |       0.0002 |       0.0361 |      1.0000e-04 |
|      70 |        1660 |       00:21:09 |      100.00% |       96.97% |       0.0003 |       0.1050 |      1.0000e-04 |
|      70 |        1665 |       00:21:14 |      100.00% |       97.47% |       0.0003 |       0.0857 |      1.0000e-04 |
|      70 |        1670 |       00:21:19 |      100.00% |       98.48% |       0.0004 |       0.0577 |      1.0000e-04 |
|      70 |        1675 |       00:21:24 |      100.00% |       98.48% |       0.0001 |       0.0470 |      1.0000e-04 |
|      70 |        1680 |       00:21:29 |      100.00% |       97.98% |       0.0002 |       0.0546 |      1.0000e-04 |
|      71 |        1685 |       00:21:35 |      100.00% |       98.48% |       0.0001 |       0.0527 |      1.0000e-04 |
|      71 |        1690 |       00:21:40 |      100.00% |       96.97% |       0.0002 |       0.0899 |      1.0000e-04 |
|      71 |        1695 |       00:21:46 |      100.00% |       97.47% |       0.0001 |       0.1153 |      1.0000e-04 |
|      71 |        1700 |       00:21:51 |      100.00% |       97.98% |       0.0001 |       0.0532 |      1.0000e-04 |
|      72 |        1705 |       00:21:57 |      100.00% |       97.98% |       0.0002 |       0.0785 |      1.0000e-04 |
|      72 |        1710 |       00:22:02 |      100.00% |       96.46% |       0.0010 |       0.0970 |      1.0000e-04 |
|      72 |        1715 |       00:22:08 |      100.00% |       98.48% |       0.0004 |       0.0664 |      1.0000e-04 |
|      72 |        1720 |       00:22:13 |      100.00% |       97.98% |       0.0003 |       0.0584 |      1.0000e-04 |
|      72 |        1725 |       00:22:19 |      100.00% |       97.98% |       0.0003 |       0.0714 |      1.0000e-04 |
|      73 |        1730 |       00:22:24 |      100.00% |       97.98% |       0.0004 |       0.0797 |      1.0000e-04 |
|      73 |        1735 |       00:22:29 |      100.00% |       98.48% |       0.0001 |       0.0570 |      1.0000e-04 |
|      73 |        1740 |       00:22:35 |      100.00% |       98.48% |       0.0003 |       0.0747 |      1.0000e-04 |
|      73 |        1745 |       00:22:40 |      100.00% |       97.98% |       0.0001 |       0.0572 |      1.0000e-04 |
|      73 |        1750 |       00:22:46 |      100.00% |       98.48% |   8.8572e-05 |       0.0687 |      1.0000e-04 |
|      74 |        1755 |       00:22:52 |      100.00% |       97.47% |       0.0002 |       0.0835 |      1.0000e-04 |
|      74 |        1760 |       00:22:57 |      100.00% |       97.47% |       0.0001 |       0.0883 |      1.0000e-04 |
|      74 |        1765 |       00:23:03 |      100.00% |       98.48% |       0.0003 |       0.0910 |      1.0000e-04 |
|      74 |        1770 |       00:23:08 |      100.00% |       97.47% |   5.9289e-05 |       0.0654 |      1.0000e-04 |
|      74 |        1775 |       00:23:13 |      100.00% |       98.48% |       0.0001 |       0.0520 |      1.0000e-04 |
|      75 |        1780 |       00:23:19 |      100.00% |       97.98% |       0.0002 |       0.0899 |      1.0000e-04 |
|      75 |        1785 |       00:23:24 |      100.00% |       97.98% |       0.0002 |       0.0712 |      1.0000e-04 |
|      75 |        1790 |       00:23:30 |      100.00% |       96.97% |       0.0002 |       0.0888 |      1.0000e-04 |
|      75 |        1795 |       00:23:35 |      100.00% |       97.47% |   7.2681e-05 |       0.0603 |      1.0000e-04 |
|      75 |        1800 |       00:23:41 |      100.00% |       97.98% |       0.0001 |       0.0981 |      1.0000e-04 |
|      76 |        1805 |       00:23:46 |      100.00% |       97.98% |   7.8163e-05 |       0.0809 |      1.0000e-04 |
|      76 |        1810 |       00:23:52 |      100.00% |       98.48% |       0.0002 |       0.0458 |      1.0000e-04 |
|      76 |        1815 |       00:23:57 |      100.00% |       97.98% |       0.0002 |       0.0789 |      1.0000e-04 |
|      76 |        1820 |       00:24:02 |      100.00% |       98.48% |       0.0001 |       0.0705 |      1.0000e-04 |
|      77 |        1825 |       00:24:08 |      100.00% |       97.98% |       0.0002 |       0.0502 |      1.0000e-04 |
|      77 |        1830 |       00:24:14 |      100.00% |       97.98% |       0.0005 |       0.0686 |      1.0000e-04 |
|      77 |        1835 |       00:24:19 |      100.00% |       97.47% |       0.0004 |       0.0664 |      1.0000e-04 |
|      77 |        1840 |       00:24:24 |      100.00% |       98.48% |       0.0005 |       0.0575 |      1.0000e-04 |
|      77 |        1845 |       00:24:30 |      100.00% |       98.48% |       0.0004 |       0.0645 |      1.0000e-04 |
|      78 |        1850 |       00:24:35 |      100.00% |       96.97% |       0.0002 |       0.0647 |      1.0000e-04 |
|      78 |        1855 |       00:24:41 |      100.00% |       98.48% |       0.0002 |       0.0411 |      1.0000e-04 |
|      78 |        1860 |       00:24:46 |      100.00% |       97.47% |       0.0002 |       0.0504 |      1.0000e-04 |
|      78 |        1865 |       00:24:51 |      100.00% |       97.98% |       0.0001 |       0.0528 |      1.0000e-04 |
|      78 |        1870 |       00:24:57 |      100.00% |       97.47% |       0.0005 |       0.0771 |      1.0000e-04 |
|      79 |        1875 |       00:25:02 |      100.00% |       98.48% |       0.0001 |       0.0659 |      1.0000e-04 |
|      79 |        1880 |       00:25:08 |      100.00% |       97.47% |       0.0002 |       0.0444 |      1.0000e-04 |
|      79 |        1885 |       00:25:13 |      100.00% |       98.48% |       0.0002 |       0.0519 |      1.0000e-04 |
|      79 |        1890 |       00:25:19 |      100.00% |       98.99% |       0.0003 |       0.0637 |      1.0000e-04 |
|      79 |        1895 |       00:25:24 |      100.00% |       97.98% |       0.0002 |       0.0698 |      1.0000e-04 |
|      80 |        1900 |       00:25:29 |      100.00% |       97.47% |   9.6618e-05 |       0.0680 |      1.0000e-04 |
|      80 |        1905 |       00:25:35 |      100.00% |       98.48% |       0.0001 |       0.0444 |      1.0000e-04 |
|      80 |        1910 |       00:25:40 |      100.00% |       97.47% |       0.0004 |       0.1116 |      1.0000e-04 |
|      80 |        1915 |       00:25:45 |      100.00% |       97.98% |       0.0002 |       0.0687 |      1.0000e-04 |
|      80 |        1920 |       00:25:51 |      100.00% |       98.48% |       0.0001 |       0.0620 |      1.0000e-04 |
|      81 |        1925 |       00:25:57 |      100.00% |       97.98% |   5.8755e-05 |       0.0717 |      1.0000e-04 |
|      81 |        1930 |       00:26:02 |      100.00% |       98.99% |       0.0002 |       0.0572 |      1.0000e-04 |
|      81 |        1935 |       00:26:07 |      100.00% |       97.47% |       0.0002 |       0.1001 |      1.0000e-04 |
|      81 |        1940 |       00:26:13 |      100.00% |       97.98% |       0.0002 |       0.0572 |      1.0000e-04 |
|      82 |        1945 |       00:26:18 |      100.00% |       98.48% |       0.0001 |       0.0672 |      1.0000e-04 |
|      82 |        1950 |       00:26:24 |      100.00% |       97.47% |       0.0003 |       0.0564 |      1.0000e-04 |
|      82 |        1955 |       00:26:29 |      100.00% |       97.98% |       0.0002 |       0.0467 |      1.0000e-04 |
|      82 |        1960 |       00:26:35 |      100.00% |       97.98% |       0.0001 |       0.1130 |      1.0000e-04 |
|      82 |        1965 |       00:26:40 |      100.00% |       97.47% |       0.0003 |       0.0619 |      1.0000e-04 |
|      83 |        1970 |       00:26:46 |      100.00% |       98.48% |       0.0002 |       0.0680 |      1.0000e-04 |
|      83 |        1975 |       00:26:51 |      100.00% |       98.48% |   8.2277e-05 |       0.0292 |      1.0000e-04 |
|      83 |        1980 |       00:26:56 |      100.00% |       97.47% |       0.0001 |       0.0745 |      1.0000e-04 |
|      83 |        1985 |       00:27:02 |      100.00% |       98.99% |   7.9689e-05 |       0.0403 |      1.0000e-04 |
|      83 |        1990 |       00:27:07 |      100.00% |       97.47% |   6.9735e-05 |       0.0754 |      1.0000e-04 |
|      84 |        1995 |       00:27:13 |      100.00% |       98.48% |       0.0002 |       0.0431 |      1.0000e-04 |
|      84 |        2000 |       00:27:18 |      100.00% |       97.98% |       0.0001 |       0.0516 |      1.0000e-04 |
|      84 |        2005 |       00:27:24 |      100.00% |       97.98% |       0.0002 |       0.0823 |      1.0000e-04 |
|      84 |        2010 |       00:27:29 |      100.00% |       98.48% |   8.0721e-05 |       0.0889 |      1.0000e-04 |
|      84 |        2015 |       00:27:34 |      100.00% |       98.48% |   6.1063e-05 |       0.0546 |      1.0000e-04 |
|      85 |        2020 |       00:27:40 |      100.00% |       97.98% |       0.0002 |       0.0610 |      1.0000e-04 |
|      85 |        2025 |       00:27:45 |      100.00% |       98.99% |       0.0009 |       0.0625 |      1.0000e-04 |
|      85 |        2030 |       00:27:51 |      100.00% |       98.48% |       0.0001 |       0.0661 |      1.0000e-04 |
|      85 |        2035 |       00:27:56 |      100.00% |       98.48% |   5.4460e-05 |       0.1032 |      1.0000e-04 |
|      85 |        2040 |       00:28:02 |      100.00% |       97.98% |       0.0005 |       0.0956 |      1.0000e-04 |
|      86 |        2045 |       00:28:08 |      100.00% |       98.48% |       0.0001 |       0.0593 |      1.0000e-04 |
|      86 |        2050 |       00:28:13 |      100.00% |       97.98% |   6.0090e-05 |       0.0457 |      1.0000e-04 |
|      86 |        2055 |       00:28:18 |      100.00% |       97.98% |   7.2994e-05 |       0.0760 |      1.0000e-04 |
|      86 |        2060 |       00:28:23 |      100.00% |       97.98% |       0.0001 |       0.0505 |      1.0000e-04 |
|      87 |        2065 |       00:28:29 |      100.00% |       97.98% |       0.0002 |       0.1031 |      1.0000e-04 |
|      87 |        2070 |       00:28:34 |      100.00% |       98.48% |       0.0002 |       0.0607 |      1.0000e-04 |
|      87 |        2075 |       00:28:40 |      100.00% |       97.47% |       0.0004 |       0.0689 |      1.0000e-04 |
|      87 |        2080 |       00:28:45 |      100.00% |       97.98% |   9.2208e-05 |       0.0576 |      1.0000e-04 |
|      87 |        2085 |       00:28:51 |      100.00% |       98.48% |       0.0001 |       0.0302 |      1.0000e-04 |
|      88 |        2090 |       00:28:56 |      100.00% |       97.98% |       0.0001 |       0.0772 |      1.0000e-04 |
|      88 |        2095 |       00:29:02 |      100.00% |       98.48% |   7.4850e-05 |       0.0776 |      1.0000e-04 |
|      88 |        2100 |       00:29:08 |      100.00% |       98.48% |   9.7457e-05 |       0.0612 |      1.0000e-04 |
|      88 |        2105 |       00:29:13 |      100.00% |       97.98% |   6.5648e-05 |       0.0723 |      1.0000e-04 |
|      88 |        2110 |       00:29:18 |      100.00% |       97.98% |       0.0001 |       0.0832 |      1.0000e-04 |
|      89 |        2115 |       00:29:24 |      100.00% |       98.48% |       0.0002 |       0.0537 |      1.0000e-04 |
|      89 |        2120 |       00:29:29 |      100.00% |       98.48% |   5.1738e-05 |       0.0758 |      1.0000e-04 |
|      89 |        2125 |       00:29:35 |      100.00% |       97.98% |       0.0002 |       0.0601 |      1.0000e-04 |
|      89 |        2130 |       00:29:40 |      100.00% |       98.48% |       0.0001 |       0.0555 |      1.0000e-04 |
|      89 |        2135 |       00:29:46 |      100.00% |       97.98% |       0.0003 |       0.0651 |      1.0000e-04 |
|      90 |        2140 |       00:29:51 |      100.00% |       97.98% |       0.0001 |       0.1078 |      1.0000e-04 |
|      90 |        2145 |       00:29:57 |      100.00% |       98.48% |   8.4287e-05 |       0.0777 |      1.0000e-04 |
|      90 |        2150 |       00:30:02 |      100.00% |       97.98% |       0.0001 |       0.0794 |      1.0000e-04 |
|      90 |        2155 |       00:30:07 |      100.00% |       97.98% |       0.0002 |       0.0679 |      1.0000e-04 |
|      90 |        2160 |       00:30:13 |      100.00% |       97.98% |       0.0004 |       0.0638 |      1.0000e-04 |
|      91 |        2165 |       00:30:18 |      100.00% |       97.98% |       0.0002 |       0.0760 |      1.0000e-04 |
|      91 |        2170 |       00:30:24 |      100.00% |       98.48% |       0.0001 |       0.0686 |      1.0000e-04 |
|      91 |        2175 |       00:30:29 |       98.44% |       97.98% |       0.0698 |       0.0532 |      1.0000e-04 |
|      91 |        2180 |       00:30:35 |      100.00% |       96.97% |       0.0001 |       0.1147 |      1.0000e-04 |
|      92 |        2185 |       00:30:40 |      100.00% |       98.48% |       0.0022 |       0.0561 |      1.0000e-04 |
|      92 |        2190 |       00:30:46 |      100.00% |       96.97% |       0.0123 |       0.0696 |      1.0000e-04 |
|      92 |        2195 |       00:30:51 |      100.00% |       93.94% |       0.0048 |       0.1213 |      1.0000e-04 |
|      92 |        2200 |       00:30:56 |      100.00% |       96.46% |       0.0027 |       0.1608 |      1.0000e-04 |
|      92 |        2205 |       00:31:02 |       96.88% |       96.46% |       0.0860 |       0.1981 |      1.0000e-04 |
|      93 |        2210 |       00:31:08 |      100.00% |       96.46% |       0.0021 |       0.1393 |      1.0000e-04 |
|      93 |        2215 |       00:31:13 |      100.00% |       95.45% |       0.0108 |       0.1916 |      1.0000e-04 |
|      93 |        2220 |       00:31:18 |       95.31% |       94.95% |       0.4437 |       0.2100 |      1.0000e-04 |
|      93 |        2225 |       00:31:24 |       96.88% |       95.96% |       0.1417 |       0.1401 |      1.0000e-04 |
|      93 |        2230 |       00:31:29 |       98.44% |       95.45% |       0.0337 |       0.1475 |      1.0000e-04 |
|      94 |        2235 |       00:31:34 |       93.75% |       96.46% |       0.2892 |       0.1182 |      1.0000e-04 |
|      94 |        2240 |       00:31:40 |       96.88% |       95.96% |       0.0778 |       0.1405 |      1.0000e-04 |
|      94 |        2245 |       00:31:45 |       93.75% |       93.43% |       0.2282 |       0.2484 |      1.0000e-04 |
|      94 |        2250 |       00:31:51 |      100.00% |       94.44% |       0.0131 |       0.1701 |      1.0000e-04 |
|      94 |        2255 |       00:31:56 |       98.44% |       94.44% |       0.0534 |       0.2259 |      1.0000e-04 |
|      95 |        2260 |       00:32:02 |       96.88% |       97.47% |       0.0550 |       0.1342 |      1.0000e-04 |
|      95 |        2265 |       00:32:07 |       95.31% |       95.96% |       0.1275 |       0.1259 |      1.0000e-04 |
|      95 |        2270 |       00:32:13 |       93.75% |       91.92% |       0.2477 |       0.2160 |      1.0000e-04 |
|      95 |        2275 |       00:32:18 |       96.88% |       95.45% |       0.0767 |       0.1325 |      1.0000e-04 |
|      95 |        2280 |       00:32:24 |       96.88% |       93.43% |       0.0857 |       0.1765 |      1.0000e-04 |
|      96 |        2285 |       00:32:29 |       92.19% |       93.94% |       0.0948 |       0.2461 |      1.0000e-04 |
|      96 |        2290 |       00:32:35 |      100.00% |       93.94% |       0.0200 |       0.2284 |      1.0000e-04 |
|      96 |        2295 |       00:32:40 |       93.75% |       89.39% |       0.1806 |       0.4223 |      1.0000e-04 |
|      96 |        2300 |       00:32:46 |       92.19% |       95.45% |       0.1578 |       0.1774 |      1.0000e-04 |
|      97 |        2305 |       00:32:51 |       96.88% |       95.45% |       0.0833 |       0.1514 |      1.0000e-04 |
|      97 |        2310 |       00:32:56 |      100.00% |       95.96% |       0.0184 |       0.1463 |      1.0000e-04 |
|      97 |        2315 |       00:33:02 |       98.44% |       96.46% |       0.1223 |       0.1822 |      1.0000e-04 |
|      97 |        2320 |       00:33:07 |       96.88% |       94.44% |       0.0865 |       0.1981 |      1.0000e-04 |
|      97 |        2325 |       00:33:13 |      100.00% |       94.95% |       0.0254 |       0.2128 |      1.0000e-04 |
|      98 |        2330 |       00:33:18 |       98.44% |       96.97% |       0.0457 |       0.1237 |      1.0000e-04 |
|      98 |        2335 |       00:33:24 |       96.88% |       95.96% |       0.0784 |       0.1130 |      1.0000e-04 |
|      98 |        2340 |       00:33:29 |      100.00% |       95.45% |       0.0092 |       0.1548 |      1.0000e-04 |
|      98 |        2345 |       00:33:35 |       98.44% |       97.47% |       0.0348 |       0.1145 |      1.0000e-04 |
|      98 |        2350 |       00:33:40 |      100.00% |       96.97% |       0.0248 |       0.1336 |      1.0000e-04 |
|      99 |        2355 |       00:33:46 |       98.44% |       95.96% |       0.0387 |       0.1017 |      1.0000e-04 |
|      99 |        2360 |       00:33:51 |      100.00% |       96.97% |       0.0094 |       0.0785 |      1.0000e-04 |
|      99 |        2365 |       00:33:57 |      100.00% |       97.98% |       0.0137 |       0.0574 |      1.0000e-04 |
|      99 |        2370 |       00:34:02 |      100.00% |       96.97% |       0.0141 |       0.0954 |      1.0000e-04 |
|      99 |        2375 |       00:34:08 |      100.00% |       95.45% |       0.0085 |       0.1404 |      1.0000e-04 |
|     100 |        2380 |       00:34:13 |      100.00% |       96.46% |       0.0056 |       0.1192 |      1.0000e-04 |
|     100 |        2385 |       00:34:19 |      100.00% |       95.96% |       0.0087 |       0.1047 |      1.0000e-04 |
|     100 |        2390 |       00:34:24 |      100.00% |       97.98% |       0.0078 |       0.1000 |      1.0000e-04 |
|     100 |        2395 |       00:34:29 |      100.00% |       97.98% |       0.0041 |       0.1095 |      1.0000e-04 |
|     100 |        2400 |       00:34:35 |      100.00% |       97.47% |       0.0141 |       0.0842 |      1.0000e-04 |
|======================================================================================================================|
Predicting accuracy for Test Set 
The accuracy of the test set is 97.474747 
The specificity of the test set is 96.630435 
The sensitivity of the test set is 95.495805 
