Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      44 |        1045 |       00:29:22 |      100.00% |       96.97% |       0.0043 |       0.1042 |      1.0000e-04 |
|      44 |        1050 |       00:29:29 |      100.00% |       97.98% |       0.0011 |       0.1040 |      1.0000e-04 |
|      44 |        1055 |       00:29:36 |      100.00% |       96.97% |       0.0033 |       0.1464 |      1.0000e-04 |
|      45 |        1060 |       00:29:43 |      100.00% |       97.47% |       0.0008 |       0.0948 |      1.0000e-04 |
|      45 |        1065 |       00:29:50 |      100.00% |       96.97% |       0.0072 |       0.1409 |      1.0000e-04 |
|      45 |        1070 |       00:29:57 |      100.00% |       95.45% |       0.0022 |       0.1733 |      1.0000e-04 |
|      45 |        1075 |       00:30:04 |      100.00% |       97.98% |       0.0028 |       0.0849 |      1.0000e-04 |
|      45 |        1080 |       00:30:11 |      100.00% |       96.46% |       0.0008 |       0.1245 |      1.0000e-04 |
|      46 |        1085 |       00:30:18 |      100.00% |       96.46% |       0.0016 |       0.1990 |      1.0000e-04 |
|      46 |        1090 |       00:30:25 |      100.00% |       96.46% |       0.0009 |       0.1201 |      1.0000e-04 |
|      46 |        1095 |       00:30:32 |      100.00% |       96.46% |       0.0070 |       0.1280 |      1.0000e-04 |
|      46 |        1100 |       00:30:39 |      100.00% |       97.98% |       0.0034 |       0.0718 |      1.0000e-04 |
|      47 |        1105 |       00:30:46 |      100.00% |       95.96% |       0.0012 |       0.1015 |      1.0000e-04 |
|      47 |        1110 |       00:30:53 |      100.00% |       97.47% |       0.0024 |       0.0976 |      1.0000e-04 |
|      47 |        1115 |       00:31:00 |      100.00% |       97.47% |       0.0024 |       0.1142 |      1.0000e-04 |
|      47 |        1120 |       00:31:07 |      100.00% |       94.95% |       0.0028 |       0.1371 |      1.0000e-04 |
|      47 |        1125 |       00:31:14 |      100.00% |       97.47% |       0.0044 |       0.0837 |      1.0000e-04 |
|      48 |        1130 |       00:31:21 |      100.00% |       96.97% |       0.0012 |       0.0908 |      1.0000e-04 |
|      48 |        1135 |       00:31:28 |      100.00% |       96.97% |       0.0028 |       0.1127 |      1.0000e-04 |
|      48 |        1140 |       00:31:35 |      100.00% |       95.96% |       0.0018 |       0.1108 |      1.0000e-04 |
|      48 |        1145 |       00:31:42 |      100.00% |       97.98% |       0.0056 |       0.0797 |      1.0000e-04 |
|      48 |        1150 |       00:31:49 |      100.00% |       97.47% |       0.0005 |       0.1082 |      1.0000e-04 |
|      49 |        1155 |       00:31:57 |      100.00% |       97.98% |       0.0044 |       0.1166 |      1.0000e-04 |
|      49 |        1160 |       00:32:04 |      100.00% |       97.47% |       0.0014 |       0.1110 |      1.0000e-04 |
|      49 |        1165 |       00:32:11 |      100.00% |       96.97% |       0.0020 |       0.1324 |      1.0000e-04 |
|      49 |        1170 |       00:32:19 |      100.00% |       95.96% |       0.0084 |       0.1320 |      1.0000e-04 |
|      49 |        1175 |       00:32:26 |      100.00% |       97.98% |       0.0020 |       0.0992 |      1.0000e-04 |
|      50 |        1180 |       00:32:33 |      100.00% |       97.47% |       0.0039 |       0.1002 |      1.0000e-04 |
|      50 |        1185 |       00:32:41 |      100.00% |       97.98% |       0.0010 |       0.0876 |      1.0000e-04 |
|      50 |        1190 |       00:32:48 |      100.00% |       97.98% |       0.0012 |       0.0814 |      1.0000e-04 |
|      50 |        1195 |       00:32:55 |      100.00% |       97.47% |       0.0068 |       0.0898 |      1.0000e-04 |
