Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      55 |         545 |       00:15:40 |      100.00% |       90.48% |       0.0008 |       0.6313 |      1.0000e-04 |
|      55 |         550 |       00:15:50 |      100.00% |       85.71% |       0.0002 |       0.4179 |      1.0000e-04 |
|      56 |         555 |       00:16:01 |      100.00% |       85.71% |       0.0006 |       0.3588 |      1.0000e-04 |
|      56 |         560 |       00:16:11 |      100.00% |       90.48% |       0.0002 |       0.5123 |      1.0000e-04 |
|      57 |         565 |       00:16:21 |      100.00% |       90.48% |       0.0009 |       0.3678 |      1.0000e-04 |
|      57 |         570 |       00:16:32 |      100.00% |       90.48% |       0.0003 |       0.5588 |      1.0000e-04 |
|      58 |         575 |       00:16:43 |      100.00% |       85.71% |       0.0006 |       0.4416 |      1.0000e-04 |
|      58 |         580 |       00:16:53 |      100.00% |       90.48% |       0.0003 |       0.4865 |      1.0000e-04 |
|      59 |         585 |       00:17:04 |      100.00% |       90.48% |       0.0010 |       0.4020 |      1.0000e-04 |
|      59 |         590 |       00:17:14 |      100.00% |       90.48% |       0.0002 |       0.4866 |      1.0000e-04 |
|      60 |         595 |       00:17:25 |      100.00% |       85.71% |       0.0005 |       0.4113 |      1.0000e-04 |
|      60 |         600 |       00:17:33 |      100.00% |       90.48% |       0.0002 |       0.4969 |      1.0000e-04 |
|      61 |         605 |       00:17:38 |      100.00% |       85.71% |       0.0008 |       0.5608 |      1.0000e-04 |
|      61 |         610 |       00:17:44 |      100.00% |       90.48% |       0.0002 |       0.5270 |      1.0000e-04 |
|      62 |         615 |       00:17:50 |      100.00% |       90.48% |       0.0006 |       0.4515 |      1.0000e-04 |
|      62 |         620 |       00:17:56 |      100.00% |       90.48% |       0.0003 |       0.5993 |      1.0000e-04 |
|      63 |         625 |       00:18:02 |      100.00% |       90.48% |       0.0007 |       0.3812 |      1.0000e-04 |
|      63 |         630 |       00:18:08 |      100.00% |       90.48% |       0.0002 |       0.3708 |      1.0000e-04 |
|      64 |         635 |       00:18:14 |      100.00% |       90.48% |       0.0009 |       0.4728 |      1.0000e-04 |
|      64 |         640 |       00:18:20 |      100.00% |       85.71% |       0.0002 |       0.5292 |      1.0000e-04 |
|      65 |         645 |       00:18:26 |      100.00% |       90.48% |       0.0007 |       0.5726 |      1.0000e-04 |
|      65 |         650 |       00:18:32 |      100.00% |       90.48% |       0.0002 |       0.5939 |      1.0000e-04 |
|      66 |         655 |       00:18:38 |      100.00% |       85.71% |       0.0013 |       0.6631 |      1.0000e-04 |
|      66 |         660 |       00:18:44 |      100.00% |       90.48% |       0.0003 |       0.5315 |      1.0000e-04 |
|      67 |         665 |       00:18:50 |      100.00% |       85.71% |       0.0007 |       0.4708 |      1.0000e-04 |
|      67 |         670 |       00:18:56 |      100.00% |       85.71% |       0.0002 |       0.4727 |      1.0000e-04 |
|      68 |         675 |       00:19:02 |      100.00% |       90.48% |       0.0005 |       0.4732 |      1.0000e-04 |
|      68 |         680 |       00:19:07 |      100.00% |       90.48% |       0.0004 |       0.5850 |      1.0000e-04 |
|      69 |         685 |       00:19:13 |      100.00% |       85.71% |       0.0011 |       0.6548 |      1.0000e-04 |
|      69 |         690 |       00:19:19 |      100.00% |       90.48% |       0.0002 |       0.4447 |      1.0000e-04 |
|      70 |         695 |       00:19:25 |      100.00% |       90.48% |       0.0035 |       0.4141 |      1.0000e-04 |
|      70 |         700 |       00:19:31 |      100.00% |       90.48% |       0.0002 |       0.4974 |      1.0000e-04 |
|      71 |         705 |       00:19:37 |      100.00% |       90.48% |       0.0007 |       0.2977 |      1.0000e-04 |
|      71 |         710 |       00:19:43 |      100.00% |       85.71% |       0.0008 |       0.4329 |      1.0000e-04 |
|      72 |         715 |       00:19:49 |      100.00% |       90.48% |       0.0009 |       0.5612 |      1.0000e-04 |
|      72 |         720 |       00:19:55 |      100.00% |       85.71% |       0.0004 |       0.6812 |      1.0000e-04 |
|      73 |         725 |       00:20:01 |      100.00% |       90.48% |       0.0009 |       0.3749 |      1.0000e-04 |
|      73 |         730 |       00:20:07 |      100.00% |       90.48% |       0.0002 |       0.5062 |      1.0000e-04 |
|      74 |         735 |       00:20:13 |      100.00% |       90.48% |       0.0004 |       0.3336 |      1.0000e-04 |
|      74 |         740 |       00:20:19 |      100.00% |       90.48% |       0.0002 |       0.5751 |      1.0000e-04 |
|      75 |         745 |       00:20:25 |      100.00% |       90.48% |       0.0007 |       0.3870 |      1.0000e-04 |
|      75 |         750 |       00:20:31 |      100.00% |       85.71% |       0.0002 |       0.5659 |      1.0000e-04 |
|      76 |         755 |       00:20:37 |      100.00% |       80.95% |       0.0004 |       0.5696 |      1.0000e-04 |
|      76 |         760 |       00:20:42 |      100.00% |       85.71% |       0.0002 |       0.4365 |      1.0000e-04 |
|      77 |         765 |       00:20:48 |      100.00% |       90.48% |       0.0005 |       0.3725 |      1.0000e-04 |
|      77 |         770 |       00:20:54 |      100.00% |       90.48% |       0.0004 |       0.3391 |      1.0000e-04 |
|      78 |         775 |       00:21:00 |      100.00% |       90.48% |       0.0006 |       0.5818 |      1.0000e-04 |
|      78 |         780 |       00:21:06 |      100.00% |       90.48% |       0.0002 |       0.3227 |      1.0000e-04 |
|      79 |         785 |       00:21:12 |      100.00% |       90.48% |       0.0004 |       0.5167 |      1.0000e-04 |
|      79 |         790 |       00:21:18 |      100.00% |       90.48% |       0.0002 |       0.3816 |      1.0000e-04 |
|      80 |         795 |       00:21:24 |      100.00% |       90.48% |       0.0009 |       0.4501 |      1.0000e-04 |
|      80 |         800 |       00:21:30 |      100.00% |       90.48% |       0.0002 |       0.4118 |      1.0000e-04 |
|      81 |         805 |       00:21:36 |      100.00% |       90.48% |       0.0006 |       0.4227 |      1.0000e-04 |
|      81 |         810 |       00:21:42 |      100.00% |       90.48% |       0.0002 |       0.5793 |      1.0000e-04 |
|      82 |         815 |       00:21:48 |      100.00% |       80.95% |       0.0006 |       0.4804 |      1.0000e-04 |
|      82 |         820 |       00:21:54 |      100.00% |       90.48% |       0.0001 |       0.3990 |      1.0000e-04 |
|      83 |         825 |       00:22:00 |      100.00% |       90.48% |       0.0004 |       0.3575 |      1.0000e-04 |
|      83 |         830 |       00:22:06 |      100.00% |       90.48% |       0.0001 |       0.5561 |      1.0000e-04 |
|      84 |         835 |       00:22:12 |      100.00% |       90.48% |       0.0003 |       0.5497 |      1.0000e-04 |
|      84 |         840 |       00:22:18 |      100.00% |       90.48% |       0.0001 |       0.5254 |      1.0000e-04 |
|      85 |         845 |       00:22:24 |      100.00% |       90.48% |       0.0005 |       0.4340 |      1.0000e-04 |
|      85 |         850 |       00:22:29 |      100.00% |       90.48% |       0.0001 |       0.3589 |      1.0000e-04 |
|      86 |         855 |       00:22:35 |      100.00% |       90.48% |       0.0003 |       0.4456 |      1.0000e-04 |
|      86 |         860 |       00:22:41 |      100.00% |       85.71% |       0.0002 |       0.4195 |      1.0000e-04 |
|      87 |         865 |       00:22:47 |      100.00% |       90.48% |       0.0008 |       0.4086 |      1.0000e-04 |
|      87 |         870 |       00:22:53 |      100.00% |       90.48% |       0.0002 |       0.5269 |      1.0000e-04 |
|      88 |         875 |       00:22:59 |      100.00% |       90.48% |       0.0004 |       0.5493 |      1.0000e-04 |
|      88 |         880 |       00:23:05 |      100.00% |       90.48% |       0.0001 |       0.3181 |      1.0000e-04 |
|      89 |         885 |       00:23:11 |      100.00% |       90.48% |       0.0003 |       0.5718 |      1.0000e-04 |
|      89 |         890 |       00:23:17 |      100.00% |       85.71% |   9.1047e-05 |       0.5443 |      1.0000e-04 |
|      90 |         895 |       00:23:23 |      100.00% |       90.48% |       0.0005 |       0.6622 |      1.0000e-04 |
|      90 |         900 |       00:23:29 |      100.00% |       90.48% |       0.0001 |       0.5718 |      1.0000e-04 |
|      91 |         905 |       00:23:35 |      100.00% |       90.48% |       0.0003 |       0.4713 |      1.0000e-04 |
