Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       6 |         500 |       00:15:05 |       68.75% |       86.36% |       0.8515 |       0.4407 |      1.0000e-04 |
|       6 |         505 |       00:15:14 |       81.25% |       87.37% |       0.8255 |       0.3858 |      1.0000e-04 |
|       6 |         510 |       00:15:23 |       81.25% |       82.32% |       0.7891 |       0.5541 |      1.0000e-04 |
|       6 |         515 |       00:15:31 |       75.00% |       84.85% |       1.1784 |       0.4320 |      1.0000e-04 |
|       6 |         520 |       00:15:40 |       87.50% |       83.84% |       0.4241 |       0.5756 |      1.0000e-04 |
|       6 |         525 |       00:15:49 |       68.75% |       76.26% |       0.7597 |       0.6953 |      1.0000e-04 |
|       6 |         530 |       00:15:58 |       68.75% |       80.81% |       0.8274 |       0.5859 |      1.0000e-04 |
|       6 |         535 |       00:16:06 |       62.50% |       74.75% |       1.0828 |       0.7651 |      1.0000e-04 |
|       6 |         540 |       00:16:16 |       81.25% |       78.28% |       0.6744 |       0.5834 |      1.0000e-04 |
|       6 |         545 |       00:16:25 |       87.50% |       85.86% |       0.6981 |       0.4699 |      1.0000e-04 |
|       6 |         550 |       00:16:34 |       81.25% |       86.36% |       0.3806 |       0.4921 |      1.0000e-04 |
|       6 |         555 |       00:16:44 |       81.25% |       82.32% |       1.0723 |       0.6031 |      1.0000e-04 |
|       6 |         560 |       00:16:53 |       93.75% |       88.89% |       0.1760 |       0.3560 |      1.0000e-04 |
|       6 |         565 |       00:17:01 |       87.50% |       88.38% |       0.2314 |       0.4375 |      1.0000e-04 |
|       6 |         570 |       00:17:10 |       81.25% |       86.36% |       0.7435 |       0.4047 |      1.0000e-04 |
|       6 |         575 |       00:17:19 |       93.75% |       83.84% |       0.2823 |       0.4957 |      1.0000e-04 |
|       6 |         580 |       00:17:28 |       81.25% |       85.35% |       0.3720 |       0.5307 |      1.0000e-04 |
|       6 |         585 |       00:17:37 |       81.25% |       84.85% |       0.4298 |       0.4202 |      1.0000e-04 |
|       6 |         590 |       00:17:46 |       75.00% |       79.80% |       0.8467 |       0.5125 |      1.0000e-04 |
|       7 |         595 |       00:17:55 |       87.50% |       85.35% |       0.4508 |       0.4260 |      1.0000e-04 |
|       7 |         600 |       00:18:04 |       81.25% |       84.85% |       0.6276 |       0.4082 |      1.0000e-04 |
|       7 |         605 |       00:18:13 |       81.25% |       85.86% |       0.4527 |       0.4962 |      1.0000e-04 |
|       7 |         610 |       00:18:23 |       87.50% |       88.38% |       0.2480 |       0.3929 |      1.0000e-04 |
|       7 |         615 |       00:18:32 |       68.75% |       79.29% |       0.8209 |       0.7076 |      1.0000e-04 |
|       7 |         620 |       00:18:40 |       68.75% |       83.84% |       0.7266 |       0.4544 |      1.0000e-04 |
|       7 |         625 |       00:18:49 |       87.50% |       80.30% |       0.4812 |       0.6586 |      1.0000e-04 |
|       7 |         630 |       00:18:58 |       75.00% |       84.85% |       0.5844 |       0.3785 |      1.0000e-04 |
|       7 |         635 |       00:19:07 |       93.75% |       84.85% |       0.3534 |       0.4602 |      1.0000e-04 |
|       7 |         640 |       00:19:17 |       93.75% |       87.37% |       0.1169 |       0.3468 |      1.0000e-04 |
|       7 |         645 |       00:19:26 |       87.50% |       85.86% |       0.3100 |       0.4318 |      1.0000e-04 |
|       7 |         650 |       00:19:35 |       81.25% |       84.85% |       0.7077 |       0.4636 |      1.0000e-04 |
|       7 |         655 |       00:19:43 |       87.50% |       80.30% |       0.7087 |       0.6950 |      1.0000e-04 |
|       7 |         660 |       00:19:52 |       81.25% |       81.31% |       0.8271 |       0.6210 |      1.0000e-04 |
|       7 |         665 |       00:20:00 |       68.75% |       82.83% |       1.2815 |       0.5173 |      1.0000e-04 |
|       7 |         670 |       00:20:10 |      100.00% |       86.87% |       0.1591 |       0.4473 |      1.0000e-04 |
|       7 |         675 |       00:20:18 |       62.50% |       77.78% |       0.9485 |       0.6969 |      1.0000e-04 |
|       7 |         680 |       00:20:28 |       93.75% |       87.37% |       0.3392 |       0.3813 |      1.0000e-04 |
|       7 |         685 |       00:20:36 |       93.75% |       85.86% |       0.1274 |       0.3966 |      1.0000e-04 |
|       7 |         690 |       00:20:45 |       87.50% |       88.89% |       0.3556 |       0.3133 |      1.0000e-04 |
|       8 |         695 |       00:20:54 |       93.75% |       89.90% |       0.2416 |       0.2956 |      1.0000e-04 |
|       8 |         700 |       00:21:04 |       93.75% |       86.87% |       0.1615 |       0.3788 |      1.0000e-04 |
|       8 |         705 |       00:21:13 |       93.75% |       83.84% |       0.5061 |       0.5356 |      1.0000e-04 |
|       8 |         710 |       00:21:22 |       87.50% |       86.36% |       0.2823 |       0.5330 |      1.0000e-04 |
|       8 |         715 |       00:21:31 |       87.50% |       86.36% |       0.7733 |       0.4173 |      1.0000e-04 |
|       8 |         720 |       00:21:40 |       93.75% |       90.40% |       0.3405 |       0.2957 |      1.0000e-04 |
|       8 |         725 |       00:21:48 |       81.25% |       89.90% |       0.4590 |       0.3189 |      1.0000e-04 |
|       8 |         730 |       00:21:57 |       93.75% |       89.90% |       0.2332 |       0.3116 |      1.0000e-04 |
|       8 |         735 |       00:22:06 |       87.50% |       87.88% |       0.2270 |       0.3210 |      1.0000e-04 |
|       8 |         740 |       00:22:15 |       87.50% |       93.43% |       0.3030 |       0.2503 |      1.0000e-04 |
|       8 |         745 |       00:22:24 |       81.25% |       88.89% |       0.3357 |       0.3962 |      1.0000e-04 |
|       8 |         750 |       00:22:33 |      100.00% |       86.36% |       0.1475 |       0.4148 |      1.0000e-04 |
|       8 |         755 |       00:22:42 |       81.25% |       88.38% |       0.3572 |       0.3336 |      1.0000e-04 |
|       8 |         760 |       00:22:51 |       93.75% |       87.88% |       0.1654 |       0.3768 |      1.0000e-04 |
|       8 |         765 |       00:23:00 |       87.50% |       84.85% |       0.3478 |       0.4508 |      1.0000e-04 |
|       8 |         770 |       00:23:09 |       75.00% |       86.36% |       0.7084 |       0.3849 |      1.0000e-04 |
|       8 |         775 |       00:23:17 |       87.50% |       89.39% |       0.3037 |       0.2765 |      1.0000e-04 |
|       8 |         780 |       00:23:26 |       93.75% |       88.38% |       0.1880 |       0.3591 |      1.0000e-04 |
|       8 |         785 |       00:23:35 |       81.25% |       87.37% |       0.3304 |       0.4230 |      1.0000e-04 |
|       8 |         790 |       00:23:44 |       93.75% |       86.87% |       0.1495 |       0.3585 |      1.0000e-04 |
|       9 |         795 |       00:23:53 |       93.75% |       88.89% |       0.1684 |       0.3492 |      1.0000e-04 |
|       9 |         800 |       00:24:02 |       93.75% |       76.26% |       0.2838 |       0.8246 |      1.0000e-04 |
|       9 |         805 |       00:24:11 |      100.00% |       84.85% |       0.0275 |       0.4445 |      1.0000e-04 |
|       9 |         810 |       00:24:20 |       68.75% |       83.84% |       0.8015 |       0.6157 |      1.0000e-04 |
|       9 |         815 |       00:24:29 |       81.25% |       86.87% |       1.1464 |       0.4067 |      1.0000e-04 |
|       9 |         820 |       00:24:38 |       68.75% |       85.86% |       1.1679 |       0.4334 |      1.0000e-04 |
|       9 |         825 |       00:24:48 |       81.25% |       89.90% |       0.4956 |       0.3040 |      1.0000e-04 |
|       9 |         830 |       00:24:56 |       81.25% |       80.81% |       0.4843 |       0.4645 |      1.0000e-04 |
|       9 |         835 |       00:25:05 |       81.25% |       88.89% |       0.4163 |       0.3265 |      1.0000e-04 |
|       9 |         840 |       00:25:14 |       81.25% |       88.38% |       0.7856 |       0.4296 |      1.0000e-04 |
|       9 |         845 |       00:25:22 |       81.25% |       87.88% |       0.4328 |       0.3724 |      1.0000e-04 |
|       9 |         850 |       00:25:32 |       87.50% |       89.39% |       0.4009 |       0.3000 |      1.0000e-04 |
|       9 |         855 |       00:25:41 |       81.25% |       89.39% |       0.5568 |       0.3694 |      1.0000e-04 |
|       9 |         860 |       00:25:49 |       75.00% |       89.90% |       0.8360 |       0.3777 |      1.0000e-04 |
|       9 |         865 |       00:25:59 |       93.75% |       85.86% |       0.1427 |       0.5041 |      1.0000e-04 |
|       9 |         870 |       00:26:07 |       81.25% |       83.84% |       0.4342 |       0.4293 |      1.0000e-04 |
|       9 |         875 |       00:26:16 |       93.75% |       89.39% |       0.1241 |       0.3090 |      1.0000e-04 |
|       9 |         880 |       00:26:25 |       75.00% |       84.85% |       0.6232 |       0.4048 |      1.0000e-04 |
|       9 |         885 |       00:26:34 |       87.50% |       84.85% |       0.3106 |       0.4980 |      1.0000e-04 |
|       9 |         890 |       00:26:43 |       87.50% |       87.88% |       0.5639 |       0.4218 |      1.0000e-04 |
|      10 |         895 |       00:26:53 |       87.50% |       88.89% |       0.7588 |       0.3502 |      1.0000e-04 |
|      10 |         900 |       00:27:02 |       62.50% |       78.28% |       2.3036 |       0.6234 |      1.0000e-04 |
|      10 |         905 |       00:27:11 |      100.00% |       83.33% |       0.0653 |       0.5312 |      1.0000e-04 |
|      10 |         910 |       00:27:20 |       87.50% |       83.84% |       0.6206 |       0.5693 |      1.0000e-04 |
|      10 |         915 |       00:27:28 |       87.50% |       88.89% |       0.3012 |       0.3291 |      1.0000e-04 |
|      10 |         920 |       00:27:37 |       87.50% |       90.40% |       0.3857 |       0.2943 |      1.0000e-04 |
|      10 |         925 |       00:27:46 |       81.25% |       90.40% |       0.5265 |       0.3039 |      1.0000e-04 |
